Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LLE1,LLE2
RN7SL796P,Pseudogene,RN7SL,1.122000885664529,-0.123999997973442,0.11,0.01,0.27847915559358666,-0.01716283604928198
RN7SL832P,Pseudogene,RN7SL,0.9276980981595576,0.0489999987185001,0.85,0.01,1.7561987455054389,0.12628045887883965
RNU7-197P,Pseudogene,RNU7,1.0644376967809164,0.0604999996721745,0,0.01,0.2968586878506309,-0.01103036556217535
RNU7-25P,Pseudogene,RNU7,1.0644376967809164,0.30799999833107,0.24,0.01,0.4605140782454773,-0.021374611658877517
RNU7-41P,Pseudogene,RNU7,1.138828942198737,-0.200000002980232,0,0.01,0.2685469291480275,-0.020646953582065083
RNU7-61P,Pseudogene,RNU7,1.138828942198737,-0.166999995708466,0,0.01,0.26313900824725445,-0.01595485692482314
RN7SKP17,Pseudogene,RN7SK,1.2369758809494829,-0.0195000004023314,0,0.01,0.9849535196144047,0.1260875696855756
RN7SKP244,Pseudogene,RN7SK,1.0635252694735438,0.287999987602234,0.46,0.01,0.45452081168106173,-0.02205653652018839
RN7SKP248,Pseudogene,RN7SK,0.8655099960710402,0.0309999994933605,1.75,0.01,0.3659627700379395,-0.041171649262374814
RN7SKP272,Pseudogene,RN7SK,1.3923656442011714,0.448500007390976,0.49,0.01,0.5193279586063468,1.480779884447126e-4
RN7SKP7,Pseudogene,RN7SK,1.4137462447365374,0.211999997496605,0,0.01,1.2854223261298154,0.12597158488699872
RNU1-138P,Pseudogene,RNU1,0.6777421021865655,0.266999989748001,0,0.02,0.3435356790843808,-0.031676702021773216
RNU2-52P,Pseudogene,RNU2,0.8774976691468164,0.446000009775162,0.34,0.02,0.4901921996246508,-0.02695757542891238
RNU6-978P,Pseudogene,RNU6,1.7198528345535296,0.407999992370605,0,0.02,0.5292093052164287,0.01682786595158009
RN7SL293P,Pseudogene,RN7SL,1.5080364747051604,0.263999998569489,0.14,0.02,0.37914916841271634,0.020912569308205852
RN7SL473P,Pseudogene,RN7SL,1.2081489647673558,0.282999992370605,15.71,0.02,0.8005738651560148,0.12614392110644157
RN7SL719P,Pseudogene,RN7SL,1.6414513360974201,-0.0450000017881393,0,0.02,0.3393586810822048,0.026676145504414273
RNU7-182P,Pseudogene,RNU7,0.3921612567087586,0.263999998569489,0,0.02,0.40188378769891187,-0.061609173910368596
RNU7-21P,Pseudogene,RNU7,1.2885298434716357,0.264999985694885,0,0.02,0.3932782333056162,0.0021860446652379566
RN7SKP23,Pseudogene,RN7SK,1.1540406889388717,-0.0309999994933605,0.57,0.02,1.7347695586944376,0.12633756670336235
RNU2-49P,Pseudogene,RNU2,1.3402902577887854,0.30799999833107,0,0.03,0.47627211390237206,-0.006574813680020911
RNU4-91P,Pseudogene,RNU4,1.3379131128349608,-0.0350000001490116,0.5,0.03,0.3761007613568467,-0.016674083244069476
RNU4-9P,Pseudogene,RNU4,1.1994572455963677,0.30799999833107,6.92,0.03,0.3659743987501828,0.003375283449409677
RNU6-721P,Pseudogene,RNU6,1.8524950793099453,-0.296000003814697,0,0.03,0.33264870011455955,0.004892417259271628
RNU6-82P,Pseudogene,RNU6,1.201092019879696,-0.168999999761581,17.18,0.03,-0.45183740539785405,0.04490210046349747
RNU1-125P,Pseudogene,RNU1,1.4539932308537364,-0.0579999983310699,205.51,0.04,0.37673638552104505,-0.010880649946410156
RNU6-1060P,Pseudogene,RNU6,1.136168126913226,0.486000001430511,0,0.04,-1.5049401875652901,0.13227058777279474
RNU6ATAC24P,Pseudogene,RNU6ATAC,0.9005184413312235,0.298000007867813,31.44,0.04,0.44672922083573346,-0.030974609423897
RN7SL145P,Pseudogene,RN7SL,1.1851900528524355,-0.028999999165535,18.37,0.04,-0.6812977317767293,0.10972720436298561
RN7SL288P,Pseudogene,RN7SL,1.0503838078561547,-0.10700000077486,19.7,0.04,-0.7721242382879915,0.12131117814872193
RN7SL558P,Pseudogene,RN7SL,1.103597612047104,-0.141000002622604,16.56,0.04,-0.21124700213555525,0.06406300979652337
RN7SKP255,Pseudogene,RN7SK,1.3871518664960656,0,81.36,0.04,-1.0887462599258277,0.10284598458295743
RN7SL246P,Pseudogene,RN7SL,1.2203937177886468,0.206000000238419,16.36,0.05,-0.11809556719536418,0.05952120526127868
RN7SL396P,Pseudogene,RN7SL,1.1538846468583135,0.145999997854233,23.71,0.05,-0.3558298753277841,0.09174559259773397
RN7SL431P,Pseudogene,RN7SL,0.7744036806951412,-0.135000005364418,23.09,0.05,0.8604513848321499,0.12641022989089554
RN7SL674P,Pseudogene,RN7SL,0.8967760270295874,-0.304000005125999,39.15,0.05,-0.6225993497994375,0.08163228906717224
RNU7-77P,Pseudogene,RNU7,1.8524950793099453,0.214000001549721,0.68,0.05,0.4829828336191754,0.018833980997874224
RNU6-1189P,Pseudogene,RNU6,0.9738583944970508,0.30799999833107,19.6,0.06,-1.0964129895185806,0.0958544363784523
RNU6-1235P,Pseudogene,RNU6,0.3246194648323502,0.291999995708466,0,0.06,-1.3271963695779108,0.08572419957159942
RNU6-816P,Pseudogene,RNU6,0.3570814113155853,-0.203999996185303,0,0.06,-0.9040694376877796,0.033008583490778766
RN7SL331P,Pseudogene,RN7SL,0.3093741782248391,0.187000006437302,1.35,0.06,-1.0576454009089398,0.06121817777995435
RN7SL368P,Pseudogene,RN7SL,1.0407745368866796,0.206000000238419,19.63,0.06,0.9693342192631104,0.12617102437138958
RN7SL4P,Pseudogene,RN7SL,1.1421103137271065,0.0850000008940697,599.31,0.06,1.0449680172413747,0.1261133751945752
RN7SL731P,Pseudogene,RN7SL,1.2447439206114184,0.146999999880791,39.68,0.06,-0.1962944025769718,0.06427695182075814
RN7SL81P,Pseudogene,RN7SL,1.2642746590118163,-0.155000001192093,44.03,0.06,-0.29536085790096217,0.07287752163618977
RNU6-29P,Pseudogene,RNU6,1.103706180429991,0.486999988555908,0,0.07,-1.2801348189802586,0.11695119772301478
RNU6-521P,Pseudogene,RNU6,0.2646421541871351,0.296000003814697,0,0.07,-1.0035556596236315,0.06832573144267517
RNU6-631P,Pseudogene,RNU6,0.2921575183491152,-0.175999999046326,0,0.07,-0.9230390142388791,0.033304903463096315
RNU6-941P,Pseudogene,RNU6,0.2572909832374924,-0.280499994754791,0,0.07,-0.967317012277334,0.029915191600046107
RN7SL359P,Pseudogene,RN7SL,0.9286596426228244,0.305000007152557,42.08,0.07,0.7231951600859915,0.12628593629443818
RN7SL657P,Pseudogene,RN7SL,1.6952226728326931,0.105999998748302,40.23,0.07,-0.19186939634771216,0.08921613276385719
RN7SKP2,Pseudogene,RN7SK,0.9799640897603552,0.194999992847443,0.22,0.07,0.7081752870968431,-9.537106858149205
RN7SKP95,Pseudogene,RN7SK,1.3870786175526202,0.305000007152557,16.71,0.07,-0.6722628157036578,0.08878428870019676
RN7SL128P,Pseudogene,RN7SL,1.355206441216497,0.211999997496605,53.07,0.08,0.7508054966424011,0.1260300293381798
RN7SL449P,Pseudogene,RN7SL,1.2023405562828977,0.30799999833107,18.44,0.08,-0.5293576523518508,0.17074629652532158
RN7SL648P,Pseudogene,RN7SL,0.9116306764876602,0.29899999499321,35.23,0.08,0.8607636355375672,0.12634732608613217
RN7SKP1,Pseudogene,RN7SK,1.2106085514220124,0.211999997496605,0.16,0.09,0.2692282490508605,-9.196340680290138
RNU6-252P,Pseudogene,RNU6,1.006320340980286,0.492000013589859,0,0.11,-0.6268364468376042,0.083859002576410685
RN7SL192P,Pseudogene,RN7SL,1.1732985138606051,0.30799999833107,21.5,0.12,-0.2632664212284147,0.07436482674436852
RN7SL698P,Pseudogene,RN7SL,1.0926347218612056,0.30799999833107,39.51,0.12,-0.8900969338400385,0.14515360253196166
RN7SKP40,Pseudogene,RN7SK,1.0190636670790765,0.502999991178513,0.66,0.13,0.5212887290440071,-0.01634764190178452
RNU6-25P,Pseudogene,RNU6,1.882792896027632,-0.293999999761581,0,0.21,-0.8642276875864061,0.10196648263367572
RN7SL317P,Pseudogene,RN7SL,1.84756823069476,0.365000009536743,0.12,0.21,1.2393426593101684,0.12563424198942372
RN7SL702P,Pseudogene,RN7SL,0.1665342323009797,0.296000003814697,0.25,0.21,-1.6122087984020737,0.18571799533874647
RNU6-255P,Pseudogene,RNU6,0.1984816156403513,0.0549999997019768,0.27,0.22,-1.214965509937815,0.06876839856450022
RN7SL656P,Pseudogene,RN7SL,0.0370828641320941,0.224000006914139,8.22,0.22,-1.2629303819029605,0.07892261999323698
RNU2-57P,Pseudogene,RNU2,0.0727419533760449,-0.0829999968409538,0,0.23,0.976141237116403,0.12683056516712418
RNU6-1314P,Pseudogene,RNU6,0.2003900927138162,0.293999999761581,0,0.23,-1.0412921148651897,0.06088647332593559
RNU6-303P,Pseudogene,RNU6,0.1966091475682725,0.272000014781952,0,0.23,-0.8965794087343377,0.0495277077324743
RN7SL199P,Pseudogene,RN7SL,0.024721909421396,0.231000006198883,1.55,0.23,-1.409497422997562,0.08998124504050406
RN7SL640P,Pseudogene,RN7SL,0.0532326172215501,0.28999999165535,0.02,0.24,1.5204565951517937,0.12685551522328403
RN7SL722P,Pseudogene,RN7SL,0.1100734312089976,0.287000000476837,0.16,0.24,1.7653674642099653,0.1267755356920278
RN7SL544P,Pseudogene,RN7SL,0.0366911437363325,0.277999997138977,0.16,0.25,-1.69370262761247,0.11027316647654188
RN7SL763P,Pseudogene,RN7SL,0.0244607624908883,0.281499996781349,0.1,0.25,-1.7318757999433638,0.11217405200196202
RNU6-1071P,Pseudogene,RNU6,0.0687807578951712,0.252999991178513,0,0.26,-1.2178460251385737,0.0661203770059344
RNU6-1076P,Pseudogene,RNU6,0,0.254999995231628,0.07,0.26,-1.3775407596484335,0.07475983938678761
RNU6-109P,Pseudogene,RNU6,0,0.221000000834465,0,0.26,-1.3384046608820332,0.07035145121795496
RNU6-1171P,Pseudogene,RNU6,0,0.273999989032745,0,0.26,-1.2624934289416097,0.06758178389809531
RNU6-1239P,Pseudogene,RNU6,0.097385839449705,-0.23199999332428,0,0.26,-1.00920859373441,0.028936256066601808
RNU6-1268P,Pseudogene,RNU6,0.1623097324161751,-0.203999996185303,0,0.26,-0.9850737852854418,0.031141569977438315
RNU6-184P,Pseudogene,RNU6,0,0.242499999701977,0,0.26,-1.330929747706066,0.07085548348755685
RNU6-18P,Pseudogene,RNU6,0.1947716788994101,0.0850000008940697,0,0.26,-1.5294164796838055,0.08493042418806371
RNU6-465P,Pseudogene,RNU6,0.0687807578951712,0.277999997138977,0,0.26,-1.2287305344176733,0.06808386443876091
RNU6-749P,Pseudogene,RNU6,0.1623097324161751,-0.196999996900558,0,0.26,-1.0417284051427516,0.03547235427429678
RNU6-785P,Pseudogene,RNU6,0.033398348785636,0.254999995231628,1.45,0.26,-1.3355410595452382,0.07309579329483723
RN7SKP282,Pseudogene,RN7SK,0.1045513527202519,0.0099999997764825,0.64,0.26,-1.049077509646674,0.04383727039319581
RNU6-458P,Pseudogene,RNU6,2.142488467893512,-0.284000009298325,0,0.27,0.35194182265208074,0.021518350473988153
RNU1-114P,Pseudogene,RNU1,2.050578137489172,-0.0525000002235174,0,0.28,0.4162685601432355,0.022617809317233926
RN7SL429P,Pseudogene,RN7SL,2.040444411908096,-0.122000001370907,0,0.28,0.39492633647044656,0.0201684850252263
VTRNA2-1,Functional,VTRNA,1.9809395623480377,-0.0165000003762543,1.45,0.29,0.4231241028154561,0.01969117014187397
RN7SL417P,Pseudogene,RN7SL,1.9791987521872767,-0.172000005841255,6.37,0.29,0.3762770755767108,0.015392529874149156
RNU1-41P,Pseudogene,RNU1,0,0.005499999737367,0.41,0.36,1.18341049026695,-0.21145374731269095
RNU1-48P,Pseudogene,RNU1,0.042881830539582,-0.0410000011324883,0.41,0.36,1.1387386212567894,-0.20371694215512753
RNU6-789P,Pseudogene,RNU6,1.9750866654407508,-0.166999995708466,0,0.37,-0.09028072112023255,0.05254139843526754
RNU6-34P,Pseudogene,RNU6,2.012640681960572,-0.152999997138977,0,0.38,-0.5471325339653246,0.09233228144115667
RNU1-107P,Pseudogene,RNU1,0.0225547290500399,-0.368000000715256,0,0.39,1.3912034098881767,-0.2527621231287083
RNU1-128P,Pseudogene,RNU1,0,-0.0200000004842877,0,0.39,1.199533159671287,-0.21461913526661835
RNU1-40P,Pseudogene,RNU1,0,-0.116500001400709,0,0.39,1.2577959947918669,-0.22630155096886195
RNU1-86P,Pseudogene,RNU1,0.0451094581000798,-0.295000001788139,0,0.39,1.2882710966524094,-0.23468320141020726
RNU1-95P,Pseudogene,RNU1,0,0.0090000003110617,0,0.39,1.1811940132936989,-0.2110189927288055
RNU1-97P,Pseudogene,RNU1,0,-0.0500000007450581,0,0.39,1.2184524856516783,-0.21833900482999863
RNU6-328P,Pseudogene,RNU6,2.424846153342028,-0.225499995052814,0,0.39,-0.23434730924294833,0.08828143968687026
RN7SL725P,Pseudogene,RN7SL,0.0134109199756994,-0.163000002503395,0,0.39,1.2639208363336933,-0.22805767845272232
RN7SL818P,Pseudogene,RN7SL,0,-0.164000004529953,0,0.39,1.2901953467471345,-0.2324932688295446
RN7SKP159,Pseudogene,RN7SK,2.105468508376672,-0.178000003099442,0,0.39,-0.45757864737471055,0.0885873442378864
RNU6-12P,Pseudogene,RNU6,1.5581734311952813,0.555999994277954,0,0.4,-1.0036180488517434,0.1272914854219875
RNU6-42P,Pseudogene,RNU6,1.5581734311952813,0.592000007629395,0.05,0.4,-0.9742651691018805,0.12677390448596845
RN7SL524P,Pseudogene,RN7SL,1.933541739029756,0.146999999880791,0.3,0.4,5.218253488220779,0.12696240441661813
RN7SKP123,Pseudogene,RN7SK,0.7877878558921161,0.734000027179718,0,0.4,1.7582083064846221,0.12631965905273385
RNU2-63P,Pseudogene,RNU2,4.149832727006819,-0.462999999523163,44.96,0.41,0.46526942120841924,0.32068997937352606
RNU6-231P,Pseudogene,RNU6,1.3826267885626415,0.528999984264374,0,0.41,0.08543598044718323,0.0646247919786115
RNU6-513P,Pseudogene,RNU6,1.9371042295668903,0.28600001335144,2.93,0.41,-0.40529910292780286,0.1360220572314639
RNU6-1218P,Pseudogene,RNU6,2.315618849137432,-0.421000003814697,0,0.42,-0.3298420563876754,0.07750709571244187
RNU6-830P,Pseudogene,RNU6,1.9152548425108664,0.29899999499321,0,0.42,-0.21940828442735363,0.08751462085433812
RNU2-58P,Pseudogene,RNU2,1.8790677546279164,0.195999994874001,0.76,0.43,0.7116482067684012,0.12547310137727244
RNU6-1078P,Pseudogene,RNU6,0.6744520919817764,0.574000000953674,0,0.43,-0.944050512372454,0.0836777327761001
RNU6-36P,Pseudogene,RNU6,2.142488467893512,0.0850000008940697,0.03,0.43,-0.7048961669269844,0.12380398524364192
RN7SKP183,Pseudogene,RN7SK,0.9005184413312235,0.593999981880188,0,0.43,-0.6776856077595836,0.07695532670656573
RN7SKP233,Pseudogene,RN7SK,1.4209479301525152,0.557000011205673,0,0.43,-0.4291322148371941,0.08525148813235407
RN7SL759P,Pseudogene,RN7SL,2.0361476087242933,-0.125500001013279,0.02,0.44,-0.04682105767348666,0.07338465426027152
RN7SKP176,Pseudogene,RN7SK,2.053473319046402,0.0850000008940697,2.99,0.44,-0.6833351763224523,0.11644240120037223
RN7SKP277,Pseudogene,RN7SK,1.2028126177498322,0.523999989032745,0,0.44,0.5390232496775655,-0.005584931898604378
RNU6-1151P,Pseudogene,RNU6,1.9152548425108664,0.206000000238419,0,0.45,1.137076795049523,0.12552331508438008
RN7SL5P,Pseudogene,RN7SL,1.9801787354773368,0.0149999996647239,215.75,0.46,-0.2649383262625655,0.12816759284857226
RN7SKP12,Pseudogene,RN7SK,0.6558221216088531,0.734000027179718,0,0.46,1.6767309531426924,0.12645310442336963
RNU6-751P,Pseudogene,RNU6,1.3412247789558394,0.764999985694885,0,0.48,1.0053758744455878,0.12602667174611196
RNU6-842P,Pseudogene,RNU6,1.9477167889941016,0.146999999880791,0,0.49,-0.7700119604692709,0.1188754001986215
RNU4ATAC12P,Pseudogene,RNU4ATAC,1.106578919056826,0.592999994754791,0.62,0.49,0.5599064793594307,-0.007489094137366799
RN7SL123P,Pseudogene,RN7SL,1.9151436714612664,0.25,0.23,0.49,4.224270661181115,0.1267373727025417
RNU1-52P,Pseudogene,RNU1,1.1225103567464991,0.622500002384186,0,0.5,0.5709588460128294,-0.005439516873500798
RNU6-1059P,Pseudogene,RNU6,1.205066952102133,0.947000026702881,0,0.5,-0.22466414945942287,0.08008611224912825
RNU4ATAC10P,Pseudogene,RNU4ATAC,0.8256509830940844,0.737000018358231,0,0.5,0.6008943142079888,-0.015899248947367644
RNU5F-1,Functional,RNU5,4.92811190970274,-0.423000007867813,3.73,0.51,0.5459589269057318,0.4318155508659421
RNU6-194P,Pseudogene,RNU6,2.2163780413172565,0.0120000001043081,0,0.51,0.9552451910824209,0.1254455748238596
RNU4ATAC2P,Pseudogene,RNU4ATAC,0.9648411871405967,0.75,0,0.51,0.6118871036628524,-0.00794450896244503
RN7SKP80,Pseudogene,RN7SK,2.0742380857114453,0.0769999995827675,4.44,0.51,-0.4461313330579996,0.1712783834031447
RNU4ATAC13P,Pseudogene,RNU4ATAC,1.1026756424463962,0.865000009536743,0,0.53,-0.1561930444554485,0.09675437416868261
RN7SL275P,Pseudogene,RN7SL,1.9803725381429085,0.0640000030398369,0.06,0.53,3.58717408165465,0.126284368892155
RNU2-4P,Pseudogene,RNU2,1.3025356026398056,0.78600001335144,1.35,0.54,0.028773206235238682,0.12599938026403257
RNU6-693P,Pseudogene,RNU6,0.6817008761479356,0.801999986171722,0.67,0.54,0.6203535235513773,-0.020403721989922362
RNU4ATAC16P,Pseudogene,RNU4ATAC,1.3507776619968357,0.663500010967255,2.33,0.54,0.5924047857992147,0.008015947898012377
VTRNA1-1,Functional,VTRNA,2.631385055837991,0.115000002086163,0,0.54,0.6232779310798683,0.07689010104378917
RN7SL52P,Pseudogene,RN7SL,2.3604635803707272,-0.0590000003576279,0,0.54,0.2823235003329103,0.12525023505158409
RN7SL96P,Pseudogene,RN7SL,2.160153272693576,0.101000003516674,0.39,0.54,4.677836713379366,0.12688460399883586
RNU6-202P,Pseudogene,RNU6,0.9407201574620816,0.87950000166893,0,0.55,0.6586822304225451,-0.0034020843302954976
RNU6-417P,Pseudogene,RNU6,1.9477167889941016,0.177000001072884,0,0.55,-0.4789819070070961,0.1374257588871277
RNU4ATAC11P,Pseudogene,RNU4ATAC,1.2956438798745156,0.754999995231628,2.54,0.55,0.6229340595178721,0.009127553566059075
RNU4ATAC18P,Pseudogene,RNU4ATAC,1.4059114441191551,0.784000009298325,2.21,0.55,0.22377918884412165,0.06342744743719828
RNU4ATAC4P,Pseudogene,RNU4ATAC,0.6616053854678376,0.838499993085861,0,0.55,0.6333019588599761,-0.019748967894056432
RNU4ATAC9P,Pseudogene,RNU4ATAC,1.3783445530579952,0.825999975204468,0,0.55,0.6473999422162847,0.016687233683158928
RNU6ATAC23P,Pseudogene,RNU6ATAC,0.7906991192176597,0.880999982357025,0,0.55,0.6531694500932992,-0.011106171749769703
RNU4-63P,Pseudogene,RNU4,1.707278304025056,0.819499999284744,0,0.56,0.6576601162409967,0.03326642512641183
RNU4-86P,Pseudogene,RNU4,2.236316833756013,0.140000000596046,0.11,0.56,1.1121242812929122,0.12522310970403105
RNU6-758P,Pseudogene,RNU6,2.224555186530904,0.30799999833107,0.63,0.56,-0.15660052876243738,0.13778997763786877
RNU4ATAC5P,Pseudogene,RNU4ATAC,1.1026756424463962,1.06950002908707,0,0.56,1.728204652986356,0.1262693212929199
RNU11-4P,Pseudogene,RNU11,0.9924080782017566,0.885999977588654,0.89,0.56,0.6630980715064061,-4.1375592668571007e-4
RNU6-437P,Pseudogene,RNU6,1.9743697555803368,0.305000007152557,0.28,0.59,-0.36056938421864454,0.1713246444031706
RN7SL850P,Pseudogene,RN7SL,2.124639974981768,0.165000006556511,0,0.59,4.03593760789479,0.1266388462912359
RN7SKP253,Pseudogene,RN7SK,1.0004372697729682,0.791999995708466,3.04,0.59,0.6282737142069201,-0.00426018662499542
RNU6-1077P,Pseudogene,RNU6,2.00913988381042,0.277999997138977,0,0.61,-0.40442309772281915,0.15692793534187835
RNU6-1194P,Pseudogene,RNU6,1.2691372538541694,1.66500002145767,0,0.62,-0.5546980839815084,-0.07502209071509655
RN7SL134P,Pseudogene,RN7SL,2.5219611228229457,0.152999997138977,0.43,0.62,4.748207385055589,0.12673783726273097
RN7SKP261,Pseudogene,RN7SK,2.423903183809326,0.263999998569489,0.05,0.62,-0.0769353662522528,0.15387001615012802
RNU1-108P,Pseudogene,RNU1,2.416297929534712,0.449000000953674,3.46,0.63,0.356582441617175,0.12030838269323801
RNU6-319P,Pseudogene,RNU6,2.026166492995253,0.214000001549721,0,0.63,-0.3137729164405861,0.09598164716353778
RN7SL584P,Pseudogene,RN7SL,1.9647675083590328,0.266999989748001,0,0.64,0.7781649064246758,0.12532428473828439
RN7SL787P,Pseudogene,RN7SL,2.066934430480067,0.293999999761581,0.09,0.64,0.6954742377780795,0.12544527722683735
RN7SL318P,Pseudogene,RN7SL,2.0115476871294864,0.305000007152557,0.19,0.65,1.2265378454666713,0.12554958987566162
RN7SL381P,Pseudogene,RN7SL,2.0397649258341475,0.305000007152557,12.82,0.65,-0.30094647022793547,0.16735756263842094
RN7SL774P,Pseudogene,RN7SL,2.060102286473992,0.316000014543533,0.23,0.66,4.767669977573578,0.12680483228615563
RNU6-397P,Pseudogene,RNU6,2.003900927138162,0.253000006079674,0,0.67,0.504935402034588,0.02825355675364348
RNU6-457P,Pseudogene,RNU6,2.304798200309687,0.305000007152557,0,0.67,-0.29723770425492707,0.11538103028814785
RN7SL440P,Pseudogene,RN7SL,2.136715352046639,0.282999992370605,0.31,0.67,4.213846502670673,0.12659074631678205
RNU6ATAC20P,Pseudogene,RNU6ATAC,1.0392934992191625,3.83100008964539,0.41,0.68,1.1371685952902477,-0.8627532546377741
RNU6ATAC27P,Pseudogene,RNU6ATAC,0.700523349318887,4.58400011062622,1.24,0.68,1.3514076801191348,-1.2703182734590934
RNU7-1,Functional,RNU7,5.568511994354301,0.118000000715256,1.53,0.68,0.20372391621578784,-0.01610468439454541
RNU6ATAC29P,Pseudogene,RNU6ATAC,1.1948593261549147,3.97699999809265,0.54,0.69,1.1722320749839645,-0.9252764299874594
RNU4ATAC15P,Pseudogene,RNU4ATAC,1.0751087513852364,1.42249995470047,0,0.7,0.7442566511385822,-0.17470485684561632
RNU6ATAC26P,Pseudogene,RNU6ATAC,0.8545736228959571,5.06799983978271,0,0.7,1.316710886411423,-1.1882542870774313
RNU6ATAC30P,Pseudogene,RNU6ATAC,1.281182559973579,3.994500041008,0.2,0.7,1.2059852392793864,-0.9980156148522766
RNU6ATAC37P,Pseudogene,RNU6ATAC,1.2196771037441436,3.84699988365173,0,0.7,1.1402916894857844,-0.8665889203084336
RNU6ATAC41P,Pseudogene,RNU6ATAC,1.0199749692629163,3.64549994468689,0,0.7,1.1392076373548874,-0.8682432196426461
RNU11-3P,Pseudogene,RNU11,0.9924080782017566,1.46899998188019,3.95,0.7,-0.16648300275762917,-0.0856588701264952
RNU12-2P,Pseudogene,RNU12,0.9796848977119904,3.99199998378754,1.99,0.7,1.2245088906155215,-1.0358639436497774
RNU11-6P,Pseudogene,RNU11,1.1229880884914614,1.43599998950958,1.99,0.71,0.7459696958422553,-0.17760819648568282
RNU1-4,Functional,RNU1,0.0211794406933301,0.266000002622604,4585.69,0.72,-1.277866337875803,0.08033290556576538
