Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP1,UMAP2
RNU7-110P,Pseudogene,RNU7,0.5042073300541183,-0.176500000059605,0,0,2.0531302931285036,-13.694696791932788
RNU7-111P,Pseudogene,RNU7,0.9523916234355566,-0.0514999991282821,0,0,2.851823473212732,-11.927997954652515
RNU7-113P,Pseudogene,RNU7,1.3445528801443154,0.329500004649162,0,0,0.03127368712188139,-9.452855475709644
RNU7-115P,Pseudogene,RNU7,0.9472986201016766,0.157000005245209,0,0,-10.901030635597692,-1.3868700345017573
RNU7-116P,Pseudogene,RNU7,0.7282994767448375,-0.267000004649162,0,0,1.5311618092036379,-13.665002234742847
RNU7-119P,Pseudogene,RNU7,0.9372742960794368,-0.101999998092651,0,0,1.4299778583026064,-12.940938361451831
RNU7-11P,Pseudogene,RNU7,0.8403455500901972,0.28099998831749,0,0,2.6822775843119753,-10.145787604615894
RNU7-120P,Pseudogene,RNU7,1.0475418603240765,-0.219999998807907,0,0,0.427560934660448,-12.986136802003589
RNU7-121P,Pseudogene,RNU7,0.7843225134175172,-0.203000001609325,0,0,1.53538861298324,-13.63054312066814
RNU7-123P,Pseudogene,RNU7,1.2156998957971517,-0.256999999284744,0,0,7.654983902213587,-3.8727649529435295
RNU7-124P,Pseudogene,RNU7,1.2325068067989555,0.30799999833107,1.7,0,0.5146208720779551,-9.783968337342944
RNU7-125P,Pseudogene,RNU7,1.456598953489675,0.0900000035762787,0,0,4.742181682822718,-2.2185522397019524
RNU7-126P,Pseudogene,RNU7,1.5126219901623548,0.0870000012218952,0,0,-11.692165469887243,-1.8248864491440913
RNU7-127P,Pseudogene,RNU7,1.0644376967809164,0.189500004053116,0,0,1.4094677212214601,-10.370390303895679
RNU7-128P,Pseudogene,RNU7,1.0084146601082369,-0.160999998450279,0.57,0,2.8482092859721315,-11.905475981996265
RNU7-129P,Pseudogene,RNU7,1.3445528801443154,0.293000012636185,0,0,-0.013964986565099813,-9.47691763238689
RNU7-12P,Pseudogene,RNU7,1.6246680635077144,-0.190499998629093,0,0,-11.866991138222204,-2.672995217607226
RNU7-130P,Pseudogene,RNU7,0.6722764400721577,0.30799999833107,0,0,3.00523462319137,-13.10818804101726
RNU7-133P,Pseudogene,RNU7,1.0084146601082369,-0.255499996244907,0,0,0.5557089688754214,-13.05789507226726
RNU7-134P,Pseudogene,RNU7,1.248263285863147,-0.195499993860722,0,0,-0.5249873158955441,-12.319694884584155
RNU7-136P,Pseudogene,RNU7,1.2584885049659955,0.194999992847443,0,0,0.10673236274482145,-10.382549651429859
RNU7-137P,Pseudogene,RNU7,1.4005759168169951,0.29899999499321,0,0,-0.2926783916973935,-9.308863051698413
RNU7-138P,Pseudogene,RNU7,1.0311740187565128,0.277999997138977,0,0,-12.372723674538122,-2.8140040715195793
RNU7-13P,Pseudogene,RNU7,0.6162534033994779,0.0620000008493662,0.38,0,2.3184076788401735,-13.684036620424
RNU7-140P,Pseudogene,RNU7,1.3893713094824591,0.215000003576279,1.51,0,3.288189316031946,-10.995993026063648
RNU7-141P,Pseudogene,RNU7,1.0084146601082369,-0.210500001907349,0,0,0.565217604724182,-13.062538512513843
RNU7-143P,Pseudogene,RNU7,0.961872445026318,0.214000001549721,0.57,0,7.920676613090052,-1.9563044388749262
RNU7-144P,Pseudogene,RNU7,1.371090108041901,0.291999995708466,0,0,-0.19654521918533907,-9.39219797448894
RNU7-147P,Pseudogene,RNU7,0.6722764400721577,-0.10249999910593,0,0,1.919706011054529,-13.599553473756519
RNU7-148P,Pseudogene,RNU7,0.6722764400721577,0.30799999833107,0,0,3.013728046653284,-13.122880347535816
RNU7-149P,Pseudogene,RNU7,1.3540483100888374,0.0480000004172325,0.79,0,-11.998147105934606,-2.91096485452434
RNU7-14P,Pseudogene,RNU7,1.120460733453596,0.272000014781952,0,0,6.310102844474329,-3.4067193348862785
RNU7-151P,Pseudogene,RNU7,1.1141185028868776,-0.172999992966652,1.45,0,0.05432113432647123,-12.592675574586597
RNU7-152P,Pseudogene,RNU7,1.0854463355331714,0.326499998569489,0,0,1.42746647619964,-9.969158538148609
RNU7-153P,Pseudogene,RNU7,1.5686450268350345,-0.238000005483627,0,0,-1.9526773450398314,-10.044622786805835
RNU7-154P,Pseudogene,RNU7,1.2325068067989555,-0.160499997437,1.89,0,-0.4983047006153928,-12.304783232972827
RNU7-155P,Pseudogene,RNU7,1.2680769888133556,0.30799999833107,0,0,0.3794080259776248,-9.681537040040698
RNU7-156P,Pseudogene,RNU7,1.5958994771082302,-0.0279999990016222,0,0,-1.6057065484547484,-9.992754348085132
RNU7-157P,Pseudogene,RNU7,1.0525540223351963,0.300999999046326,0,0,1.5792607905841005,-10.048486121461597
RNU7-159P,Pseudogene,RNU7,1.2325068067989555,0.30799999833107,0,0,0.4813551845526828,-9.762178786561694
RNU7-160P,Pseudogene,RNU7,0.8403455500901972,-0.283000007271767,0,0,1.3222280385470522,-13.621648200319019
RNU7-161P,Pseudogene,RNU7,0.8403455500901972,-0.0494999997317791,1.26,0,1.7399583103633058,-13.405793555543628
RNU7-164P,Pseudogene,RNU7,0.8403455500901972,0.303000003099442,0,0,2.6543919088816774,-10.143176444337573
RNU7-165P,Pseudogene,RNU7,1.2735903670255877,-0.172499999403954,0,0,-0.567688083412634,-12.270443328187671
RNU7-167P,Pseudogene,RNU7,0.9523916234355566,0.194999992847443,0,0,2.1747303249812258,-10.23765981988689
RNU7-169P,Pseudogene,RNU7,1.195770389308674,-0.119999997317791,0,0,-0.15065959668396578,-12.203434356019702
RNU7-170P,Pseudogene,RNU7,1.195770389308674,0.30799999833107,0,0,-12.281628703834997,-2.3913823445298332
RNU7-171P,Pseudogene,RNU7,0.9523916234355566,-0.196999996900558,0.57,0,0.9166118445372714,-13.265218146608081
RNU7-172P,Pseudogene,RNU7,0.868357068426537,0.347000002861023,0,0,2.602453494308008,-10.11185015039226
RNU7-173P,Pseudogene,RNU7,1.599605126048884,0.305999994277954,0,0,-1.0032486674809324,-9.383864768312183
RNU7-174P,Pseudogene,RNU7,1.1185616474646918,0.0089999996125698,0,0,0.4979189651584758,-11.794968016908374
RNU7-175P,Pseudogene,RNU7,1.138828942198737,0.252000004053116,0,0,1.041106933591379,-10.059917815492359
RNU7-176P,Pseudogene,RNU7,1.4005759168169951,0.137499995529652,0,0,-12.232346629860388,-2.4917062600114006
RNU7-179P,Pseudogene,RNU7,1.0215965510900435,0.118000000715256,0,0,-10.834339236977087,-0.5366417248704096
RNU7-180P,Pseudogene,RNU7,1.433478335180315,-0.0469999983906746,0,0,7.073200607535853,-4.6543482621171135
RNU7-181P,Pseudogene,RNU7,0.938764398298959,0.306500002741814,0,0,2.1176773550486696,-10.186371215150562
RNU7-182P,Pseudogene,RNU7,0.3921612567087586,0.263999998569489,0,0.02,2.8699454309916628,-13.272798903749194
RNU7-183P,Pseudogene,RNU7,0.560230366726798,0.30799999833107,0,0,2.9476682188487184,-13.204734214112964
RNU7-185P,Pseudogene,RNU7,1.4472617807108952,0.30799999833107,0,0,-0.6648599860691892,-9.285412200257984
RNU7-186P,Pseudogene,RNU7,0.7167391675901575,-0.108000002801418,0.55,0,1.8316047432398928,-13.594356902406421
RNU7-187P,Pseudogene,RNU7,1.1748360337535502,-0.151500001549721,0,0,-0.06928131556748018,-12.424787886903491
RNU7-188P,Pseudogene,RNU7,1.3025356026398056,0.30799999833107,0,0,0.153769755599512,-9.538341887757984
RNU7-18P,Pseudogene,RNU7,1.120460733453596,0.282000005245209,0,0,3.1026321890330446,-11.000281699464526
RNU7-190P,Pseudogene,RNU7,0.8541217066490528,-0.11599999666214,0,0,1.6240372898554933,-13.385655768678394
RNU7-192P,Pseudogene,RNU7,0.9110631537589896,-0.0070000002160668,0,0,1.5403495075678957,-12.876351722047534
RNU7-193P,Pseudogene,RNU7,1.1756218772543887,0.214000001549721,0,0,-11.550727939369665,-1.9753383477189204
RNU7-194P,Pseudogene,RNU7,0.7167391675901575,-0.0700000002980232,0,0,8.139172935721888,-2.242573149965014
RNU7-195P,Pseudogene,RNU7,1.120460733453596,-0.207000002264977,0,0,7.8519276621318,-3.456560262010302
RNU7-196P,Pseudogene,RNU7,0.8403455500901972,0.30799999833107,0,0,2.6762548925852907,-10.16028822259685
RNU7-197P,Pseudogene,RNU7,1.0644376967809164,0.0604999996721745,0,0.01,2.8570915701365602,-11.813467391298023
RNU7-19P,Pseudogene,RNU7,1.473575631269275,0.28600001335144,0.25,0,5.64968099617721,-4.5614150841691155
RNU7-200P,Pseudogene,RNU7,0.8963685867628769,-0.105999998748302,0,0,1.449321592090143,-13.143765815065112
RNU7-20P,Pseudogene,RNU7,1.120460733453596,-0.11599999666214,1.7,0,0.09821465039016142,-12.39889086084148
RNU7-21P,Pseudogene,RNU7,1.2885298434716357,0.264999985694885,0,0.02,3.2670725824809206,-11.016387351319995
RNU7-22P,Pseudogene,RNU7,1.3096532835285477,0.279000014066696,0,0,0.08412047648192778,-9.617604621217456
RNU7-23P,Pseudogene,RNU7,1.456598953489675,0.30799999833107,0,0,-0.7115440127873288,-9.33129823999187
RNU7-24P,Pseudogene,RNU7,1.120460733453596,0.0010000000474974,0,0,0.49395075613023176,-11.788708098695484
RNU7-25P,Pseudogene,RNU7,1.0644376967809164,0.30799999833107,0.24,0.01,1.5332399251437319,-10.034740813539234
RNU7-26P,Pseudogene,RNU7,1.157809424568716,0.271500006318092,0,0,0.9812692048525943,-10.012245543763843
RNU7-27P,Pseudogene,RNU7,1.5686450268350345,-0.488999992609024,0,0,-1.943492984535681,-10.13932932214519
RNU7-28P,Pseudogene,RNU7,1.456598953489675,-0.12899999320507,0,0,-1.7436877248310911,-10.363759406373706
RNU7-29P,Pseudogene,RNU7,0.7055401180965614,-0.24099999666214,0,0,1.5994437577700746,-13.677260764405933
RNU7-2P,Pseudogene,RNU7,0.7843225134175172,-0.266999989748001,0,0,1.4565127732730043,-13.660987265870776
RNU7-30P,Pseudogene,RNU7,0.9523916234355566,0.294999986886978,0,0,2.120250845191492,-10.156871207521167
RNU7-34P,Pseudogene,RNU7,1.3025356026398056,0.347000002861023,0,0,0.18850474977256193,-9.480611213014331
RNU7-35P,Pseudogene,RNU7,1.1764837701262758,0.305000007152557,0,0,0.955207401750101,-9.937458403871265
RNU7-37P,Pseudogene,RNU7,0.8104665971981012,0.305000007152557,0,0,2.7159794809794557,-10.654158004090991
RNU7-38P,Pseudogene,RNU7,1.3314808382540235,0.327500000596046,0,0,5.885821724174036,-4.437137969300951
RNU7-3P,Pseudogene,RNU7,1.4005759168169951,-0.0105000003241002,2.38,0,-1.1563571450734007,-10.798290618226734
RNU7-40P,Pseudogene,RNU7,1.3025356026398056,0.319999992847443,4.76,0,3.289339447257532,-11.007677443788257
RNU7-41P,Pseudogene,RNU7,1.138828942198737,-0.200000002980232,0,0.01,2.741482877967371,-11.86655557946941
RNU7-43P,Pseudogene,RNU7,1.248263285863147,0.30799999833107,0,0,6.012164020774378,-4.043909438417162
RNU7-45P,Pseudogene,RNU7,0.6616053854678376,0.305000007152557,0,0,7.923793697593226,-1.3726610024430415
RNU7-46P,Pseudogene,RNU7,0.6722764400721577,0.306500002741814,0,0,3.0003141405558718,-13.120887168214526
RNU7-47P,Pseudogene,RNU7,0.9523916234355566,0.305000007152557,0,0,2.1137448790049684,-10.153416045472827
RNU7-48P,Pseudogene,RNU7,1.3232107709356753,0.282000005245209,0,0,3.278844261405481,-11.011973746583667
RNU7-49P,Pseudogene,RNU7,1.6246680635077144,-0.151999995112419,0,0,-1.6896911618733275,-10.225576766298023
RNU7-4P,Pseudogene,RNU7,0.8403455500901972,-0.143500000238419,0,0,2.933171415565027,-12.052395232484546
RNU7-50P,Pseudogene,RNU7,1.4005759168169951,-0.140000000596046,0,0,-1.6190920827412474,-10.30543554620525
RNU7-51P,Pseudogene,RNU7,1.2325068067989555,0.284000009298325,0,0,0.48315721177817716,-9.79803694085857
RNU7-52P,Pseudogene,RNU7,1.1026756424463962,-0.389500007033348,0,0,7.830355549094691,-3.405074723527636
RNU7-53P,Pseudogene,RNU7,1.3893713094824591,-0.25900000333786,0,0,-1.8389647958302366,-10.435948737428394
RNU7-54P,Pseudogene,RNU7,0.7282994767448375,-0.217999994754791,0,0,1.5646506192660463,-13.679759391114917
RNU7-55P,Pseudogene,RNU7,1.2885298434716357,0.0070000002160668,0,0,-0.7068707702183591,-11.074694999025073
RNU7-56P,Pseudogene,RNU7,0.4481842933814384,0.194999992847443,0,0,-10.24618253684281,-2.3229082901932854
RNU7-57P,Pseudogene,RNU7,0.6946856547412297,0.30799999833107,4.18,0,3.0090557577586305,-13.0877231438615
RNU7-59P,Pseudogene,RNU7,1.138828942198737,0.152999997138977,0,0,0.6094647076478733,-10.808312781617847
RNU7-60P,Pseudogene,RNU7,1.2885298434716357,-0.177000001072884,0,0,-0.5784253833317624,-12.2597783883073
RNU7-61P,Pseudogene,RNU7,1.138828942198737,-0.166999995708466,0,0.01,2.761864567039026,-11.858351119325366
RNU7-62P,Pseudogene,RNU7,0.9523916234355566,0.217999994754791,0,0,2.156326556441797,-10.217180617616382
RNU7-63P,Pseudogene,RNU7,1.456598953489675,0.30799999833107,0,0,-0.6971398351216184,-9.296642669007984
RNU7-65P,Pseudogene,RNU7,0.7843225134175172,0.257999999448657,0,0,2.811459684607996,-10.129437812135425
RNU7-66P,Pseudogene,RNU7,1.5686450268350345,0.300999999046326,0,0,-0.953673338654028,-9.374238379762378
RNU7-67P,Pseudogene,RNU7,1.3445528801443154,0.303000003099442,0,0,5.8949774744486945,-4.421130069062914
RNU7-69P,Pseudogene,RNU7,0.8403455500901972,0.218500003218651,0,0,7.780321979758753,-1.4441739399888178
RNU7-6P,Pseudogene,RNU7,0.7843225134175172,0.214000001549721,0,0,8.01424684548141,-1.75073970155498
RNU7-70P,Pseudogene,RNU7,1.157809424568716,-0.0729999989271164,0,0,0.023352885482324504,-12.069007285402026
RNU7-71P,Pseudogene,RNU7,1.2735903670255877,-0.189500004053116,0,0,-0.5758094546818601,-12.288380988404956
RNU7-73P,Pseudogene,RNU7,0.9372742960794368,0.30799999833107,0,0,2.1737554314112795,-10.164525397584644
RNU7-74P,Pseudogene,RNU7,1.2325068067989555,0.28099998831749,0,0,0.49823968285085096,-9.797381766603198
RNU7-75P,Pseudogene,RNU7,1.6806911001803944,-0.280000001192093,1.4,0,-1.9346130845570433,-9.921864875123706
RNU7-77P,Pseudogene,RNU7,1.8524950793099453,0.214000001549721,0.68,0.05,-1.6461337564015257,-9.37204874353191
RNU7-79P,Pseudogene,RNU7,1.2325068067989555,-0.0665000006556511,0,0,-0.5103355405354367,-11.55484331445476
RNU7-7P,Pseudogene,RNU7,1.0644376967809164,-0.22350000590086,0,0,0.40037349784137144,-12.92269171075603
RNU7-80P,Pseudogene,RNU7,1.594360519078232,-0.256000012159348,0,0,-1.9831701276326048,-10.004256614015308
RNU7-81P,Pseudogene,RNU7,1.628169503299757,0.0135000012814999,0,0,-1.5631075856709349,-9.893314727113452
RNU7-82P,Pseudogene,RNU7,1.2325068067989555,-0.0270000007003546,0,0,-0.42866072631119356,-11.478507407472339
RNU7-84P,Pseudogene,RNU7,0.8963685867628769,0.0640000030398369,2.9,0,1.6771445515132082,-12.951970465944019
RNU7-85P,Pseudogene,RNU7,1.0475418603240765,-0.172999992966652,0.55,0,0.48325611078502073,-12.946585067079273
RNU7-87P,Pseudogene,RNU7,1.456598953489675,-0.200499996542931,0,0,-1.897054528954016,-10.365352996156421
RNU7-88P,Pseudogene,RNU7,0.9924080782017566,0.30799999833107,0,0,1.9981085302806032,-10.102601416871753
RNU7-8P,Pseudogene,RNU7,1.1764837701262758,0.252999991178513,0,0,0.8878298642611636,-10.010758765504566
RNU7-90P,Pseudogene,RNU7,1.3445528801443154,0.140000000596046,0,0,-0.5475679395222531,-10.190331824586597
RNU7-92P,Pseudogene,RNU7,1.279684100839107,-0.033500000834465,0,0,-0.6985684392475949,-11.307914145753589
RNU7-93P,Pseudogene,RNU7,1.537419071968295,-0.168999999761581,0,0,-1.8401175496601927,-10.15474737481853
RNU7-94P,Pseudogene,RNU7,0.9372742960794368,0.347000002861023,0,0,2.61843886399032,-10.5916293938615
RNU7-95P,Pseudogene,RNU7,1.0854463355331714,-0.0024999999441206,0,0,0.5707903111851348,-11.876946814820972
RNU7-96P,Pseudogene,RNU7,0.868357068426537,0.30799999833107,4.76,0,2.5878969671702516,-10.13833177881023
RNU7-97P,Pseudogene,RNU7,0.9523916234355566,0.319000005722046,0,0,7.871315384147181,-2.014517434404101
RNU7-99P,Pseudogene,RNU7,1.8487602101984333,0.185000006109476,0,0,-1.6522856709980833,-9.382592566774097
RNU7-9P,Pseudogene,RNU7,0.7282994767448375,-0.0399999991059303,0,0,1.9758898260569704,-13.508780844972339
RN7SK,Functional,RN7SK,3.3251721888528367,0.194999992847443,344.31,0.83,-5.563850021126257,-4.3410781701066155
RN7SKP1,Pseudogene,RN7SK,1.2106085514220124,0.211999997496605,0.16,0.09,-5.578629112007604,-4.328420050904955
RN7SKP10,Pseudogene,RN7SK,1.3786838378710558,0.239999994635582,0,0,5.514392280814661,-3.078978427217211
RN7SKP100,Pseudogene,RN7SK,1.1985773620535298,0.281000003218651,0,0,0.9276988747096194,8.403266541197095
RN7SKP101,Pseudogene,RN7SK,1.2591177492184786,0.173499993979931,0,0,0.09893288635970487,-10.417627700135913
RN7SKP102,Pseudogene,RN7SK,1.1137023988708603,0.214000001549721,1.53,0,1.1160384061312807,9.232318512632641
RN7SKP103,Pseudogene,RN7SK,0.8575026050712053,0.0425000004470348,5.1,0,4.597828054664149,9.13034497900227
RN7SKP104,Pseudogene,RN7SK,1.016613153279848,0.034000001847744,0,0,4.879864597556605,7.641765705778394
RN7SKP105,Pseudogene,RN7SK,0.8075167642692638,-0.0830000005662441,0,0,1.7144527676081789,-13.480848677919116
RN7SKP106,Pseudogene,RN7SK,1.2131459044194266,0.305000007152557,3.45,0,1.3325782659030092,7.883878819181715
RN7SKP107,Pseudogene,RN7SK,1.1618018708603324,0.0049999998882412,0,0,4.234377765891566,7.3490344206831795
RN7SKP108,Pseudogene,RN7SK,1.238997280559815,0.300499990582466,0.06,0,1.55287649655105,7.749118439390455
RN7SKP109,Pseudogene,RN7SK,1.319023395078284,0.211999997496605,0,0,5.204290771720423,-3.028363593385424
RN7SKP11,Pseudogene,RN7SK,1.1860486788264897,0.305000007152557,3.86,0,-11.478607272865759,-2.0770732243516106
RN7SKP110,Pseudogene,RN7SK,1.0968720864335204,-0.034000001847744,4.49,0,4.598188781974329,7.498190514280592
RN7SKP111,Pseudogene,RN7SK,1.7815739116057367,0.211999997496605,0.22,0,1.4272078516459596,4.820590130522047
RN7SKP112,Pseudogene,RN7SK,0.8192047815344689,0.211999997496605,0.69,0,3.577468061683191,10.501800171568188
RN7SKP113,Pseudogene,RN7SK,0.8242033191845097,0.207000002264977,0,0,2.7858008387065065,11.128189675047192
RN7SKP114,Pseudogene,RN7SK,1.419250262374555,-0.195999994874001,0.28,0,3.571970129249109,5.341962925627027
RN7SKP115,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.73,0,0.3515008928752078,7.511004082395826
RN7SKP116,Pseudogene,RN7SK,1.0997374785088432,0.0430000014603138,5.29,0,4.7079142572856085,7.427315346433912
RN7SKP117,Pseudogene,RN7SK,1.486732556548465,0.30799999833107,0.05,0,-11.736032581093298,-1.8020430882432124
RN7SKP118,Pseudogene,RN7SK,1.3051669876956435,0.266999989748001,1.19,0,-0.0816977975392209,7.4672337691328865
RN7SKP119,Pseudogene,RN7SK,1.5267816587719332,-0.10700000077486,0.46,0,2.4599689486003053,5.164856545164381
RN7SKP12,Pseudogene,RN7SK,0.6558221216088531,0.734000027179718,0,0.46,-10.464018916847692,-2.2165950615861076
RN7SKP120,Pseudogene,RN7SK,1.5584590201672746,0.30799999833107,0,0,1.1338069083666933,5.397904507353101
RN7SKP121,Pseudogene,RN7SK,1.56019565081227,-0.164000004529953,0,0,2.9454621317362917,5.2233396689436775
RN7SKP122,Pseudogene,RN7SK,1.1969246078311726,-0.0449999999254942,0,0,-0.28187093711136446,-11.649092086122241
RN7SKP123,Pseudogene,RN7SK,0.7877878558921161,0.734000027179718,0,0.4,-10.452283954384313,-1.9984201271989008
RN7SKP124,Pseudogene,RN7SK,1.1000887201180762,0.284000009298325,3.12,0,0.3057329597449435,9.772699944212231
RN7SKP125,Pseudogene,RN7SK,1.3571673387328658,-0.113000001758337,0,0,3.6369172575450075,5.618900887205396
RN7SKP126,Pseudogene,RN7SK,0.648373277758481,-0.0749999992549419,0.23,0,5.051007652518763,9.84808122320393
RN7SKP127,Pseudogene,RN7SK,1.2755527558807889,0.30799999833107,1.2,0,-0.46940264678238497,7.878594509794508
RN7SKP128,Pseudogene,RN7SK,1.10049212632274,-0.0649999976158142,0.08,0,4.302315855262293,7.591861836149488
RN7SKP129,Pseudogene,RN7SK,1.2429994156741064,0.214000001549721,0,0,1.7189593555903566,7.37939798040608
RN7SKP13,Pseudogene,RN7SK,0.7260034506516949,-0.0810000002384186,0,0,8.125746631858362,-2.348295815751757
RN7SKP130,Pseudogene,RN7SK,1.2924384274255434,0.303999990224838,0.74,0,-0.35733095383881197,7.909392468168531
RN7SKP131,Pseudogene,RN7SK,0.5539021831823757,0.322500005364418,0.48,0,4.62681665444137,10.961939446165356
RN7SKP132,Pseudogene,RN7SK,1.2524380794613514,-0.0810000002384186,0,0,-0.5544327256703244,-11.525624640748706
RN7SKP133,Pseudogene,RN7SK,1.2565637578407536,0.305000007152557,0.58,0,5.949055576560511,-4.204096205995287
RN7SKP134,Pseudogene,RN7SK,1.2525001581765665,-0.127000004053116,2.31,0,4.072789812324061,6.640174023344312
RN7SKP135,Pseudogene,RN7SK,1.25155917554594,-0.162000000476837,0,0,-0.5389067885899411,-12.286398299501148
RN7SKP136,Pseudogene,RN7SK,1.2620122727799006,0.208499997854233,0,0,2.1192436459040773,7.170590511991773
RN7SKP137,Pseudogene,RN7SK,1.267179044479116,-0.0439999997615814,3.35,0,3.687573337790979,6.419602028562818
RN7SKP139,Pseudogene,RN7SK,1.2091798085939491,0.305000007152557,1.14,0,-0.3049242255711423,8.276906124784741
RN7SKP14,Pseudogene,RN7SK,1.1930012003914734,0.30799999833107,0,0,5.512628937003626,-3.0768588860489983
RN7SKP140,Pseudogene,RN7SK,0.9295089746537578,0.277999997138977,0,0,6.59564104103805,-1.215592749879565
RN7SKP141,Pseudogene,RN7SK,0.6885198057346507,0.037499999627471,0,0,2.276327514884485,-13.596145995424
RN7SKP142,Pseudogene,RN7SK,1.3660739247197962,0.28099998831749,0.15,0,5.377463722465052,-3.897283442781176
RN7SKP143,Pseudogene,RN7SK,1.2100975921298838,0.30799999833107,0,0,5.157838249442591,-2.3333433945634026
RN7SKP144,Pseudogene,RN7SK,0.9586164052880768,-0.180000007152557,0.23,0,5.28715076470138,8.329239002897534
RN7SKP145,Pseudogene,RN7SK,1.1119555859719352,0.305000007152557,0,0,0.2793142738318576,9.752633682920727
RN7SKP146,Pseudogene,RN7SK,1.112744985887898,0.229000002145767,0,0,6.307774448630823,-4.207783110902514
