Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,Sammon1,Sammon2
RN7SKP204,Pseudogene,RN7SK,1.2997344508061717,0.214000001549721,0.46,0,-0.37476376294708513,-0.4492989183299944
RN7SKP205,Pseudogene,RN7SK,1.086153466696385,0.178000003099442,0,0,-0.5139546499272774,-0.5901115506910353
RN7SKP206,Pseudogene,RN7SK,1.3277268486521796,0.305000007152557,0,0,-0.3622029320189041,-0.398534248692155
RN7SKP207,Pseudogene,RN7SK,1.5475670526413532,0.305000007152557,0,0,-0.22844758217049366,-0.22331420317829354
RN7SKP208,Pseudogene,RN7SK,1.366279265557543,-0.078999999910593,0,0,-0.41631049032328793,-0.42842649046591474
RN7SKP209,Pseudogene,RN7SK,0.9597630756293304,-0.0095000001601874,0,0,-0.8693607071649277,-1.1129515481114247
RN7SKP21,Pseudogene,RN7SK,1.0736051027819002,0.10700000077486,0,0,0.2743365014560336,-0.05446586501345367
RN7SKP210,Pseudogene,RN7SK,0.9581871099879028,-0.0179999992251396,0,0,-0.8711029371779913,-1.1125826426949776
RN7SKP211,Pseudogene,RN7SK,1.2460234759644278,0.305000007152557,0,0,-0.36146719133872995,-0.3657241568465316
RN7SKP212,Pseudogene,RN7SK,0.7624598649598862,0.305000007152557,0.04,0,-0.6354944857218602,-0.5462302593344037
RN7SKP213,Pseudogene,RN7SK,0.8858407677908298,0.214000001549721,0.01,0,0.2567355264762522,0.8627098401804639
RN7SKP214,Pseudogene,RN7SK,1.356291040209067,0.284000009298325,0.49,0,-0.2746897807731245,-0.2649864991500813
RN7SKP216,Pseudogene,RN7SK,1.3136683855683509,0.0755000002682209,0.18,0,-0.3941609582891258,-0.378233163901041
RN7SKP217,Pseudogene,RN7SK,1.2259158613080523,0.222000002861023,0.19,0,-0.4493931546354316,-0.46869376611467195
RN7SKP218,Pseudogene,RN7SK,1.2846926491789863,0.30799999833107,0,0,-0.4767814344399658,-0.651716929703152
RN7SKP219,Pseudogene,RN7SK,1.2086591628099097,0.10700000077486,0.13,0,-0.7513891203653975,-1.1034420084127798
RN7SKP22,Pseudogene,RN7SK,1.161760992570657,0.194000005722046,7.95,0,1.9892466009199279,1.2862133457703542
RN7SKP220,Pseudogene,RN7SK,1.1698699394079737,-0.0874999985098839,0,0,-0.6006649207874657,-0.682819577393483
RN7SKP221,Pseudogene,RN7SK,0.8077740171409646,0.307000011205673,0.94,0,-0.5954175483669648,-0.4586002218043024
RN7SKP222,Pseudogene,RN7SK,1.2019164502665718,0.146999999880791,0,0,-0.5496410446986656,-0.6739474736578646
RN7SKP223,Pseudogene,RN7SK,1.2885298434716357,0.284000009298325,0,0,-0.379326435879059,-0.38505868326663345
RN7SKP224,Pseudogene,RN7SK,1.325246479814038,0.28099998831749,0.62,0,2.1786110569773047,3.6771271431325694
RN7SKP225,Pseudogene,RN7SK,1.016372477817424,0.30799999833107,0.35,0,-0.509873470844291,-0.4782507194726674
RN7SKP226,Pseudogene,RN7SK,1.4356836864652078,0.305000007152557,0.37,0,-0.27277230915510053,-0.3986917288735315
RN7SKP227,Pseudogene,RN7SK,1.1999115854621238,0.187999993562698,2.9,0,-0.5845020170925529,-0.8614602273642051
RN7SKP228,Pseudogene,RN7SK,1.4527646772154992,-0.158999994397163,1.05,0,-0.35744734407420714,-0.3122307727447823
RN7SKP229,Pseudogene,RN7SK,0.8166006868646905,0.194000005722046,0.74,0,-0.47322859601100264,-0.17025850284380062
RN7SKP230,Pseudogene,RN7SK,1.5034241781713178,0.30799999833107,4.77,0,-0.1883336716057965,-0.09735401133537407
RN7SKP231,Pseudogene,RN7SK,1.166169059403147,-0.0340000009164214,0,0,-0.5959331449620385,-0.6671709728552396
RN7SKP232,Pseudogene,RN7SK,1.0779604987363909,0.284000009298325,0.33,0,-0.5960398225284377,-0.7221051486187375
RN7SKP234,Pseudogene,RN7SK,1.364561107527415,-0.0415000002831221,2.21,0,-0.48362241016375557,-0.6655712217612434
RN7SKP235,Pseudogene,RN7SK,1.0021694691348888,0.268999993801117,0.16,0,-0.4928443320820072,-0.4560787698771837
RN7SKP236,Pseudogene,RN7SK,1.1496558370717531,0.300000011920929,0,0,-0.37734605776873953,-0.28772934972820485
RN7SKP237,Pseudogene,RN7SK,1.211661025711447,0.30799999833107,0.1,0,-0.2201672537630424,-0.019423674998202554
RN7SKP238,Pseudogene,RN7SK,1.3531025805200658,-0.0309999994933605,0,0,-0.7093047997511654,-1.0865502624018832
RN7SKP239,Pseudogene,RN7SK,1.1185616474646918,-0.149000003933907,5.3,0,-0.46717337436359796,-0.27405917221059745
RN7SKP24,Pseudogene,RN7SK,1.0273520246173111,-0.228500001132488,0.4,0,-0.3007143337500934,-0.5693086913234799
RN7SKP240,Pseudogene,RN7SK,1.2596966539307632,0.273999989032745,0.71,0,-0.3577512918127557,-0.3783015490994213
RN7SKP241,Pseudogene,RN7SK,1.4084691968980256,-0.0670000016689301,0.41,0,-0.4260069761568238,-0.5512973357233871
RN7SKP242,Pseudogene,RN7SK,1.1057280317680471,0.017000000923872,0,0,-0.8055390246542776,-1.1050603836293087
RN7SKP243,Pseudogene,RN7SK,1.1915320291678049,0.30799999833107,0.22,0,-0.3533238140839021,-0.27091114327613125
RN7SKP245,Pseudogene,RN7SK,1.2374088225078153,-0.0729999989271164,1.79,0,-0.528155683926588,-0.5693400553706711
RN7SKP246,Pseudogene,RN7SK,1.5668777386119217,0.146999999880791,0.02,0,-0.3056604210565055,-0.4621868063905552
RN7SKP247,Pseudogene,RN7SK,1.3871158365774552,-0.228500001132488,0,0,-0.33530235633404337,-0.24412319302633365
RN7SKP249,Pseudogene,RN7SK,1.2523910395334843,-0.193999998271465,0.14,0,-0.5201875088484252,-0.5375179905007699
RN7SKP25,Pseudogene,RN7SK,0.8119702458014372,-0.0989999994635582,1.38,0,1.2429757250809157,1.3535485432138488
RN7SKP250,Pseudogene,RN7SK,1.060423585119011,0.152999997138977,0,0,-0.47486650602268327,-0.4234044009878594
RN7SKP251,Pseudogene,RN7SK,1.183620462696044,0.305000007152557,0.26,0,-0.37181144935434424,-0.3706116482316004
RN7SKP252,Pseudogene,RN7SK,1.3171409967570713,0.101999998092651,0,0,-0.5086874818416899,-0.6971630131762822
RN7SKP254,Pseudogene,RN7SK,1.2549160214680275,0.214000001549721,0.22,0,-0.5645261232335009,-0.8218510176267828
RN7SKP256,Pseudogene,RN7SK,1.238929830111747,0.0785000026226044,0,0,-0.7425164238024404,-1.0999228733637467
RN7SKP257,Pseudogene,RN7SK,1.2140137655671974,0.305000007152557,0.07,0,-0.48038144086752516,-0.6195851242522651
RN7SKP258,Pseudogene,RN7SK,1.5081991188460906,0.0039999999571591,1.45,0,-0.6406075641019411,-1.0785490438900593
RN7SKP259,Pseudogene,RN7SK,1.2934087265452323,-0.0989999994635582,0,0,1.3782180149057202,2.2491763756875205
RN7SKP26,Pseudogene,RN7SK,1.197325104588126,0.194999992847443,7.34,0,1.495967927839947,0.6148623019233437
RN7SKP260,Pseudogene,RN7SK,0.6061015779621466,-0.003000000026077,0,0,-1.0149167248589561,-1.1359828099676512
RN7SKP262,Pseudogene,RN7SK,1.2641806084513545,0.28099998831749,0,0,-0.22427123761606432,-0.2227995550978648
RN7SKP263,Pseudogene,RN7SK,1.3826267885626415,0.30799999833107,0,0,-0.48654963827921965,-0.836201932614983
RN7SKP264,Pseudogene,RN7SK,1.3220661249400565,0.30799999833107,0.64,0,1.0006580359903088,1.684226748198548
RN7SKP265,Pseudogene,RN7SK,1.152617454054955,0.453999996185303,0,0,-0.5801452093475288,-0.8113583017966846
RN7SKP266,Pseudogene,RN7SK,1.1860486788264897,0.30799999833107,0,0,-0.5181238434259039,-0.669553662489103
RN7SKP267,Pseudogene,RN7SK,0.9749974101631292,-0.0879999995231628,0,0,-0.6593751116245619,-0.6895459004353596
RN7SKP268,Pseudogene,RN7SK,1.198112917196108,0.0700000002980232,1.46,0,-0.5415733205973968,-0.6502602391098046
RN7SKP269,Pseudogene,RN7SK,1.154179927939974,0.194999992847443,3.87,0,0.9320994863575669,1.3921141765672378
RN7SKP27,Pseudogene,RN7SK,1.470730890668369,0.448500007390976,0,0,1.6296138420179662,1.3333846052896323
RN7SKP270,Pseudogene,RN7SK,1.2580044709256242,-0.019000000320375,0,0,-0.5820291571613554,-0.7699589966978851
RN7SKP271,Pseudogene,RN7SK,1.5196248697464398,-0.233999997377396,0.83,0,1.304767105794246,1.8975716923248713
RN7SKP273,Pseudogene,RN7SK,1.084063601347779,0.305000007152557,0.86,0,-0.07961125863477743,0.2578511819545278
RN7SKP275,Pseudogene,RN7SK,1.4539932308537364,-0.125,0.44,0,-0.3146905005051283,-0.3285730927777128
RN7SKP276,Pseudogene,RN7SK,0.8553965151664394,-0.576499998569489,0.27,0,-0.9852944045110739,-1.0882944882844876
RN7SKP278,Pseudogene,RN7SK,1.4523398922221613,-0.0650000013411045,0,0,-0.4573345166861466,-0.6155571474891172
RN7SKP279,Pseudogene,RN7SK,1.2588263542290736,0.206000000238419,0,0,-0.2211550537285275,-0.22761926273726257
RN7SKP28,Pseudogene,RN7SK,1.1843820998866863,-0.0775000005960464,0.2,0,0.6042667118943764,0.4453818945016535
RN7SKP280,Pseudogene,RN7SK,1.542476371547138,-0.172999992966652,0.18,0,-0.09560864226238848,0.004940244522801403
RN7SKP281,Pseudogene,RN7SK,1.312403296599198,0.211999997496605,0.07,0,-0.47384471691557273,-0.5941157238043533
RN7SKP283,Pseudogene,RN7SK,0.681821105579355,-0.046000000089407,3.95,0,-0.7960764018765623,-0.7743298220319628
RN7SKP284,Pseudogene,RN7SK,1.4278524390453844,-0.122000001370907,0,0,-0.6900366730595293,-1.0767267842797
RN7SKP285,Pseudogene,RN7SK,1.2451912679323929,-0.0775000005960464,0,0,-0.5754897206724188,-0.7482915062499167
RN7SKP286,Pseudogene,RN7SK,0.8480276387309325,0.0469999983906746,0.19,0,0.22877347572816725,0.7634376311865633
RN7SKP287,Pseudogene,RN7SK,1.2274520967232252,-0.0025000000605359,0.68,0,-0.7576546923315173,-1.0961812335168712
RN7SKP288,Pseudogene,RN7SK,1.1794103466688786,-0.0165000008419156,2.07,0,-0.7793297755218171,-1.0984926493334262
RN7SKP289,Pseudogene,RN7SK,1.330499643826423,0.061999998986721,0,0,-0.5194920284648427,-0.73314769855354045
RN7SKP29,Pseudogene,RN7SK,1.2386858181966778,-0.0759999975562096,0.08,0,1.0327695432646877,0.9097229397352579
RN7SKP290,Pseudogene,RN7SK,1.033122255769008,0.208000004291534,0,0,0.9718314899512838,2.119661152437751
RN7SKP291,Pseudogene,RN7SK,1.157809424568716,-0.0759999975562096,0,0,-0.4599415372897299,-0.3942223122760501
RN7SKP292,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.26,0,-0.12321618600802654,-0.1712604460675717
RN7SKP293,Pseudogene,RN7SK,1.1851900528524355,-0.15599999576807,0.04,0,-0.47979327604150096,-0.35018443948391825
RN7SKP294,Pseudogene,RN7SK,1.233169801315792,0.26800000667572,0,0,-0.38642103320186333,-0.3416766758491961
RN7SKP295,Pseudogene,RN7SK,1.3167244436271672,0.034000001847744,0,0,-0.7160236482652041,-1.0924762902001266
RN7SKP296,Pseudogene,RN7SK,1.2325068067989555,-0.0474999994039536,2.34,0,-0.43858991523889157,-0.4454941416226302
RN7SKP297,Pseudogene,RN7SK,1.108540938416856,-0.138999998569489,0.26,0,-0.5849142041406579,-0.622087894628233
RN7SKP298,Pseudogene,RN7SK,1.145492303030751,0.0215000004973262,0,0,-0.7885034536096377,-1.1027626120368568
RN7SKP299,Pseudogene,RN7SK,1.0616458510995537,-0.0450000017881393,0.08,0,-0.6317871995989429,-0.6709291713263105
RN7SKP3,Pseudogene,RN7SK,1.1157660655759971,0.305000007152557,0.15,0,1.1970297480499754,0.9439025930880685
RN7SKP30,Pseudogene,RN7SK,1.4975259623164232,0.305000007152557,1.6,0,-0.33730750188017267,-0.5249802058920751
RN7SKP31,Pseudogene,RN7SK,0.8746042415806847,0.23200000077486,0,0,-0.8736286058182305,-1.1317637584895357
RN7SKP32,Pseudogene,RN7SK,1.6392747298349148,0.207000002264977,0,0,-0.35524978959518294,-0.6550524275056637
RN7SKP33,Pseudogene,RN7SK,1.0931083096663463,0.30799999833107,0,0,-0.3335496537323233,-0.20288365964659066
RN7SKP34,Pseudogene,RN7SK,1.1103582186437688,-0.0599999986588955,0,0,-0.8135035710696722,-1.1005050651877613
RN7SKP35,Pseudogene,RN7SK,0.8050992687398356,0.0410000011324883,0.66,0,-0.9268984956190498,-1.1256602518567431
RN7SKP36,Pseudogene,RN7SK,1.413863431925259,0.30799999833107,2.2,0,-0.39028576711188445,-0.5787739794391523
RN7SKP37,Pseudogene,RN7SK,1.2438628277461206,0.305000007152557,0,0,-0.32204687596759574,-0.2620105714842848
RN7SKP38,Pseudogene,RN7SK,0.9779555333735755,0.30799999833107,2.26,0,-0.0034038556063271156,0.6043285103679898
RN7SKP39,Pseudogene,RN7SK,1.229723053423916,-0.0035000000498257,0,0,-0.7568447514483431,-1.0959785891701908
RN7SKP4,Pseudogene,RN7SK,1.3052323637218757,0.0525000002235174,0.68,0,0.9776016490178135,0.7292131564220715
RN7SKP42,Pseudogene,RN7SK,0.8915132569179113,-0.14750000089407,0.37,0,-0.9153095868359815,-1.1096990125927804
RN7SKP43,Pseudogene,RN7SK,0.716394581451893,0.0560000017285347,2,0,-0.9616850906597728,-1.1321817895157889
RN7SKP44,Pseudogene,RN7SK,1.143153609067846,0.283000007271767,0.17,0,-0.5218195009986536,-0.5754632270710157
RN7SKP45,Pseudogene,RN7SK,0.8455055666258388,0.305000007152557,0,0,-0.5723999906086812,-0.43634279171621493
RN7SKP46,Pseudogene,RN7SK,1.2171842668542912,0.172999992966652,0,0,-0.49060450091981617,-0.5879867758544463
RN7SKP47,Pseudogene,RN7SK,1.4402019671464517,-0.25900000333786,0,0,-0.289310309873473,-0.13649936719728928
RN7SKP48,Pseudogene,RN7SK,1.1331000770931643,0.305000007152557,0.15,0,-0.46954782399913253,-0.5003968128661209
RN7SKP49,Pseudogene,RN7SK,0.6011702781414487,0.0525000002235174,0,0,-1.0098369034020602,-1.1393670122064736
RN7SKP5,Pseudogene,RN7SK,1.0599064217559202,0.211999997496605,0.49,0,0.20356006053194486,-0.16839075790876246
RN7SKP50,Pseudogene,RN7SK,1.4114248223313872,0.305000007152557,2.03,0,-0.21470622373108364,-0.20442717431824498
RN7SKP51,Pseudogene,RN7SK,1.0625948337324729,0.0599999986588955,5.62,0,-0.6623848376448359,-0.7504910875754068
RN7SKP52,Pseudogene,RN7SK,1.125390760680792,0.26800000667572,0.09,0,-0.6032955676938893,-0.7617642783111331
RN7SKP53,Pseudogene,RN7SK,1.5327191430004907,-0.0790000036358833,0,0,-0.4288266644618915,-0.6274670851351124
RN7SKP54,Pseudogene,RN7SK,1.3299743947648075,-0.145999997854233,11.28,0,-0.528041597816754,-0.6541720314965921
RN7SKP55,Pseudogene,RN7SK,0.769358705576606,0.211999997496605,0.91,0,-0.45153642723520154,-0.3108046708036702
RN7SKP56,Pseudogene,RN7SK,1.101842805858446,-0.12899999320507,3.14,0,-0.5796587652845313,-0.5649589289389423
RN7SKP57,Pseudogene,RN7SK,1.114342176547365,0.0209999997168779,0.61,0,-0.633221715417174,-0.7936830833296272
RN7SKP58,Pseudogene,RN7SK,0.9793928902909138,0.301999986171722,0.33,0,-0.6208354890334469,-0.6533603555609677
RN7SKP59,Pseudogene,RN7SK,1.128311095280341,0.30799999833107,0,0,0.3341848416491706,1.1555653413534475
RN7SKP6,Pseudogene,RN7SK,1.1759569077124263,0.194999992847443,0,0,0.370711209953062,-0.21026188117355382
RN7SKP60,Pseudogene,RN7SK,1.409717751253123,-0.163000002503395,0,0,-0.15309834127247834,-0.09742974390838123
RN7SKP61,Pseudogene,RN7SK,1.3069509775640082,0.211999997496605,0,0,-0.697232782152856,-1.1029421514932434
RN7SKP62,Pseudogene,RN7SK,1.2035587331383006,0.30799999833107,0,0,-0.39760281226945604,-0.40721482310430884
RN7SKP63,Pseudogene,RN7SK,1.0154873358343557,0.28099998831749,0.68,0,-0.45744024980171505,-0.30129937593578504
RN7SKP64,Pseudogene,RN7SK,1.8214318996263947,0.245999999344349,0.33,0,0.2027078497976075,0.26716296590549177
RN7SKP65,Pseudogene,RN7SK,1.231790857448506,0.194999992847443,0,0,0.17097301961092587,0.6777720861097064
RN7SKP66,Pseudogene,RN7SK,1.2480283407688757,0.0540000014007092,0,0,-0.5704465898004424,-0.7175034850174059
RN7SKP67,Pseudogene,RN7SK,0.9607354799612752,0.0520000010728836,0,0,-0.8610671668375249,-1.1162914760340736
RN7SKP68,Pseudogene,RN7SK,1.2106085514220124,0.300000011920929,0,0,-0.47740308655013436,-0.5963823367228285
RN7SKP69,Pseudogene,RN7SK,1.321041572950535,-0.175999999046326,6.68,0,-0.38903454126264936,-0.34685754532122726
RN7SKP71,Pseudogene,RN7SK,1.3544185721369886,0.0769999995827675,3.47,0,1.0345016537603966,1.6433494047094517
RN7SKP72,Pseudogene,RN7SK,1.1300537191852196,0.263999998569489,0.25,0,-0.4870958342633262,-0.5063378302669143
RN7SKP73,Pseudogene,RN7SK,1.260902044564561,0.28099998831749,0,0,-0.3865738166492886,-0.4462536602649092
RN7SKP74,Pseudogene,RN7SK,1.2027728973675011,-0.0729999989271164,2.05,0,-0.47145069207488455,-0.470115770862198
RN7SKP75,Pseudogene,RN7SK,1.3142701576185425,-0.222000002861023,0.2,0,-0.4280688052164447,-0.3412326579500165
RN7SKP76,Pseudogene,RN7SK,1.3872205799012172,0.305000007152557,0.21,0,-0.28561676538390207,-0.3220347022329091
RN7SKP77,Pseudogene,RN7SK,1.131570117496337,0.305000007152557,0,0,-0.4146288977518359,-0.31660366826473396
RN7SKP78,Pseudogene,RN7SK,1.288882189614231,0.211999997496605,4.64,0,1.0266113018978567,2.074992237788036
RN7SKP79,Pseudogene,RN7SK,1.2508476819001306,0.0769999995827675,0,0,-0.395705846118324,-0.33002829716761317
RN7SKP8,Pseudogene,RN7SK,1.3389192786911968,0.126000002026558,0,0,0.3350378293834784,0.06490547830835543
RN7SKP81,Pseudogene,RN7SK,0.8814742446867566,-0.270999997854233,0,0,-0.6039264433710018,-0.45375015103013555
RN7SKP82,Pseudogene,RN7SK,0.8099474001467252,0.301999986171722,0,0,-0.8914134633531728,-1.1397796048541227
RN7SKP83,Pseudogene,RN7SK,0.6829774695489618,0.30799999833107,0,0,-0.943199338447864,-1.1482496149334953
RN7SKP85,Pseudogene,RN7SK,1.3653413025574483,0.305000007152557,0.2,0,-0.28644857590693606,-0.3022561825641135
RN7SKP86,Pseudogene,RN7SK,1.307766669317074,0.214000001549721,0.53,0,0.04337539101758135,0.41406057547870384
RN7SKP87,Pseudogene,RN7SK,1.2232006545277463,-0.150000005960464,0.55,0,-0.5357436344127231,-0.6264913248938712
RN7SKP88,Pseudogene,RN7SK,0.6668982285515804,0.126000002026558,0.52,0,-0.9732008464911063,-1.139220126027895
RN7SKP89,Pseudogene,RN7SK,1.449653948943475,0.305000007152557,0.53,0,-0.35785025481297184,-0.49932090998207446
RN7SKP9,Pseudogene,RN7SK,1.486952572021361,-0.132999993860722,7.39,0,1.545081359163204,1.4830472070971685
RN7SKP90,Pseudogene,RN7SK,1.337529096442069,0.211999997496605,0.29,0,-0.41880907966503955,-0.4979094624657104
RN7SKP91,Pseudogene,RN7SK,1.1939909690864885,-0.132999993860722,0.55,0,-0.5340325487915559,-0.5177965555010259
RN7SKP92,Pseudogene,RN7SK,1.124593580421253,-0.204999998211861,11.59,0,-0.8261638901355749,-1.0916106783964339
RN7SKP93,Pseudogene,RN7SK,0.8543059831769166,-0.0719999969005585,0.21,0,-0.5874509741028209,-0.47103712102194173
RN7SKP94,Pseudogene,RN7SK,1.3453419369988602,-0.0610000006854534,0,0,-0.2871564796637068,-0.12244691893228757
RN7SKP96,Pseudogene,RN7SK,1.0291639329499698,0.0329999998211861,1.85,0,-0.835173221450621,-1.1108599313759748
RN7SKP97,Pseudogene,RN7SK,1.126517277958751,0.305000007152557,3.22,0,-0.4108548888002474,-0.383421857942459
RN7SKP98,Pseudogene,RN7SK,0.8906226342836276,0.305000007152557,0.73,0,1.151916910427419,1.9287222472002008
RN7SKP99,Pseudogene,RN7SK,1.2898072417019573,-0.0869999974966049,0.38,0,-0.7426852279616148,-1.0875114099928838
RNU1-100P,Pseudogene,RNU1,0.8841453787615648,0.305000007152557,1.55,0.01,0.3330568197781797,0.7154357465229138
RNU1-11P,Pseudogene,RNU1,1.5672786113064328,-0.102000001817942,0.58,0.01,-0.4746360753003637,-0.833555125688721
RNU1-14P,Pseudogene,RNU1,1.5539021224474874,0.305000007152557,0,0.01,-0.3798079451615528,-0.8400830949090152
RNU1-22P,Pseudogene,RNU1,1.494893181088722,-0.028999999165535,0,0.01,-0.3814260607351328,-0.8955417725609924
RNU1-32P,Pseudogene,RNU1,1.0704275812050392,-0.0219999998807907,0,0.01,-0.8251557274994638,-1.1051687491154831
RNU1-47P,Pseudogene,RNU1,1.36380005838769,0.282999992370605,0.43,0.01,-0.4298145390014898,-0.8092643009774043
RNU1-5P,Pseudogene,RNU1,1.3748986916753505,0.30799999833107,0.69,0.01,-0.6567911799673324,-1.1038965457617556
RNU1-64P,Pseudogene,RNU1,1.3211813065630749,0.430000007152557,0.13,0.01,-0.6633769816401098,-1.114083497433249
RNU1-89P,Pseudogene,RNU1,1.842611340319725,0.146999999880791,1.18,0.01,-0.4838438311433121,-1.0650161039055772
RNU2-15P,Pseudogene,RNU2,0.9820163705766074,0.44200000166893,0.4,0.01,-0.80222806366847,-1.1364894327582125
RNU2-55P,Pseudogene,RNU2,1.477205127898017,-0.241999998688698,0,0.01,-0.6850001832778315,-1.066928438761136
RNU2-66P,Pseudogene,RNU2,1.4886121173026348,0.243000000715256,0,0.01,-0.6180624883759653,-1.0930115820107835
RNU4-16P,Pseudogene,RNU4,1.0592724522649954,-0.101000003516674,0,0.01,-0.6753613198956235,-0.812108025946897
RNU4-40P,Pseudogene,RNU4,1.0687471611403534,-0.0790000036358833,0.84,0.01,-0.6465459675891418,-0.8569921429313871
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,-0.6140910819559285,-1.0972864806318743
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,-0.7833031257533453,-1.1226598012446656
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,-0.626142638574692,-0.789306096084349
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,-0.651183700614055,-1.10280553827729
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,-1.089928435728423,-1.1495574483499367
RNU6-1109P,Pseudogene,RNU6,1.0712442339467558,0.197999998927116,0,0.01,-0.7965928906792682,-1.1172793628035513
RNU6-1114P,Pseudogene,RNU6,1.3634017522958712,0.0240000002086162,0,0.01,0.896280460666805,1.9765063195737778
RNU6-1132P,Pseudogene,RNU6,1.0712442339467558,-0.310999989509583,0,0.01,-0.8618912839412216,-1.089137530896353
RNU6-1153P,Pseudogene,RNU6,1.819414810036554,-0.171000003814697,0.29,0.01,-0.2906705413927677,-0.543800627634332
RNU6-1161P,Pseudogene,RNU6,1.123756206199048,-0.0054999999701976,0,0.01,-0.613101256230922,-0.6900773382841239
RNU6-1217P,Pseudogene,RNU6,1.2023405562828977,0.254999995231628,1.45,0.01,-0.4368361287629181,-0.44585314669322634
RNU6-1293P,Pseudogene,RNU6,1.8178690030611613,-0.310999989509583,0,0.01,-0.5528398717188758,-1.0412745009608537
RNU6-368P,Pseudogene,RNU6,0.3895433577988203,0.407000005245209,0,0.01,-0.7427327984042332,-0.4677003963342841
