Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,tSNE1,tSNE2
RN7SKP117,Pseudogene,RN7SK,1.486732556548465,0.30799999833107,0.05,0,12.18733968431272,13.038719572706816
RN7SKP118,Pseudogene,RN7SK,1.3051669876956435,0.266999989748001,1.19,0,-22.659305874675063,-26.29975422754492
RN7SKP119,Pseudogene,RN7SK,1.5267816587719332,-0.10700000077486,0.46,0,-3.759637322121685,-23.929338068129887
RN7SKP12,Pseudogene,RN7SK,0.6558221216088531,0.734000027179718,0,0.46,23.39924624347836,27.752209456477328
RN7SKP120,Pseudogene,RN7SK,1.5584590201672746,0.30799999833107,0,0,-9.918927946269669,-29.556365785152572
RN7SKP121,Pseudogene,RN7SK,1.56019565081227,-0.164000004529953,0,0,0.7185936806713087,-21.956063904969476
RN7SKP122,Pseudogene,RN7SK,1.1969246078311726,-0.0449999999254942,0,0,-20.893089718203456,27.88281016116777
RN7SKP123,Pseudogene,RN7SK,0.7877878558921161,0.734000027179718,0,0.4,23.266800724651766,27.16715404122352
RN7SKP124,Pseudogene,RN7SK,1.1000887201180762,0.284000009298325,3.12,0,-30.377679555706372,-16.306004931439837
RN7SKP125,Pseudogene,RN7SK,1.3571673387328658,-0.113000001758337,0,0,-1.6757336824014892,-18.00030721059681
RN7SKP126,Pseudogene,RN7SK,0.648373277758481,-0.0749999992549419,0.23,0,-14.004234976028929,2.6605230177572228
RN7SKP127,Pseudogene,RN7SK,1.2755527558807889,0.30799999833107,1.2,0,-25.709265573847205,-27.580349480290227
RN7SKP128,Pseudogene,RN7SK,1.10049212632274,-0.0649999976158142,0.08,0,-7.177005012666863,-6.789980906632212
RN7SKP129,Pseudogene,RN7SK,1.2429994156741064,0.214000001549721,0,0,-15.65452148878853,-18.08266518101698
RN7SKP13,Pseudogene,RN7SK,0.7260034506516949,-0.0810000002384186,0,0,18.060645711066787,-3.2549029540170458
RN7SKP130,Pseudogene,RN7SK,1.2924384274255434,0.303999990224838,0.74,0,-24.06897746593358,-26.402275592641566
RN7SKP131,Pseudogene,RN7SK,0.5539021831823757,0.322500005364418,0.48,0,-22.285776715450904,3.633721977994851
RN7SKP132,Pseudogene,RN7SK,1.2524380794613514,-0.0810000002384186,0,0,-22.564344907713217,27.599582066540044
RN7SKP133,Pseudogene,RN7SK,1.2565637578407536,0.305000007152557,0.58,0,11.159124466323423,-21.255531979445625
RN7SKP134,Pseudogene,RN7SK,1.2525001581765665,-0.127000004053116,2.31,0,-4.876985179271626,-13.661156403523952
RN7SKP135,Pseudogene,RN7SK,1.25155917554594,-0.162000000476837,0,0,-23.514311092721066,29.453680927943633
RN7SKP136,Pseudogene,RN7SK,1.2620122727799006,0.208499997854233,0,0,-14.472719021554424,-16.24556711718495
RN7SKP137,Pseudogene,RN7SK,1.267179044479116,-0.0439999997615814,3.35,0,-5.451050803813437,-16.118933043636655
RN7SKP139,Pseudogene,RN7SK,1.2091798085939491,0.305000007152557,1.14,0,-25.548580832297336,-25.859969253727154
RN7SKP14,Pseudogene,RN7SK,1.1930012003914734,0.30799999833107,0,0,17.945445786200576,-27.770100888858142
RN7SKP140,Pseudogene,RN7SK,0.9295089746537578,0.277999997138977,0,0,25.6024368320336,-11.943366708324453
RN7SKP141,Pseudogene,RN7SK,0.6885198057346507,0.037499999627471,0,0,-7.585112554527125,35.350378688003246
RN7SKP142,Pseudogene,RN7SK,1.3660739247197962,0.28099998831749,0.15,0,13.439801926564028,-24.12010993532932
RN7SKP143,Pseudogene,RN7SK,1.2100975921298838,0.30799999833107,0,0,22.07246764608982,-20.202474065375572
RN7SKP144,Pseudogene,RN7SK,0.9586164052880768,-0.180000007152557,0.23,0,-6.311689733965982,0.7664847498927078
RN7SKP145,Pseudogene,RN7SK,1.1119555859719352,0.305000007152557,0,0,-29.755354982722714,-16.490499634174725
RN7SKP146,Pseudogene,RN7SK,1.112744985887898,0.229000002145767,0,0,9.325855381064974,-19.198962082080445
RN7SKP147,Pseudogene,RN7SK,1.0818874950888002,-0.0899999998509884,0,0,-18.761344973682696,31.51854505621178
RN7SKP148,Pseudogene,RN7SK,1.4777858473586158,0.305000007152557,0,0,-11.86503128784356,-27.604986658276157
RN7SKP149,Pseudogene,RN7SK,1.019814696640468,0.300999999046326,0,0,-26.27776231124596,-9.641766212010417
RN7SKP15,Pseudogene,RN7SK,1.0903642153705384,-0.258000001311302,0,0,11.888641461274092,24.76220098988379
RN7SKP150,Pseudogene,RN7SK,1.4283256452623412,0.195999994874001,0.75,0,14.789247636485928,16.4309423595469
RN7SKP151,Pseudogene,RN7SK,1.2420803636987177,0.305000007152557,3.39,0,24.735870462271922,-20.509093427774374
RN7SKP152,Pseudogene,RN7SK,0.7498194368635495,0.305000007152557,0.14,0,-23.134448636384302,-0.1479505214102808
RN7SKP153,Pseudogene,RN7SK,1.3629908415808936,0.206000000238419,0.17,0,-19.852090001500066,-28.083436126206898
RN7SKP154,Pseudogene,RN7SK,0.8743457378639614,0.305000007152557,5,0,-25.855422508542652,-2.278838196565336
RN7SKP155,Pseudogene,RN7SK,1.2422330284435184,-0.0689999982714653,0.2,0,-22.198658270372178,27.529764190653786
RN7SKP156,Pseudogene,RN7SK,0.9242162950504664,-0.258000001311302,0,0,9.29196429211412,-3.465864677965913
RN7SKP157,Pseudogene,RN7SK,1.0100039661131353,0.110999997705221,0,0,-10.671432765710655,25.589833105905633
RN7SKP158,Pseudogene,RN7SK,1.2785625547384594,0.211999997496605,0,0,-16.496478634480457,-21.293398327277398
RN7SKP159,Pseudogene,RN7SK,2.105468508376672,-0.178000003099442,0,0.39,-1.450046459299044,-28.168236308099782
RN7SKP16,Pseudogene,RN7SK,1.2546162326430232,0.211999997496605,9.3,0,17.93276433624372,-27.65735370815627
RN7SKP160,Pseudogene,RN7SK,1.2463477923298532,0.293000012636185,1.23,0,24.48964863310062,-20.287649688664114
RN7SKP161,Pseudogene,RN7SK,1.2868767046845728,0.204999998211861,0.65,0,-21.583945267007525,-23.812647200721422
RN7SKP162,Pseudogene,RN7SK,1.3490996773235475,-0.109999999403954,0,0,-5.653541343280846,-20.973004673225894
RN7SKP163,Pseudogene,RN7SK,1.2735903670255877,0.30799999833107,0.73,0,-24.344003807782926,-26.08481146488431
RN7SKP164,Pseudogene,RN7SK,1.031582081288668,-0.12899999320507,0,0,-18.271663353226458,33.307536590038566
RN7SKP165,Pseudogene,RN7SK,0.868357068426537,0.238000005483627,0.12,0,-16.4793613270351,-5.754777316241473
RN7SKP166,Pseudogene,RN7SK,1.4235361777484214,0.277999997138977,0.21,0,-11.722944989595792,-25.06714583276793
RN7SKP167,Pseudogene,RN7SK,1.1212470216875987,-0.129999995231628,0,0,0.8855509693853959,-7.445535049386371
RN7SKP168,Pseudogene,RN7SK,1.0999189533402802,0.0150000005960464,0,0,-4.090558992098577,-6.860216991997464
RN7SKP169,Pseudogene,RN7SK,1.312979759820193,-0.0430000014603138,0,0,-5.525443614372621,-19.4461796955685
RN7SKP17,Pseudogene,RN7SK,1.2369758809494829,-0.0195000004023314,0,0.01,14.517290669446105,13.141237164936
RN7SKP170,Pseudogene,RN7SK,1.3343047636798009,0.146999999880791,0.67,0,11.477686613602762,-22.573439941416236
RN7SKP171,Pseudogene,RN7SK,1.1348825052703255,0.305000007152557,0,0,-29.724119036919692,-16.695643815552476
RN7SKP172,Pseudogene,RN7SK,1.3520727508386348,-0.0195000004023314,0.32,0,-5.208685712997347,-19.57815453239247
RN7SKP173,Pseudogene,RN7SK,1.2239699631155,0.214000001549721,2.29,0,-25.6589983427109,-23.978598776126
RN7SKP174,Pseudogene,RN7SK,1.242013746355532,0.146999999880791,0,0,-14.361999417382727,-19.05588059333601
RN7SKP175,Pseudogene,RN7SK,1.286009776078055,0.280000001192093,1.46,0,-24.04318994725966,-26.285081213179854
RN7SKP176,Pseudogene,RN7SK,2.053473319046402,0.0850000008940697,2.99,0.44,-1.9100768618961828,-29.09714781305519
RN7SKP177,Pseudogene,RN7SK,1.2426067345371292,0.263000011444092,0.15,0,29.07719001447404,12.462700287809543
RN7SKP178,Pseudogene,RN7SK,0.8657176852398303,0.30799999833107,0,0,22.26678023773844,22.793963394935723
RN7SKP179,Pseudogene,RN7SK,0.576236948633278,0.0509999990463257,0.08,0,-6.79016682125899,36.17276345485686
RN7SKP18,Pseudogene,RN7SK,1.1241276958539896,0.197999998927116,0,0,17.98638442106371,-27.826034289498754
RN7SKP180,Pseudogene,RN7SK,1.2630648268022358,0.164000004529953,1.04,0,-20.953718128298515,-23.432019829460323
RN7SKP181,Pseudogene,RN7SK,1.198112917196108,0.197999998927116,0,0,-15.049192556740062,-17.92353933192118
RN7SKP182,Pseudogene,RN7SK,1.2937937529576593,0.30799999833107,0,0,-15.346100988351532,-14.634799961229021
RN7SKP183,Pseudogene,RN7SK,0.9005184413312235,0.593999981880188,0,0.43,-22.79233673329912,-8.121456706178924
RN7SKP184,Pseudogene,RN7SK,1.2412551488619568,0.305000007152557,2.11,0,-24.034661083890885,-23.130772168258584
RN7SKP185,Pseudogene,RN7SK,1.1826703631330748,0.282000005245209,1.05,0,-25.654548464973043,-23.053360176301624
RN7SKP186,Pseudogene,RN7SK,0.985857529830788,-0.0990000031888485,0.88,0,-6.923313378496904,-2.565835402710739
RN7SKP187,Pseudogene,RN7SK,1.17886050501542,0.305000007152557,1.62,0,26.01428594759246,-19.804569516388565
RN7SKP188,Pseudogene,RN7SK,1.523048990678721,0.122000001370907,0,0,-15.983911248708665,-30.526931058906655
RN7SKP189,Pseudogene,RN7SK,0.9157219994316208,-0.104499999433756,0.12,0,-8.161891570128693,-1.1278378711650632
RN7SKP19,Pseudogene,RN7SK,1.3369942164662554,0.30799999833107,0,0,19.13222888064904,-27.33680375762943
RN7SKP190,Pseudogene,RN7SK,1.639555304022133,-0.0115000000223517,2.19,0,-25.96455186923923,20.073147453697924
RN7SKP191,Pseudogene,RN7SK,1.2713201524676097,0.107999999076128,0.2,0,-12.747715514971526,-18.27814924590575
RN7SKP192,Pseudogene,RN7SK,1.2002978438189442,0.164000004529953,0.14,0,30.669311328015034,-19.714860015477438
RN7SKP193,Pseudogene,RN7SK,1.123756206199048,0.296999990940094,0.37,0,30.037746574634344,-21.970400923200685
RN7SKP194,Pseudogene,RN7SK,0.8510394060932442,0.003000000026077,0,0,-10.469284328982976,-1.1240647428952906
RN7SKP195,Pseudogene,RN7SK,0.9400036912340072,-0.046000000089407,4.1,0,-13.908074309294133,35.777469031416345
RN7SKP196,Pseudogene,RN7SK,1.2886922290851797,0.0579999983310699,0,0,-21.316174456399747,24.70047908647316
RN7SKP197,Pseudogene,RN7SK,1.1811995139539426,0.0670000016689301,0.32,0,-17.808824303480183,26.135488594491243
RN7SKP198,Pseudogene,RN7SK,1.0329476238799329,0.30799999833107,1.35,0,-30.41713086448889,-15.2102938191807
RN7SKP199,Pseudogene,RN7SK,1.4235361777484214,-0.182499997317791,0,0,-0.5092767882332693,-19.782700418330474
RN7SKP2,Pseudogene,RN7SK,0.9799640897603552,0.194999992847443,0.22,0.07,10.734493013647404,6.740895410234898
RN7SKP20,Pseudogene,RN7SK,0.8100966900337023,0.200499996542931,0.09,0,19.451401340913634,30.228805242908653
RN7SKP200,Pseudogene,RN7SK,0.7706668982285516,-0.214000001549721,0,0,-9.70522923110433,3.8219943302087542
RN7SKP202,Pseudogene,RN7SK,1.1367583441220122,0.200499996542931,0.65,0,-23.45535055863533,-14.644505604399056
RN7SKP204,Pseudogene,RN7SK,1.2997344508061717,0.214000001549721,0.46,0,-20.082461358799016,-22.249396556053952
RN7SKP205,Pseudogene,RN7SK,1.086153466696385,0.178000003099442,0,0,-23.572295604876885,-14.045293015695975
RN7SKP206,Pseudogene,RN7SK,1.3277268486521796,0.305000007152557,0,0,-21.561020274498226,-25.167502219964515
RN7SKP207,Pseudogene,RN7SK,1.5475670526413532,0.305000007152557,0,0,-18.78201884438109,-31.889515328344164
RN7SKP208,Pseudogene,RN7SK,1.366279265557543,-0.078999999910593,0,0,-3.700729262019626,-19.505648634481755
RN7SKP209,Pseudogene,RN7SK,0.9597630756293304,-0.0095000001601874,0,0,-14.001480040083633,35.35081685859734
RN7SKP21,Pseudogene,RN7SK,1.0736051027819002,0.10700000077486,0,0,18.212914836496385,-28.063929957882092
RN7SKP210,Pseudogene,RN7SK,0.9581871099879028,-0.0179999992251396,0,0,-14.02903397990073,35.41479248161636
RN7SKP211,Pseudogene,RN7SK,1.2460234759644278,0.305000007152557,0,0,-23.820854411547444,-23.055758369928494
RN7SKP212,Pseudogene,RN7SK,0.7624598649598862,0.305000007152557,0.04,0,-23.60078062095709,-0.07729560283535157
RN7SKP213,Pseudogene,RN7SK,0.8858407677908298,0.214000001549721,0.01,0,29.91648163348056,-15.632802271828277
RN7SKP214,Pseudogene,RN7SK,1.356291040209067,0.284000009298325,0.49,0,-22.082550431459207,-28.157968636749448
RN7SKP216,Pseudogene,RN7SK,1.3136683855683509,0.0755000002682209,0.18,0,-5.715919270887991,-17.829145941147292
RN7SKP217,Pseudogene,RN7SK,1.2259158613080523,0.222000002861023,0.19,0,-20.90452244827848,-19.980886759754444
RN7SKP218,Pseudogene,RN7SK,1.2846926491789863,0.30799999833107,0,0,-16.9518026689778,-16.978117899821477
RN7SKP219,Pseudogene,RN7SK,1.2086591628099097,0.10700000077486,0.13,0,-17.72396708137603,25.20451397224966
RN7SKP22,Pseudogene,RN7SK,1.161760992570657,0.194000005722046,7.95,0,14.584406360396118,12.955499286595716
RN7SKP220,Pseudogene,RN7SK,1.1698699394079737,-0.0874999985098839,0,0,-0.04670863821500897,-9.255126545442016
RN7SKP221,Pseudogene,RN7SK,0.8077740171409646,0.307000011205673,0.94,0,-25.37629710986809,-0.3143451269270908
RN7SKP222,Pseudogene,RN7SK,1.2019164502665718,0.146999999880791,0,0,-13.311647510755943,-16.91154689741863
RN7SKP223,Pseudogene,RN7SK,1.2885298434716357,0.284000009298325,0,0,-22.342594345970813,-24.17517733965368
RN7SKP224,Pseudogene,RN7SK,1.325246479814038,0.28099998831749,0.62,0,30.795349683503023,9.907084880056756
RN7SKP225,Pseudogene,RN7SK,1.016372477817424,0.30799999833107,0.35,0,-26.981902729766258,-9.781362919303438
RN7SKP226,Pseudogene,RN7SK,1.4356836864652078,0.305000007152557,0.37,0,-20.39348405780748,-30.17917593313158
RN7SKP227,Pseudogene,RN7SK,1.1999115854621238,0.187999993562698,2.9,0,-13.435975638351957,16.12538011845646
RN7SKP228,Pseudogene,RN7SK,1.4527646772154992,-0.158999994397163,1.05,0,-3.894097809131774,-22.38021265667354
RN7SKP229,Pseudogene,RN7SK,0.8166006868646905,0.194000005722046,0.74,0,-16.6033786786983,-5.490127394596994
RN7SKP23,Pseudogene,RN7SK,1.1540406889388717,-0.0309999994933605,0.57,0.02,27.91266928924185,12.896231987254044
RN7SKP230,Pseudogene,RN7SK,1.5034241781713178,0.30799999833107,4.77,0,-19.318716375148952,-32.0760047656991
RN7SKP231,Pseudogene,RN7SK,1.166169059403147,-0.0340000009164214,0,0,-0.8354484063917422,-8.948632146887004
RN7SKP232,Pseudogene,RN7SK,1.0779604987363909,0.284000009298325,0.33,0,-19.53050635488347,-11.657965507058568
RN7SKP233,Pseudogene,RN7SK,1.4209479301525152,0.557000011205673,0,0.43,-13.495905174820225,-26.344816923155303
RN7SKP234,Pseudogene,RN7SK,1.364561107527415,-0.0415000002831221,2.21,0,-9.00447317373785,-18.431329856258838
RN7SKP235,Pseudogene,RN7SK,1.0021694691348888,0.268999993801117,0.16,0,-27.91026529904856,-9.258177637953985
RN7SKP236,Pseudogene,RN7SK,1.1496558370717531,0.300000011920929,0,0,-29.084991257891954,-17.114680368506136
RN7SKP237,Pseudogene,RN7SK,1.211661025711447,0.30799999833107,0.1,0,-26.126675948229895,-27.39190646908794
RN7SKP238,Pseudogene,RN7SK,1.3531025805200658,-0.0309999994933605,0,0,-23.796256468332256,25.00483647737853
RN7SKP239,Pseudogene,RN7SK,1.1185616474646918,-0.149000003933907,5.3,0,-9.054818790606518,-8.041958977670237
RN7SKP24,Pseudogene,RN7SK,1.0273520246173111,-0.228500001132488,0.4,0,-5.404746981987237,-1.8667589474323592
RN7SKP240,Pseudogene,RN7SK,1.2596966539307632,0.273999989032745,0.71,0,-23.106155666488284,-23.18736269966928
RN7SKP241,Pseudogene,RN7SK,1.4084691968980256,-0.0670000016689301,0.41,0,-2.0826823050716823,-19.365556923178485
RN7SKP242,Pseudogene,RN7SK,1.1057280317680471,0.017000000923872,0,0,-17.914263499399404,28.750239536197142
RN7SKP243,Pseudogene,RN7SK,1.1915320291678049,0.30799999833107,0.22,0,-25.452933461552202,-24.78916024158704
RN7SKP244,Pseudogene,RN7SK,1.0635252694735438,0.287999987602234,0.46,0.01,-9.197139871185682,23.053869216362646
RN7SKP245,Pseudogene,RN7SK,1.2374088225078153,-0.0729999989271164,1.79,0,-1.8952635323528018,-12.36222789857243
RN7SKP246,Pseudogene,RN7SK,1.5668777386119217,0.146999999880791,0.02,0,-9.313296522634536,-28.09397882950793
RN7SKP247,Pseudogene,RN7SK,1.3871158365774552,-0.228500001132488,0,0,-5.746114550664474,-22.14881053924909
RN7SKP248,Pseudogene,RN7SK,0.8655099960710402,0.0309999994933605,1.75,0.01,-12.404684737237785,35.38152889422698
RN7SKP249,Pseudogene,RN7SK,1.2523910395334843,-0.193999998271465,0.14,0,-2.3184052051435193,-13.745842011670193
RN7SKP25,Pseudogene,RN7SK,0.8119702458014372,-0.0989999994635582,1.38,0,18.24283353126632,24.687863785014837
RN7SKP250,Pseudogene,RN7SK,1.060423585119011,0.152999997138977,0,0,-26.597005005048853,-13.975437308616167
RN7SKP251,Pseudogene,RN7SK,1.183620462696044,0.305000007152557,0.26,0,-25.112809484430876,-21.681358982484646
RN7SKP252,Pseudogene,RN7SK,1.3171409967570713,0.101999998092651,0,0,-10.622598865205276,-17.88663684378708
RN7SKP253,Pseudogene,RN7SK,1.0004372697729682,0.791999995708466,3.04,0.59,-5.930066708227932,19.325205545977038
RN7SKP254,Pseudogene,RN7SK,1.2549160214680275,0.214000001549721,0.22,0,-14.524298109953977,-14.906541100322118
RN7SKP255,Pseudogene,RN7SK,1.3871518664960656,0,81.36,0.04,-17.892442620165994,-28.200938905185957
RN7SKP256,Pseudogene,RN7SK,1.238929830111747,0.0785000026226044,0,0,-18.43109021171362,24.994307143210264
RN7SKP257,Pseudogene,RN7SK,1.2140137655671974,0.305000007152557,0.07,0,-18.133177923634115,-17.012654094388637
RN7SKP258,Pseudogene,RN7SK,1.5081991188460906,0.0039999999571591,1.45,0,-25.360589539155285,21.264660678380316
RN7SKP259,Pseudogene,RN7SK,1.2934087265452323,-0.0989999994635582,0,0,22.436136369102243,12.091135799249773
RN7SKP26,Pseudogene,RN7SK,1.197325104588126,0.194999992847443,7.34,0,14.413346709457661,13.351071091886114
RN7SKP260,Pseudogene,RN7SK,0.6061015779621466,-0.003000000026077,0,0,-7.189992441394023,36.294343028322864
RN7SKP261,Pseudogene,RN7SK,2.423903183809326,0.263999998569489,0.05,0.62,0.9601362165926066,-30.39700669353536
RN7SKP262,Pseudogene,RN7SK,1.2641806084513545,0.28099998831749,0,0,11.946343783893482,-20.664526628238697
RN7SKP263,Pseudogene,RN7SK,1.3826267885626415,0.30799999833107,0,0,-14.911708877580633,-14.409065369731694
RN7SKP264,Pseudogene,RN7SK,1.3220661249400565,0.30799999833107,0.64,0,13.278665400887375,15.376437399933968
RN7SKP265,Pseudogene,RN7SK,1.152617454054955,0.453999996185303,0,0,-16.676111195908433,-12.403923484014506
RN7SKP266,Pseudogene,RN7SK,1.1860486788264897,0.30799999833107,0,0,-18.36540336040475,-15.22107110701832
RN7SKP267,Pseudogene,RN7SK,0.9749974101631292,-0.0879999995231628,0,0,-0.3264701532186433,-4.315689352630294
RN7SKP268,Pseudogene,RN7SK,1.198112917196108,0.0700000002980232,1.46,0,-12.179978412541255,-17.101111205114428
RN7SKP269,Pseudogene,RN7SK,1.154179927939974,0.194999992847443,3.87,0,19.221415254327482,15.738162884204113
RN7SKP27,Pseudogene,RN7SK,1.470730890668369,0.448500007390976,0,0,12.517795476266674,11.256961062485875
RN7SKP270,Pseudogene,RN7SK,1.2580044709256242,-0.019000000320375,0,0,0.1804648782410758,-10.806484236332567
RN7SKP271,Pseudogene,RN7SK,1.5196248697464398,-0.233999997377396,0.83,0,14.108959614725348,10.258683987000975
RN7SKP272,Pseudogene,RN7SK,1.3923656442011714,0.448500007390976,0.49,0.01,-17.529722043576232,17.19049302004917
RN7SKP273,Pseudogene,RN7SK,1.084063601347779,0.305000007152557,0.86,0,22.930815271349914,-16.819793920167943
RN7SKP275,Pseudogene,RN7SK,1.4539932308537364,-0.125,0.44,0,-3.9249476873458793,-22.340838412990735
RN7SKP276,Pseudogene,RN7SK,0.8553965151664394,-0.576499998569489,0.27,0,-11.931835625956174,39.44152171266931
RN7SKP277,Pseudogene,RN7SK,1.2028126177498322,0.523999989032745,0,0.44,-7.888614102220994,19.607461895793943
RN7SKP278,Pseudogene,RN7SK,1.4523398922221613,-0.0650000013411045,0,0,-1.321047226169871,-19.759058990648022
RN7SKP279,Pseudogene,RN7SK,1.2588263542290736,0.206000000238419,0,0,13.822977260770829,-22.2753189911522
RN7SKP28,Pseudogene,RN7SK,1.1843820998866863,-0.0775000005960464,0.2,0,11.300570912044671,24.68350715632349
RN7SKP280,Pseudogene,RN7SK,1.542476371547138,-0.172999992966652,0.18,0,4.0768195869428885,-28.175525629544854
RN7SKP281,Pseudogene,RN7SK,1.312403296599198,0.211999997496605,0.07,0,-15.017349419608214,-21.03104008573587
RN7SKP282,Pseudogene,RN7SK,0.1045513527202519,0.0099999997764825,0.64,0.26,-17.780589952583327,5.8992703540143125
RN7SKP283,Pseudogene,RN7SK,0.681821105579355,-0.046000000089407,3.95,0,-14.073859926774738,2.4938667961294456
RN7SKP284,Pseudogene,RN7SK,1.4278524390453844,-0.122000001370907,0,0,-26.29160945989091,23.020861945891948
RN7SKP285,Pseudogene,RN7SK,1.2451912679323929,-0.0775000005960464,0,0,0.3782465155399244,-10.69901377434254
RN7SKP286,Pseudogene,RN7SK,0.8480276387309325,0.0469999983906746,0.19,0,16.98714695961225,29.059394390395617
RN7SKP287,Pseudogene,RN7SK,1.2274520967232252,-0.0025000000605359,0.68,0,-21.068024068647983,26.83164740038279
RN7SKP288,Pseudogene,RN7SK,1.1794103466688786,-0.0165000008419156,2.07,0,-19.950784864755214,27.88056748551186
RN7SKP289,Pseudogene,RN7SK,1.330499643826423,0.061999998986721,0,0,-10.274563946008847,-17.933330670507853
RN7SKP29,Pseudogene,RN7SK,1.2386858181966778,-0.0759999975562096,0.08,0,11.400502440627507,24.47521865604706
