Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,MDS1,MDS2
RN7SKP204,Pseudogene,RN7SK,1.2997344508061717,0.214000001549721,0.46,0,-0.3747651744573944,-0.449300396119475
RN7SKP205,Pseudogene,RN7SK,1.086153466696385,0.178000003099442,0,0,-0.5139550164819043,-0.590113272838372
RN7SKP206,Pseudogene,RN7SK,1.3277268486521796,0.305000007152557,0,0,-0.36220464857373275,-0.3985328064715499
RN7SKP207,Pseudogene,RN7SK,1.5475670526413532,0.305000007152557,0,0,-0.22844773425136833,-0.2233145191698293
RN7SKP208,Pseudogene,RN7SK,1.366279265557543,-0.078999999910593,0,0,-0.41631162734795224,-0.428426125027295
RN7SKP209,Pseudogene,RN7SK,0.9597630756293304,-0.0095000001601874,0,0,-0.8693594442384738,-1.1129528708905223
RN7SKP21,Pseudogene,RN7SK,1.0736051027819002,0.10700000077486,0,0,0.2743368408970859,-0.054467878526347435
RN7SKP210,Pseudogene,RN7SK,0.9581871099879028,-0.0179999992251396,0,0,-0.8711021629621767,-1.1125839356957596
RN7SKP211,Pseudogene,RN7SK,1.2460234759644278,0.305000007152557,0,0,-0.36146662558730236,-0.36572435813463244
RN7SKP212,Pseudogene,RN7SK,0.7624598649598862,0.305000007152557,0.04,0,-0.635494839241649,-0.5462299693586449
RN7SKP213,Pseudogene,RN7SK,0.8858407677908298,0.214000001549721,0.01,0,0.25673541509310377,0.8627102833474397
RN7SKP214,Pseudogene,RN7SK,1.356291040209067,0.284000009298325,0.49,0,-0.274688688382079,-0.2649854492424583
RN7SKP216,Pseudogene,RN7SK,1.3136683855683509,0.0755000002682209,0.18,0,-0.3941591994800285,-0.3782336923049737
RN7SKP217,Pseudogene,RN7SK,1.2259158613080523,0.222000002861023,0.19,0,-0.4493923876186626,-0.4686939649564936
RN7SKP218,Pseudogene,RN7SK,1.2846926491789863,0.30799999833107,0,0,-0.476780331888689,-0.6517156040480229
RN7SKP219,Pseudogene,RN7SK,1.2086591628099097,0.10700000077486,0.13,0,-0.7513891339027378,-1.103439306280141
RN7SKP22,Pseudogene,RN7SK,1.161760992570657,0.194000005722046,7.95,0,1.989247261785271,1.2862136306984377
RN7SKP220,Pseudogene,RN7SK,1.1698699394079737,-0.0874999985098839,0,0,-0.6006646106218256,-0.6828203249531952
RN7SKP221,Pseudogene,RN7SK,0.8077740171409646,0.307000011205673,0.94,0,-0.5954172282981431,-0.4585993020813374
RN7SKP222,Pseudogene,RN7SK,1.2019164502665718,0.146999999880791,0,0,-0.5496384407165884,-0.673948516460868
RN7SKP223,Pseudogene,RN7SK,1.2885298434716357,0.284000009298325,0,0,-0.37932564595199536,-0.3850583485926492
RN7SKP224,Pseudogene,RN7SK,1.325246479814038,0.28099998831749,0.62,0,2.17861052979711,3.6771267564762926
RN7SKP225,Pseudogene,RN7SK,1.016372477817424,0.30799999833107,0.35,0,-0.5098721856485972,-0.478251069504318
RN7SKP226,Pseudogene,RN7SK,1.4356836864652078,0.305000007152557,0.37,0,-0.27277268740934757,-0.3986924526736983
RN7SKP227,Pseudogene,RN7SK,1.1999115854621238,0.187999993562698,2.9,0,-0.5844999695309014,-0.8614597449795841
RN7SKP228,Pseudogene,RN7SK,1.4527646772154992,-0.158999994397163,1.05,0,-0.35744810952982087,-0.3122295879307936
RN7SKP229,Pseudogene,RN7SK,0.8166006868646905,0.194000005722046,0.74,0,-0.47322819268795074,-0.1702574847260078
RN7SKP230,Pseudogene,RN7SK,1.5034241781713178,0.30799999833107,4.77,0,-0.18833557211299995,-0.09735466627529393
RN7SKP231,Pseudogene,RN7SK,1.166169059403147,-0.0340000009164214,0,0,-0.5959335692756874,-0.6671708825461681
RN7SKP232,Pseudogene,RN7SK,1.0779604987363909,0.284000009298325,0.33,0,-0.5960400439378729,-0.7221050051279962
RN7SKP234,Pseudogene,RN7SK,1.364561107527415,-0.0415000002831221,2.21,0,-0.4836214251883242,-0.6655700757467172
RN7SKP235,Pseudogene,RN7SK,1.0021694691348888,0.268999993801117,0.16,0,-0.49284317941798356,-0.4560783079391798
RN7SKP236,Pseudogene,RN7SK,1.1496558370717531,0.300000011920929,0,0,-0.3773456417859769,-0.2877306397875445
RN7SKP237,Pseudogene,RN7SK,1.211661025711447,0.30799999833107,0.1,0,-0.22016688685585883,-0.019423405472741778
RN7SKP238,Pseudogene,RN7SK,1.3531025805200658,-0.0309999994933605,0,0,-0.7093031219268295,-1.0865496129565437
RN7SKP239,Pseudogene,RN7SK,1.1185616474646918,-0.149000003933907,5.3,0,-0.4671727592410148,-0.2740581656733351
RN7SKP24,Pseudogene,RN7SK,1.0273520246173111,-0.228500001132488,0.4,0,-0.3007137847449021,-0.5693088235122333
RN7SKP240,Pseudogene,RN7SK,1.2596966539307632,0.273999989032745,0.71,0,-0.35775244417463764,-0.37830148499439376
RN7SKP241,Pseudogene,RN7SK,1.4084691968980256,-0.0670000016689301,0.41,0,-0.42600631130669336,-0.5512937505917627
RN7SKP242,Pseudogene,RN7SK,1.1057280317680471,0.017000000923872,0,0,-0.8055409933302663,-1.1050611421219732
RN7SKP243,Pseudogene,RN7SK,1.1915320291678049,0.30799999833107,0.22,0,-0.35332542433464903,-0.27091034860301383
RN7SKP245,Pseudogene,RN7SK,1.2374088225078153,-0.0729999989271164,1.79,0,-0.5281561739750882,-0.5693388785728218
RN7SKP246,Pseudogene,RN7SK,1.5668777386119217,0.146999999880791,0.02,0,-0.3056607282192672,-0.4621874176069422
RN7SKP247,Pseudogene,RN7SK,1.3871158365774552,-0.228500001132488,0,0,-0.33530240284279994,-0.24412548565511807
RN7SKP249,Pseudogene,RN7SK,1.2523910395334843,-0.193999998271465,0.14,0,-0.5201866569995136,-0.5375168479685617
RN7SKP25,Pseudogene,RN7SK,0.8119702458014372,-0.0989999994635582,1.38,0,1.2429749941657444,1.3535477356687167
RN7SKP250,Pseudogene,RN7SK,1.060423585119011,0.152999997138977,0,0,-0.47486712341153997,-0.42340433675764305
RN7SKP251,Pseudogene,RN7SK,1.183620462696044,0.305000007152557,0.26,0,-0.371810148436426,-0.3706138602898043
RN7SKP252,Pseudogene,RN7SK,1.3171409967570713,0.101999998092651,0,0,-0.5086873096142298,-0.6971610813824191
RN7SKP254,Pseudogene,RN7SK,1.2549160214680275,0.214000001549721,0.22,0,-0.5645268478163287,-0.8218521054942763
RN7SKP256,Pseudogene,RN7SK,1.238929830111747,0.0785000026226044,0,0,-0.742515765800935,-1.0999227112078833
RN7SKP257,Pseudogene,RN7SK,1.2140137655671974,0.305000007152557,0.07,0,-0.48038056819108954,-0.6195848320537379
RN7SKP258,Pseudogene,RN7SK,1.5081991188460906,0.0039999999571591,1.45,0,-0.6406085506418626,-1.0785467375697448
RN7SKP259,Pseudogene,RN7SK,1.2934087265452323,-0.0989999994635582,0,0,1.3782175714640708,2.2491785247098255
RN7SKP26,Pseudogene,RN7SK,1.197325104588126,0.194999992847443,7.34,0,1.4959678561598164,0.6148614236148608
RN7SKP260,Pseudogene,RN7SK,0.6061015779621466,-0.003000000026077,0,0,-1.014916120562328,-1.1359832779872618
RN7SKP262,Pseudogene,RN7SK,1.2641806084513545,0.28099998831749,0,0,-0.2242724303405609,-0.2227973793905091
RN7SKP263,Pseudogene,RN7SK,1.3826267885626415,0.30799999833107,0,0,-0.4865490830571111,-0.8362017755188915
RN7SKP264,Pseudogene,RN7SK,1.3220661249400565,0.30799999833107,0.64,0,1.000655338491343,1.6842267121376167
RN7SKP265,Pseudogene,RN7SK,1.152617454054955,0.453999996185303,0,0,-0.5801462606988065,-0.811360463895128
RN7SKP266,Pseudogene,RN7SK,1.1860486788264897,0.30799999833107,0,0,-0.5181240678061854,-0.6695537512670073
RN7SKP267,Pseudogene,RN7SK,0.9749974101631292,-0.0879999995231628,0,0,-0.65937574870446,-0.6895455184175762
RN7SKP268,Pseudogene,RN7SK,1.198112917196108,0.0700000002980232,1.46,0,-0.5415719184385677,-0.6502594289536158
RN7SKP269,Pseudogene,RN7SK,1.154179927939974,0.194999992847443,3.87,0,0.93209815077224345,1.3921153899846723
RN7SKP27,Pseudogene,RN7SK,1.470730890668369,0.448500007390976,0,0,1.6296139091631907,1.3333862109717682
RN7SKP270,Pseudogene,RN7SK,1.2580044709256242,-0.019000000320375,0,0,-0.5820297975232444,-0.7699586754985371
RN7SKP271,Pseudogene,RN7SK,1.5196248697464398,-0.233999997377396,0.83,0,1.3047664790547078,1.8975708431975207
RN7SKP273,Pseudogene,RN7SK,1.084063601347779,0.305000007152557,0.86,0,-0.07961183891274236,0.25785064524698165
RN7SKP275,Pseudogene,RN7SK,1.4539932308537364,-0.125,0.44,0,-0.3146914730447059,-0.328571581525995
RN7SKP276,Pseudogene,RN7SK,0.8553965151664394,-0.576499998569489,0.27,0,-0.9852935126965567,-1.0882948189872204
RN7SKP278,Pseudogene,RN7SK,1.4523398922221613,-0.0650000013411045,0,0,-0.4573334683276653,-0.6155565728615
RN7SKP279,Pseudogene,RN7SK,1.2588263542290736,0.206000000238419,0,0,-0.22115385212868313,-0.22761967526425175
RN7SKP28,Pseudogene,RN7SK,1.1843820998866863,-0.0775000005960464,0.2,0,0.6042668776441978,0.44538206698772215
RN7SKP280,Pseudogene,RN7SK,1.542476371547138,-0.172999992966652,0.18,0,-0.09560938893898387,0.004940287141447322
RN7SKP281,Pseudogene,RN7SK,1.312403296599198,0.211999997496605,0.07,0,-0.4738453774209689,-0.5941149142062986
RN7SKP283,Pseudogene,RN7SK,0.681821105579355,-0.046000000089407,3.95,0,-0.796079025334034,-0.7743298350950857
RN7SKP284,Pseudogene,RN7SK,1.4278524390453844,-0.122000001370907,0,0,-0.6900355435926531,-1.0767265249161266
RN7SKP285,Pseudogene,RN7SK,1.2451912679323929,-0.0775000005960464,0,0,-0.5754903919072744,-0.7482907175035703
RN7SKP286,Pseudogene,RN7SK,0.8480276387309325,0.0469999983906746,0.19,0,0.22877380970251876,0.7634388396007511
RN7SKP287,Pseudogene,RN7SK,1.2274520967232252,-0.0025000000605359,0.68,0,-0.7576546490451408,-1.0961820277134464
RN7SKP288,Pseudogene,RN7SK,1.1794103466688786,-0.0165000008419156,2.07,0,-0.7793307384564889,-1.0984917161596373
RN7SKP289,Pseudogene,RN7SK,1.330499643826423,0.061999998986721,0,0,-0.5194921234525469,-0.7331483812745152
RN7SKP29,Pseudogene,RN7SK,1.2386858181966778,-0.0759999975562096,0.08,0,1.0327681712983223,0.9097250330151136
RN7SKP290,Pseudogene,RN7SK,1.033122255769008,0.208000004291534,0,0,0.9718331449246246,2.1196615477710394
RN7SKP291,Pseudogene,RN7SK,1.157809424568716,-0.0759999975562096,0,0,-0.45994345013992965,-0.3942240769269914
RN7SKP292,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.26,0,-0.12321643240144288,-0.17126033540842273
RN7SKP293,Pseudogene,RN7SK,1.1851900528524355,-0.15599999576807,0.04,0,-0.4797931671467101,-0.35018291816572183
RN7SKP294,Pseudogene,RN7SK,1.233169801315792,0.26800000667572,0,0,-0.3864191165485845,-0.34167763267526624
RN7SKP295,Pseudogene,RN7SK,1.3167244436271672,0.034000001847744,0,0,-0.7160228457004362,-1.092475403650116
RN7SKP296,Pseudogene,RN7SK,1.2325068067989555,-0.0474999994039536,2.34,0,-0.438590475626011,-0.4454950775075892
RN7SKP297,Pseudogene,RN7SK,1.108540938416856,-0.138999998569489,0.26,0,-0.5849128247056093,-0.6220873870028412
RN7SKP298,Pseudogene,RN7SK,1.145492303030751,0.0215000004973262,0,0,-0.7885041755902892,-1.1027609061414276
RN7SKP299,Pseudogene,RN7SK,1.0616458510995537,-0.0450000017881393,0.08,0,-0.6317882509171515,-0.6709297434360479
RN7SKP3,Pseudogene,RN7SK,1.1157660655759971,0.305000007152557,0.15,0,1.1970289622359347,0.9439016524744954
RN7SKP30,Pseudogene,RN7SK,1.4975259623164232,0.305000007152557,1.6,0,-0.3373065284902035,-0.5249787458594182
RN7SKP31,Pseudogene,RN7SK,0.8746042415806847,0.23200000077486,0,0,-0.8736294151819729,-1.131764279226206
RN7SKP32,Pseudogene,RN7SK,1.6392747298349148,0.207000002264977,0,0,-0.3552514594084393,-0.6550518498381036
RN7SKP33,Pseudogene,RN7SK,1.0931083096663463,0.30799999833107,0,0,-0.33354924309254336,-0.20288386750157286
RN7SKP34,Pseudogene,RN7SK,1.1103582186437688,-0.0599999986588955,0,0,-0.8135020068438273,-1.1005070402252013
RN7SKP35,Pseudogene,RN7SK,0.8050992687398356,0.0410000011324883,0.66,0,-0.9268983224835836,-1.1256614580177355
RN7SKP36,Pseudogene,RN7SK,1.413863431925259,0.30799999833107,2.2,0,-0.39028526618811304,-0.5787739633014706
RN7SKP37,Pseudogene,RN7SK,1.2438628277461206,0.305000007152557,0,0,-0.32204759498159646,-0.2620129124333961
RN7SKP38,Pseudogene,RN7SK,0.9779555333735755,0.30799999833107,2.26,0,-0.0034049064761188415,0.6043295552538873
RN7SKP39,Pseudogene,RN7SK,1.229723053423916,-0.0035000000498257,0,0,-0.756845691563678,-1.0959791629089004
RN7SKP4,Pseudogene,RN7SK,1.3052323637218757,0.0525000002235174,0.68,0,0.9776026618268843,0.7292144558829253
RN7SKP42,Pseudogene,RN7SK,0.8915132569179113,-0.14750000089407,0.37,0,-0.9153111385450872,-1.1096990794422195
RN7SKP43,Pseudogene,RN7SK,0.716394581451893,0.0560000017285347,2,0,-0.9616860286410729,-1.1321810408291477
RN7SKP44,Pseudogene,RN7SK,1.143153609067846,0.283000007271767,0.17,0,-0.521818526839477,-0.5754638374884621
RN7SKP45,Pseudogene,RN7SK,0.8455055666258388,0.305000007152557,0,0,-0.5724021846152685,-0.43634155070608005
RN7SKP46,Pseudogene,RN7SK,1.2171842668542912,0.172999992966652,0,0,-0.49060500850773703,-0.5879862624812611
RN7SKP47,Pseudogene,RN7SK,1.4402019671464517,-0.25900000333786,0,0,-0.28931055016476853,-0.13649952210555458
RN7SKP48,Pseudogene,RN7SK,1.1331000770931643,0.305000007152557,0.15,0,-0.46954889570907377,-0.5003956393094938
RN7SKP49,Pseudogene,RN7SK,0.6011702781414487,0.0525000002235174,0,0,-1.0098377714030777,-1.1393679586642185
RN7SKP5,Pseudogene,RN7SK,1.0599064217559202,0.211999997496605,0.49,0,0.20355940215158153,-0.1683903892473548
RN7SKP50,Pseudogene,RN7SK,1.4114248223313872,0.305000007152557,2.03,0,-0.2147053057584778,-0.20442660790605396
RN7SKP51,Pseudogene,RN7SK,1.0625948337324729,0.0599999986588955,5.62,0,-0.6623834437122429,-0.7504932350092554
RN7SKP52,Pseudogene,RN7SK,1.125390760680792,0.26800000667572,0.09,0,-0.6032950049974226,-0.7617633751993832
RN7SKP53,Pseudogene,RN7SK,1.5327191430004907,-0.0790000036358833,0,0,-0.42882427392307265,-0.627466072704673
RN7SKP54,Pseudogene,RN7SK,1.3299743947648075,-0.145999997854233,11.28,0,-0.5280419456756186,-0.6541726334658007
RN7SKP55,Pseudogene,RN7SK,0.769358705576606,0.211999997496605,0.91,0,-0.45153670090257253,-0.310805433891669
RN7SKP56,Pseudogene,RN7SK,1.101842805858446,-0.12899999320507,3.14,0,-0.5796598665492292,-0.5649578676641752
RN7SKP57,Pseudogene,RN7SK,1.114342176547365,0.0209999997168779,0.61,0,-0.6332214399311856,-0.7936815292949355
RN7SKP58,Pseudogene,RN7SK,0.9793928902909138,0.301999986171722,0.33,0,-0.6208366245541446,-0.6533604544229658
RN7SKP59,Pseudogene,RN7SK,1.128311095280341,0.30799999833107,0,0,0.3341835488564485,1.155566116372348
RN7SKP6,Pseudogene,RN7SK,1.1759569077124263,0.194999992847443,0,0,0.37070964288512526,-0.21026258948722762
RN7SKP60,Pseudogene,RN7SK,1.409717751253123,-0.163000002503395,0,0,-0.15309910451323866,-0.09742999398449535
RN7SKP61,Pseudogene,RN7SK,1.3069509775640082,0.211999997496605,0,0,-0.6972344766585282,-1.102943445798593
RN7SKP62,Pseudogene,RN7SK,1.2035587331383006,0.30799999833107,0,0,-0.3976015384058782,-0.4072140165501149
RN7SKP63,Pseudogene,RN7SK,1.0154873358343557,0.28099998831749,0.68,0,-0.45744000765563103,-0.30129878470169275
RN7SKP64,Pseudogene,RN7SK,1.8214318996263947,0.245999999344349,0.33,0,0.20270783037660836,0.26716423795706057
RN7SKP65,Pseudogene,RN7SK,1.231790857448506,0.194999992847443,0,0,0.17097076802424566,0.6777726524134796
RN7SKP66,Pseudogene,RN7SK,1.2480283407688757,0.0540000014007092,0,0,-0.5704481553625026,-0.7175041974940859
RN7SKP67,Pseudogene,RN7SK,0.9607354799612752,0.0520000010728836,0,0,-0.861067703333826,-1.1162908389454091
RN7SKP68,Pseudogene,RN7SK,1.2106085514220124,0.300000011920929,0,0,-0.47740514542265394,-0.5963823281566178
RN7SKP69,Pseudogene,RN7SK,1.321041572950535,-0.175999999046326,6.68,0,-0.38903380682805905,-0.34685817927177454
RN7SKP71,Pseudogene,RN7SK,1.3544185721369886,0.0769999995827675,3.47,0,1.0345019609966224,1.6433486595228644
RN7SKP72,Pseudogene,RN7SK,1.1300537191852196,0.263999998569489,0.25,0,-0.4870952239932067,-0.5063383095202113
RN7SKP73,Pseudogene,RN7SK,1.260902044564561,0.28099998831749,0,0,-0.38657508803705576,-0.4462540342766334
RN7SKP74,Pseudogene,RN7SK,1.2027728973675011,-0.0729999989271164,2.05,0,-0.47145079230798337,-0.47011510296483255
RN7SKP75,Pseudogene,RN7SK,1.3142701576185425,-0.222000002861023,0.2,0,-0.4280679601561798,-0.34123305310929586
RN7SKP76,Pseudogene,RN7SK,1.3872205799012172,0.305000007152557,0.21,0,-0.28561579228185946,-0.3220337863431685
RN7SKP77,Pseudogene,RN7SK,1.131570117496337,0.305000007152557,0,0,-0.4146290662692282,-0.31660227831909077
RN7SKP78,Pseudogene,RN7SK,1.288882189614231,0.211999997496605,4.64,0,1.02660993080128,2.074993592007562
RN7SKP79,Pseudogene,RN7SK,1.2508476819001306,0.0769999995827675,0,0,-0.39570490894297183,-0.3300278681256284
RN7SKP8,Pseudogene,RN7SK,1.3389192786911968,0.126000002026558,0,0,0.3350383403893731,0.06490680971419031
RN7SKP81,Pseudogene,RN7SK,0.8814742446867566,-0.270999997854233,0,0,-0.6039262842222671,-0.4537495162461079
RN7SKP82,Pseudogene,RN7SK,0.8099474001467252,0.301999986171722,0,0,-0.8914130955058504,-1.13977928720348
RN7SKP83,Pseudogene,RN7SK,0.6829774695489618,0.30799999833107,0,0,-0.9431998583571796,-1.1482502724363135
RN7SKP85,Pseudogene,RN7SK,1.3653413025574483,0.305000007152557,0.2,0,-0.2864497904620003,-0.30225460943855054
RN7SKP86,Pseudogene,RN7SK,1.307766669317074,0.214000001549721,0.53,0,0.0433739701413222,0.41406131054251
RN7SKP87,Pseudogene,RN7SK,1.2232006545277463,-0.150000005960464,0.55,0,-0.5357448486215103,-0.6264908450239876
RN7SKP88,Pseudogene,RN7SK,0.6668982285515804,0.126000002026558,0.52,0,-0.9732003927795522,-1.1392198558898028
RN7SKP89,Pseudogene,RN7SK,1.449653948943475,0.305000007152557,0.53,0,-0.357849332517971,-0.499320834958399
RN7SKP9,Pseudogene,RN7SK,1.486952572021361,-0.132999993860722,7.39,0,1.5450809317782008,1.4830474747048172
RN7SKP90,Pseudogene,RN7SK,1.337529096442069,0.211999997496605,0.29,0,-0.41880818234094974,-0.497910004847436
RN7SKP91,Pseudogene,RN7SK,1.1939909690864885,-0.132999993860722,0.55,0,-0.5340313061724888,-0.5177985525035566
RN7SKP92,Pseudogene,RN7SK,1.124593580421253,-0.204999998211861,11.59,0,-0.8261629176330837,-1.0916115891207823
RN7SKP93,Pseudogene,RN7SK,0.8543059831769166,-0.0719999969005585,0.21,0,-0.5874491922176688,-0.47103720090693085
RN7SKP94,Pseudogene,RN7SK,1.3453419369988602,-0.0610000006854534,0,0,-0.28715378398244945,-0.12244785111939806
RN7SKP96,Pseudogene,RN7SK,1.0291639329499698,0.0329999998211861,1.85,0,-0.8351730048520638,-1.1108592560405786
RN7SKP97,Pseudogene,RN7SK,1.126517277958751,0.305000007152557,3.22,0,-0.41085523834003596,-0.38342177511277853
RN7SKP98,Pseudogene,RN7SK,0.8906226342836276,0.305000007152557,0.73,0,1.151915671537228,1.9287208018663795
RN7SKP99,Pseudogene,RN7SK,1.2898072417019573,-0.0869999974966049,0.38,0,-0.7426849955754895,-1.0875119873380297
RNU1-100P,Pseudogene,RNU1,0.8841453787615648,0.305000007152557,1.55,0.01,0.3330569492546214,0.7154365665065253
RNU1-11P,Pseudogene,RNU1,1.5672786113064328,-0.102000001817942,0.58,0.01,-0.47463725724643274,-0.8335561612180348
RNU1-14P,Pseudogene,RNU1,1.5539021224474874,0.305000007152557,0,0.01,-0.3798071107554406,-0.8400829282400567
RNU1-22P,Pseudogene,RNU1,1.494893181088722,-0.028999999165535,0,0.01,-0.38142691995551614,-0.895542841723459
RNU1-32P,Pseudogene,RNU1,1.0704275812050392,-0.0219999998807907,0,0.01,-0.8251557780356307,-1.105167743517878
RNU1-47P,Pseudogene,RNU1,1.36380005838769,0.282999992370605,0.43,0.01,-0.42981400001278947,-0.8092623202639198
RNU1-5P,Pseudogene,RNU1,1.3748986916753505,0.30799999833107,0.69,0.01,-0.6567912757801896,-1.1038975606358108
RNU1-64P,Pseudogene,RNU1,1.3211813065630749,0.430000007152557,0.13,0.01,-0.6633785156249301,-1.114084716716731
RNU1-89P,Pseudogene,RNU1,1.842611340319725,0.146999999880791,1.18,0.01,-0.483842899591596,-1.0650152641791382
RNU2-15P,Pseudogene,RNU2,0.9820163705766074,0.44200000166893,0.4,0.01,-0.8022280123416459,-1.1364907252889673
RNU2-55P,Pseudogene,RNU2,1.477205127898017,-0.241999998688698,0,0.01,-0.6850006987271205,-1.0669280959573761
RNU2-66P,Pseudogene,RNU2,1.4886121173026348,0.243000000715256,0,0.01,-0.6180631042398256,-1.0930122608341346
RNU4-16P,Pseudogene,RNU4,1.0592724522649954,-0.101000003516674,0,0.01,-0.675360965598118,-0.8121082754068731
RNU4-40P,Pseudogene,RNU4,1.0687471611403534,-0.0790000036358833,0.84,0.01,-0.6465449132229406,-0.8569916676565361
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,-0.6140907051760215,-1.0972859105076875
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,-0.7833035400848722,-1.122660929364122
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,-0.6261421329584862,-0.7893057528870385
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,-0.6511843058204567,-1.1028047960393834
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,-1.0899285391512736,-1.1495585109823927
RNU6-1109P,Pseudogene,RNU6,1.0712442339467558,0.197999998927116,0,0.01,-0.7965960885482732,-1.1172790775656056
RNU6-1114P,Pseudogene,RNU6,1.3634017522958712,0.0240000002086162,0,0.01,0.8962799469384777,1.9765074231441073
RNU6-1132P,Pseudogene,RNU6,1.0712442339467558,-0.310999989509583,0,0.01,-0.8618907319312978,-1.0891367351742536
RNU6-1153P,Pseudogene,RNU6,1.819414810036554,-0.171000003814697,0.29,0.01,-0.2906689338301192,-0.5438015444887767
RNU6-1161P,Pseudogene,RNU6,1.123756206199048,-0.0054999999701976,0,0.01,-0.6131005504521986,-0.690076914561465
RNU6-1217P,Pseudogene,RNU6,1.2023405562828977,0.254999995231628,1.45,0.01,-0.43683447432173894,-0.44585377995192244
RNU6-1293P,Pseudogene,RNU6,1.8178690030611613,-0.310999989509583,0,0.01,-0.5528416201600773,-1.0412752933998437
RNU6-368P,Pseudogene,RNU6,0.3895433577988203,0.407000005245209,0,0.01,-0.7427334332743731,-0.4677009673528916
