"gene_name","expected_promoter","contains_type1_promoter","contains_type2_promoter","contains_type3_promoter","gene_group","locus_type","gene_type","enrichment_intergenic_dbsnp"
"RNU7-137P","",False,False,False,"RNU7","pseudogene","pseudogene",1.4005759168169951
"RNU7-138P","",True,True,True,"RNU7","pseudogene","pseudogene",1.0311740187565128
"RNU7-13P","",False,False,False,"RNU7","pseudogene","pseudogene",0.6162534033994779
"RNU7-140P","",False,True,False,"RNU7","pseudogene","pseudogene",1.3893713094824591
"RNU7-141P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0084146601082369
"RNU7-143P","",False,True,True,"RNU7","pseudogene","pseudogene",0.961872445026318
"RNU7-144P","",False,False,False,"RNU7","pseudogene","pseudogene",1.371090108041901
"RNU7-147P","",False,False,False,"RNU7","pseudogene","pseudogene",0.6722764400721577
"RNU7-148P","",False,False,False,"RNU7","pseudogene","pseudogene",0.6722764400721577
"RNU7-149P","",True,True,True,"RNU7","pseudogene","pseudogene",1.3540483100888374
"RNU7-14P","",False,True,True,"RNU7","pseudogene","pseudogene",1.120460733453596
"RNU7-151P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1141185028868776
"RNU7-152P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0854463355331714
"RNU7-153P","",False,False,False,"RNU7","pseudogene","pseudogene",1.5686450268350345
"RNU7-154P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-155P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2680769888133556
"RNU7-156P","",False,False,False,"RNU7","pseudogene","pseudogene",1.5958994771082302
"RNU7-157P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0525540223351963
"RNU7-159P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-15P","",False,True,True,"RNU7","pseudogene","pseudogene",1.1801609578615484
"RNU7-160P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-161P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-164P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-165P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2735903670255877
"RNU7-167P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-169P","",False,False,False,"RNU7","pseudogene","pseudogene",1.195770389308674
"RNU7-16P","",False,False,False,"RNU7","pseudogene","pseudogene",1.120460733453596
"RNU7-170P","",True,True,True,"RNU7","pseudogene","pseudogene",1.195770389308674
"RNU7-171P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-172P","",False,False,False,"RNU7","pseudogene","pseudogene",0.868357068426537
"RNU7-173P","",False,False,False,"RNU7","pseudogene","pseudogene",1.599605126048884
"RNU7-174P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1185616474646918
"RNU7-175P","",False,False,False,"RNU7","pseudogene","pseudogene",1.138828942198737
"RNU7-176P","",True,True,True,"RNU7","pseudogene","pseudogene",1.4005759168169951
"RNU7-179P","",True,True,True,"RNU7","pseudogene","pseudogene",1.0215965510900435
"RNU7-17P","",False,True,True,"RNU7","pseudogene","pseudogene",1.3445528801443154
"RNU7-180P","",False,True,True,"RNU7","pseudogene","pseudogene",1.433478335180315
"RNU7-181P","",False,False,False,"RNU7","pseudogene","pseudogene",0.938764398298959
"RNU7-182P","",False,False,False,"RNU7","pseudogene","pseudogene",0.3921612567087586
"RNU7-183P","",False,False,False,"RNU7","pseudogene","pseudogene",0.560230366726798
"RNU7-185P","",False,False,False,"RNU7","pseudogene","pseudogene",1.4472617807108952
"RNU7-186P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7167391675901575
"RNU7-187P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1748360337535502
"RNU7-188P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3025356026398056
"RNU7-18P","",False,True,False,"RNU7","pseudogene","pseudogene",1.120460733453596
"RNU7-190P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8541217066490528
"RNU7-192P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9110631537589896
"RNU7-193P","",True,True,True,"RNU7","pseudogene","pseudogene",1.1756218772543887
"RNU7-194P","",False,True,True,"RNU7","pseudogene","pseudogene",0.7167391675901575
"RNU7-195P","",False,True,True,"RNU7","pseudogene","pseudogene",1.120460733453596
"RNU7-196P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-197P","",False,True,False,"RNU7","pseudogene","pseudogene",1.0644376967809164
"RNU7-19P","",False,True,True,"RNU7","pseudogene","pseudogene",1.473575631269275
"RNU7-200P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8963685867628769
"RNU7-20P","",False,False,False,"RNU7","pseudogene","pseudogene",1.120460733453596
"RNU7-21P","",False,True,False,"RNU7","pseudogene","pseudogene",1.2885298434716357
"RNU7-22P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3096532835285477
"RNU7-23P","",False,False,False,"RNU7","pseudogene","pseudogene",1.456598953489675
"RNU7-24P","",False,False,False,"RNU7","pseudogene","pseudogene",1.120460733453596
"RNU7-25P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0644376967809164
"RNU7-26P","",False,False,False,"RNU7","pseudogene","pseudogene",1.157809424568716
"RNU7-27P","",False,False,False,"RNU7","pseudogene","pseudogene",1.5686450268350345
"RNU7-28P","",False,False,False,"RNU7","pseudogene","pseudogene",1.456598953489675
"RNU7-29P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7055401180965614
"RNU7-2P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7843225134175172
"RNU7-30P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-31P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0818874950888002
"RNU7-32P","",False,True,True,"RNU7","pseudogene","pseudogene",0.6475883222164005
"RNU7-33P","",True,True,True,"RNU7","pseudogene","pseudogene",1.1185616474646918
"RNU7-34P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3025356026398056
"RNU7-35P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1764837701262758
"RNU7-36P","",False,True,False,"RNU7","pseudogene","pseudogene",1.1999115854621238
"RNU7-37P","",False,True,False,"RNU7","pseudogene","pseudogene",0.8104665971981012
"RNU7-38P","",False,True,True,"RNU7","pseudogene","pseudogene",1.3314808382540235
"RNU7-39P","",False,False,True,"RNU7","pseudogene","pseudogene",0.9419466504965824
"RNU7-3P","",False,False,False,"RNU7","pseudogene","pseudogene",1.4005759168169951
"RNU7-40P","",False,True,False,"RNU7","pseudogene","pseudogene",1.3025356026398056
"RNU7-41P","",False,True,False,"RNU7","pseudogene","pseudogene",1.138828942198737
"RNU7-42P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8104665971981012
"RNU7-43P","",False,True,True,"RNU7","pseudogene","pseudogene",1.248263285863147
"RNU7-44P","",False,True,True,"RNU7","pseudogene","pseudogene",0.6162534033994779
"RNU7-45P","",False,True,True,"RNU7","pseudogene","pseudogene",0.6616053854678376
"RNU7-46P","",False,False,False,"RNU7","pseudogene","pseudogene",0.6722764400721577
"RNU7-47P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-48P","",False,True,False,"RNU7","pseudogene","pseudogene",1.3232107709356753
"RNU7-49P","",False,True,False,"RNU7","pseudogene","pseudogene",1.6246680635077144
"RNU7-4P","",False,True,False,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-50P","",False,True,False,"RNU7","pseudogene","pseudogene",1.4005759168169951
"RNU7-51P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-52P","",False,True,True,"RNU7","pseudogene","pseudogene",1.1026756424463962
"RNU7-53P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3893713094824591
"RNU7-54P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7282994767448375
"RNU7-55P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2885298434716357
"RNU7-56P","",True,True,True,"RNU7","pseudogene","pseudogene",0.4481842933814384
"RNU7-57P","",False,False,False,"RNU7","pseudogene","pseudogene",0.6946856547412297
"RNU7-58P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1164590879769762
"RNU7-59P","",False,False,False,"RNU7","pseudogene","pseudogene",1.138828942198737
"RNU7-5P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0999189533402802
"RNU7-60P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2885298434716357
"RNU7-61P","",False,True,False,"RNU7","pseudogene","pseudogene",1.138828942198737
"RNU7-62P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-63P","",False,False,False,"RNU7","pseudogene","pseudogene",1.456598953489675
"RNU7-64P","",False,False,False,"RNU7","pseudogene","pseudogene",0.898300415613659
"RNU7-65P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7843225134175172
"RNU7-66P","",False,False,False,"RNU7","pseudogene","pseudogene",1.5686450268350345
"RNU7-67P","",False,True,True,"RNU7","pseudogene","pseudogene",1.3445528801443154
"RNU7-68P","",False,True,False,"RNU7","pseudogene","pseudogene",0.7921853957575425
"RNU7-69P","",False,True,True,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-6P","",False,True,True,"RNU7","pseudogene","pseudogene",0.7843225134175172
"RNU7-70P","",False,False,False,"RNU7","pseudogene","pseudogene",1.157809424568716
"RNU7-71P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2735903670255877
"RNU7-72P","",True,True,True,"RNU7","pseudogene","pseudogene",0.6093733813519557
"RNU7-73P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9372742960794368
"RNU7-74P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-75P","",False,False,False,"RNU7","pseudogene","pseudogene",1.6806911001803944
"RNU7-76P","",False,False,False,"RNU7","pseudogene","pseudogene",0.5484360432167602
"RNU7-77P","",False,False,False,"RNU7","pseudogene","pseudogene",1.8524950793099453
"RNU7-78P","",False,True,True,"RNU7","pseudogene","pseudogene",0.5582295439884881
"RNU7-79P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-7P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0644376967809164
"RNU7-80P","",False,False,False,"RNU7","pseudogene","pseudogene",1.594360519078232
"RNU7-81P","",False,False,False,"RNU7","pseudogene","pseudogene",1.628169503299757
"RNU7-82P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-83P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2156998957971517
"RNU7-84P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8963685867628769
"RNU7-85P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0475418603240765
"RNU7-86P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8475164987843001
"RNU7-87P","",False,False,False,"RNU7","pseudogene","pseudogene",1.456598953489675
"RNU7-88P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9924080782017566
"RNU7-89P","",False,True,True,"RNU7","pseudogene","pseudogene",1.0644376967809164
"RNU7-8P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1764837701262758
"RNU7-90P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3445528801443154
"RNU7-92P","",False,False,False,"RNU7","pseudogene","pseudogene",1.279684100839107
"RNU7-93P","",False,False,False,"RNU7","pseudogene","pseudogene",1.537419071968295
"RNU7-94P","",False,True,False,"RNU7","pseudogene","pseudogene",0.9372742960794368
"RNU7-95P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0854463355331714
"RNU7-96P","",False,False,False,"RNU7","pseudogene","pseudogene",0.868357068426537
"RNU7-97P","",False,True,True,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-99P","",False,False,False,"RNU7","pseudogene","pseudogene",1.8487602101984333
"RNU7-9P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7282994767448375
"RN7SK","Type 3",True,True,True,"RN7SK","RNA, long non-coding","functional",3.3251721888528367
"RN7SKP1","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",1.2106085514220124
"RN7SKP10","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.3786838378710558
"RN7SKP100","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.1985773620535298
"RN7SKP101","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.2591177492184786
"RN7SKP102","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.1137023988708603
"RN7SKP103","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.8575026050712053
"RN7SKP104","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.016613153279848
"RN7SKP105","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",0.8075167642692638
"RN7SKP106","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2131459044194266
"RN7SKP107","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.1618018708603324
"RN7SKP108","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.238997280559815
"RN7SKP109","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.319023395078284
"RN7SKP11","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",1.1860486788264897
"RN7SKP110","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.0968720864335204
"RN7SKP111","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.7815739116057367
"RN7SKP112","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.8192047815344689
"RN7SKP113","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.8242033191845097
"RN7SKP114","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.419250262374555
"RN7SKP115","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.303905251012718
"RN7SKP116","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.0997374785088432
"RN7SKP117","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",1.486732556548465
"RN7SKP118","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.3051669876956435
"RN7SKP119","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.5267816587719332
"RN7SKP12","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",0.6558221216088531
"RN7SKP120","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.5584590201672746
"RN7SKP121","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.56019565081227
"RN7SKP122","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.1969246078311726
"RN7SKP123","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",0.7877878558921161
"RN7SKP124","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.1000887201180762
"RN7SKP125","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.3571673387328658
"RN7SKP126","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.648373277758481
"RN7SKP127","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2755527558807889
"RN7SKP128","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.10049212632274
"RN7SKP129","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2429994156741064
"RN7SKP13","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",0.7260034506516949
"RN7SKP130","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2924384274255434
"RN7SKP131","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.5539021831823757
"RN7SKP132","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.2524380794613514
"RN7SKP133","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.2565637578407536
"RN7SKP134","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2525001581765665
"RN7SKP135","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.25155917554594
"RN7SKP136","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2620122727799006
"RN7SKP137","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.267179044479116
"RN7SKP139","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2091798085939491
"RN7SKP14","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.1930012003914734
"RN7SKP140","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",0.9295089746537578
"RN7SKP141","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",0.6885198057346507
"RN7SKP142","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.3660739247197962
"RN7SKP143","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.2100975921298838
"RN7SKP144","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.9586164052880768
"RN7SKP145","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.1119555859719352
"RN7SKP146","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.112744985887898
"RN7SKP147","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.0818874950888002
"RN7SKP148","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.4777858473586158
"RN7SKP149","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.019814696640468
"RN7SKP15","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",1.0903642153705384
"RN7SKP150","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",1.4283256452623412
"RN7SKP151","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.2420803636987177
"RN7SKP152","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.7498194368635495
"RN7SKP153","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.3629908415808936
"RN7SKP154","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.8743457378639614
"RN7SKP155","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.2422330284435184
"RN7SKP156","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",0.9242162950504664
"RN7SKP157","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.0100039661131353
"RN7SKP158","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2785625547384594
"RN7SKP159","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",2.105468508376672
"RN7SKP16","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.2546162326430232
"RN7SKP160","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.2463477923298532
"RN7SKP161","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2868767046845728
"RN7SKP162","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.3490996773235475
"RN7SKP163","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.2735903670255877
"RN7SKP164","Type 3",False,False,False,"RN7SK","pseudogene","pseudogene",1.031582081288668
"RN7SKP165","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",0.868357068426537
"RN7SKP166","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.4235361777484214
"RN7SKP167","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.1212470216875987
"RN7SKP168","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.0999189533402802
"RN7SKP169","Type 3",False,False,True,"RN7SK","pseudogene","pseudogene",1.312979759820193
"RN7SKP17","Type 3",True,True,True,"RN7SK","pseudogene","pseudogene",1.2369758809494829
"RN7SKP170","Type 3",False,True,True,"RN7SK","pseudogene","pseudogene",1.3343047636798009
