"Gene","PhastCons30_median","PhyloP100_median","PhyloP447_median","GTEX_max","Gene_Type","Gene_group"
"RNU7-104P",0.0109999999403954,-0.150999993085861,0.0820000022649765,3,"Pseudogene","RNU7"
"RNU7-105P",0.036999998614192,0.0195000004023313,0.816999971866608,3,"Pseudogene","RNU7"
"RNU7-106P",0.0879999995231628,0.347000002861023,0.0370000004768372,1,"Pseudogene","RNU7"
"RNU7-107P",0.0140000004321337,-0.0750000029802322,0.229000002145767,1,"Pseudogene","RNU7"
"RNU7-10P",0.00549999997019768,-0.124000001698732,0.00650000013411045,2,"Pseudogene","RNU7"
"RNU7-110P",0.0565000008791685,-0.176500000059605,0.171000003814697,6,"Pseudogene","RNU7"
"RNU7-111P",0.00999999977648258,-0.0514999991282821,0.129000000655651,154,"Pseudogene","RNU7"
"RNU7-113P",0.0494999997317791,0.329500004649162,0.103500001132488,2,"Pseudogene","RNU7"
"RNU7-115P",0.090999998152256,0.157000005245209,-0.294999986886978,2,"Pseudogene","RNU7"
"RNU7-116P",0.715000003576279,-0.267000004649162,0.45100000500679,1,"Pseudogene","RNU7"
"RNU7-119P",0.0419999994337559,-0.101999998092651,0.0390000008046627,2,"Pseudogene","RNU7"
"RNU7-11P",0.358000010251999,0.28099998831749,-0.017000000923872,5,"Pseudogene","RNU7"
"RNU7-120P",0.0299999993294477,-0.219999998807907,0.388999998569489,0,"Pseudogene","RNU7"
"RNU7-121P",0.144500002264977,-0.203000001609325,0.0305000003427267,1,"Pseudogene","RNU7"
"RNU7-123P",0.452000007033348,-0.256999999284744,0.335999995470047,21,"Pseudogene","RNU7"
"RNU7-124P",0.143500000238419,0.30799999833107,0.118499998003244,2,"Pseudogene","RNU7"
"RNU7-125P",0.0204999996349215,0.0900000035762787,-0.144500000402331,2,"Pseudogene","RNU7"
"RNU7-126P",0.0509999990463257,0.0870000012218952,0.212999999523163,0,"Pseudogene","RNU7"
"RNU7-127P",0.0314999995753169,0.189500004053116,0.00450000003911554,1,"Pseudogene","RNU7"
"RNU7-128P",0.0145000000484288,-0.160999998450279,0.270999994128942,0,"Pseudogene","RNU7"
"RNU7-129P",0.010499999858439,0.293000012636185,0.0900000035762787,0,"Pseudogene","RNU7"
"RNU7-12P",0.393999993801117,-0.190499998629093,0.0290000000968575,1,"Pseudogene","RNU7"
"RNU7-130P",0.00650000013411045,0.30799999833107,0.661500006914139,2,"Pseudogene","RNU7"
"RNU7-133P",0.010499999858439,-0.255499996244907,0.10700000077486,2,"Pseudogene","RNU7"
"RNU7-134P",0.100500002503395,-0.195499993860722,0.0489999987185001,2,"Pseudogene","RNU7"
"RNU7-136P",0.0850000008940697,0.194999992847443,0.104999996721745,1,"Pseudogene","RNU7"
"RNU7-137P",0.0915000028908253,0.29899999499321,0.669000029563904,2,"Pseudogene","RNU7"
"RNU7-138P",0.196000002324581,0.277999997138977,0.72299998998642,1,"Pseudogene","RNU7"
"RNU7-13P",0.034000001847744,0.0620000008493662,0.816999971866608,6,"Pseudogene","RNU7"
"RNU7-140P",0.683499991893768,0.215000003576279,0.816999971866608,25,"Pseudogene","RNU7"
"RNU7-141P",0.0560000017285347,-0.210500001907349,0.12950000166893,8,"Pseudogene","RNU7"
"RNU7-143P",0.681999981403351,0.214000001549721,0.814000010490417,0,"Pseudogene","RNU7"
"RNU7-144P",0.0109999999403954,0.291999995708466,0.0410000011324883,1,"Pseudogene","RNU7"
"RNU7-147P",0.484500005841255,-0.10249999910593,0.00549999997019768,0,"Pseudogene","RNU7"
"RNU7-148P",0.0379999987781048,0.30799999833107,0.046000000089407,0,"Pseudogene","RNU7"
"RNU7-149P",0.273000001907349,0.0480000004172325,-0.0130000002682209,2,"Pseudogene","RNU7"
"RNU7-14P",0.00300000002607703,0.272000014781952,-0.0175000000745058,0,"Pseudogene","RNU7"
"RNU7-151P",0.0700000002980232,-0.172999992966652,0.127000004053116,4,"Pseudogene","RNU7"
"RNU7-152P",0.25450000166893,0.326499998569489,0.1030000038445,0,"Pseudogene","RNU7"
"RNU7-153P",0.0040000001899898,-0.238000005483627,-0.111999999731779,1,"Pseudogene","RNU7"
"RNU7-154P",0.00499999988824129,-0.160499997437,0.0445000007748604,20,"Pseudogene","RNU7"
"RNU7-155P",0.331000000238419,0.30799999833107,0.0489999987185001,0,"Pseudogene","RNU7"
"RNU7-156P",0.010499999858439,-0.0279999990016222,-0.0865000002086163,0,"Pseudogene","RNU7"
"RNU7-157P",0.0175000000745058,0.300999999046326,0.803999990224838,4,"Pseudogene","RNU7"
"RNU7-159P",0.288000002503395,0.30799999833107,0.0489999987185001,18,"Pseudogene","RNU7"
"RNU7-15P",0.00300000002607703,0.0020000000949949,-0.125,1,"Pseudogene","RNU7"
"RNU7-160P",0.0554999988526106,-0.283000007271767,0.0464999992400408,10,"Pseudogene","RNU7"
"RNU7-161P",0.00999999977648258,-0.0494999997317791,0.046000000089407,1,"Pseudogene","RNU7"
"RNU7-164P",0.0140000004321337,0.303000003099442,0.0489999987185001,0,"Pseudogene","RNU7"
"RNU7-165P",0.0270000007003546,-0.172499999403954,0.0890000015497208,18,"Pseudogene","RNU7"
"RNU7-167P",0.215000003576279,0.194999992847443,0.342000007629395,0,"Pseudogene","RNU7"
"RNU7-169P",0.175999999046326,-0.119999997317791,0.160999998450279,2,"Pseudogene","RNU7"
"RNU7-16P",0.0419999994337559,0.124000001698732,0.816999971866608,7,"Pseudogene","RNU7"
"RNU7-170P",0.0130000002682209,0.30799999833107,0.0020000000949949,8,"Pseudogene","RNU7"
"RNU7-171P",0.38400000333786,-0.196999996900558,-0.243000000715256,11,"Pseudogene","RNU7"
"RNU7-172P",0.010499999858439,0.347000002861023,0.00500000012107193,2,"Pseudogene","RNU7"
"RNU7-173P",0.0384999997913837,0.305999994277954,0.0890000015497208,2,"Pseudogene","RNU7"
"RNU7-174P",0.00600000005215406,0.0089999996125698,-0.00499999988824129,0,"Pseudogene","RNU7"
"RNU7-175P",0.214000001549721,0.252000004053116,0.00499999988824129,3,"Pseudogene","RNU7"
"RNU7-176P",0.0214999997988343,0.137499995529652,0.446000009775162,6,"Pseudogene","RNU7"
"RNU7-179P",0.0525000002235174,0.118000000715256,0.181999996304512,1,"Pseudogene","RNU7"
"RNU7-17P",0.278499990701675,-0.124500002712011,0.00700000021606683,2,"Pseudogene","RNU7"
"RNU7-180P",0.377000004053116,-0.0469999983906746,0.178000003099442,0,"Pseudogene","RNU7"
"RNU7-181P",0.241499990224838,0.306500002741814,-0.31700000166893,7,"Pseudogene","RNU7"
"RNU7-182P",0.0704999975860119,0.263999998569489,-0.107500001788139,1,"Pseudogene","RNU7"
"RNU7-183P",0.125500001013279,0.30799999833107,0.0740000009536743,0,"Pseudogene","RNU7"
"RNU7-185P",0.293000012636185,0.30799999833107,0.0455000009387732,2,"Pseudogene","RNU7"
"RNU7-186P",0.0160000007599592,-0.108000002801418,0.0390000008046627,45,"Pseudogene","RNU7"
"RNU7-187P",0.00350000010803342,-0.151500001549721,0.0734999980777502,1,"Pseudogene","RNU7"
"RNU7-188P",0.0879999995231628,0.30799999833107,0.0439999997615814,0,"Pseudogene","RNU7"
"RNU7-18P",0.317999988794327,0.282000005245209,0.0450000017881393,5,"Pseudogene","RNU7"
"RNU7-190P",0.0839999988675117,-0.11599999666214,0.0120000001043081,0,"Pseudogene","RNU7"
"RNU7-192P",0.00800000037997961,-0.00700000021606683,0.0869999974966049,0,"Pseudogene","RNU7"
"RNU7-193P",0.379999995231628,0.214000001549721,0.763000011444092,0,"Pseudogene","RNU7"
"RNU7-194P",0.00800000037997961,-0.0700000002980232,0.0469999983906746,1,"Pseudogene","RNU7"
"RNU7-195P",0.061999998986721,-0.207000002264977,0.0484999995678663,2,"Pseudogene","RNU7"
"RNU7-196P",0.305999994277954,0.30799999833107,0.0440000016242266,1,"Pseudogene","RNU7"
"RNU7-197P",0.017000000923872,0.0604999996721745,0.235500000417233,0,"Pseudogene","RNU7"
"RNU7-19P",0.0634999983012676,0.28600001335144,0.0425000004470348,2,"Pseudogene","RNU7"
"RNU7-200P",0.0040000001899898,-0.105999998748302,-0.0175000000745058,3,"Pseudogene","RNU7"
"RNU7-20P",0.0590000003576279,-0.11599999666214,0.718999981880188,6,"Pseudogene","RNU7"
"RNU7-21P",0.323000013828278,0.264999985694885,0.458000004291534,0,"Pseudogene","RNU7"
"RNU7-22P",0.0430000014603138,0.279000014066696,0.456000000238419,0,"Pseudogene","RNU7"
"RNU7-23P",0.817499995231628,0.30799999833107,0.816999971866608,2,"Pseudogene","RNU7"
"RNU7-24P",0.00700000021606683,0.00100000004749745,0.816999971866608,0,"Pseudogene","RNU7"
"RNU7-25P",0.0149999996647239,0.30799999833107,-0.231000006198883,1,"Pseudogene","RNU7"
"RNU7-26P",0.284999996423721,0.271500006318092,0.0384999997913837,1,"Pseudogene","RNU7"
"RNU7-27P",0.126500003039837,-0.488999992609024,0.0384999997913837,0,"Pseudogene","RNU7"
"RNU7-28P",0.140000000596046,-0.12899999320507,0.814000010490417,3,"Pseudogene","RNU7"
"RNU7-29P",0.0689999982714653,-0.24099999666214,0.810000002384186,8,"Pseudogene","RNU7"
"RNU7-2P",0.00700000021606683,-0.266999989748001,0.00700000021606683,0,"Pseudogene","RNU7"
"RNU7-30P",0.289000004529953,0.294999986886978,0.816999971866608,1,"Pseudogene","RNU7"
"RNU7-31P",0.266000002622604,0.30799999833107,0.0469999983906746,112,"Pseudogene","RNU7"
"RNU7-32P",0.40200001001358,-0.345999985933304,0.444999992847443,3,"Pseudogene","RNU7"
"RNU7-33P",0.293000012636185,0.305000007152557,0.046000000089407,2,"Pseudogene","RNU7"
"RNU7-34P",0.153999999165535,0.347000002861023,0.489000007510185,0,"Pseudogene","RNU7"
"RNU7-35P",0.0140000004321337,0.305000007152557,0.0469999983906746,2,"Pseudogene","RNU7"
"RNU7-36P",0.0219999998807907,0.238000005483627,0.200000002980232,2,"Pseudogene","RNU7"
"RNU7-37P",0.0020000000949949,0.305000007152557,0.0480000004172325,2,"Pseudogene","RNU7"
"RNU7-38P",0.0535000003874302,0.327500000596046,0.0409999992698431,2,"Pseudogene","RNU7"
"RNU7-39P",0.0189999993890524,0.128000006079674,0.125,5,"Pseudogene","RNU7"
"RNU7-3P",0.0155000002123415,-0.0105000003241002,0.0480000004172325,9,"Pseudogene","RNU7"
"RNU7-40P",0.100000001490116,0.319999992847443,0.0309999994933605,15,"Pseudogene","RNU7"
"RNU7-41P",0.079500000923872,-0.200000002980232,0.046000000089407,2,"Pseudogene","RNU7"
"RNU7-42P",0.0109999999403954,-0.254499994218349,0.43049998767674,3,"Pseudogene","RNU7"
"RNU7-43P",0.0115000000223517,0.30799999833107,0.814999997615814,9,"Pseudogene","RNU7"
"RNU7-44P",0.0315000005066395,-0.141500003635883,0.815999984741211,28,"Pseudogene","RNU7"
"RNU7-45P",0.541000008583069,0.305000007152557,0.398000001907349,18,"Pseudogene","RNU7"
"RNU7-46P",0.0130000002682209,0.306500002741814,0.75,1,"Pseudogene","RNU7"
"RNU7-47P",0.0300000011920929,0.305000007152557,0.0309999994933605,7,"Pseudogene","RNU7"
"RNU7-48P",0.0799999982118607,0.282000005245209,0.444000005722046,10,"Pseudogene","RNU7"
"RNU7-49P",0.00800000037997961,-0.151999995112419,0.00600000005215406,15,"Pseudogene","RNU7"
"RNU7-4P",0.0274999998509884,-0.143500000238419,0.117500003427267,2,"Pseudogene","RNU7"
"RNU7-50P",0.0020000000949949,-0.140000000596046,0.0379999987781048,0,"Pseudogene","RNU7"
"RNU7-51P",0.0089999996125698,0.284000009298325,0.0280000008642673,0,"Pseudogene","RNU7"
"RNU7-52P",0.00100000004749745,-0.389500007033348,0.429000005125999,2,"Pseudogene","RNU7"
"RNU7-53P",0.237000003457069,-0.25900000333786,0.150499993935227,0,"Pseudogene","RNU7"
"RNU7-54P",0.0890000015497208,-0.217999994754791,0.794000029563904,2,"Pseudogene","RNU7"
"RNU7-55P",0.0120000001043081,0.00700000021606683,0.133000001311302,4,"Pseudogene","RNU7"
"RNU7-56P",0.898999989032745,0.194999992847443,0.41100001335144,0,"Pseudogene","RNU7"
"RNU7-57P",0.0419999994337559,0.30799999833107,0.0949999988079071,28,"Pseudogene","RNU7"
"RNU7-58P",0.126000002026558,0.202999994158745,0.0769999995827675,6,"Pseudogene","RNU7"
"RNU7-59P",0.165500000119209,0.152999997138977,0.377499997615814,4,"Pseudogene","RNU7"
"RNU7-5P",0.0455000009387732,-0.14750000089407,0.816999971866608,2,"Pseudogene","RNU7"
"RNU7-60P",0.0240000002086162,-0.177000001072884,0.0204999996349215,4,"Pseudogene","RNU7"
"RNU7-61P",0.0020000000949949,-0.166999995708466,0.068000003695488,5,"Pseudogene","RNU7"
"RNU7-62P",0.103999998420477,0.217999994754791,0.137999996542931,3,"Pseudogene","RNU7"
"RNU7-63P",0.0115000000223517,0.30799999833107,0.035500000230968,2,"Pseudogene","RNU7"
"RNU7-64P",0.131500005722046,0.306500002741814,0.431000005453825,3,"Pseudogene","RNU7"
"RNU7-65P",0.55799999833107,0.257999999448657,0.0435000006109476,0,"Pseudogene","RNU7"
"RNU7-66P",0.146000005304813,0.300999999046326,0.0379999987781048,0,"Pseudogene","RNU7"
"RNU7-67P",0.00750000029802322,0.303000003099442,0.00100000004749745,3,"Pseudogene","RNU7"
"RNU7-68P",0.439999997615814,0.284000009298325,0.776000022888184,0,"Pseudogene","RNU7"
"RNU7-69P",0.306999996304512,0.218500003218651,0.0280000008642673,0,"Pseudogene","RNU7"
"RNU7-6P",0.0194999994710088,0.214000001549721,-0.0145000000484288,1,"Pseudogene","RNU7"
"RNU7-70P",0.38400000333786,-0.0729999989271164,0.112999998033047,3,"Pseudogene","RNU7"
"RNU7-71P",0.0020000000949949,-0.189500004053116,0.0489999987185001,5,"Pseudogene","RNU7"
"RNU7-72P",0.0130000002682209,-0.174999997019768,-0.444000005722046,2,"Pseudogene","RNU7"
"RNU7-73P",0.316000014543533,0.30799999833107,0.462000012397766,1,"Pseudogene","RNU7"
"RNU7-74P",0.0160000007599592,0.28099998831749,-0.0359999984502792,0,"Pseudogene","RNU7"
"RNU7-75P",0.017000000923872,-0.280000001192093,0.0560000017285347,25,"Pseudogene","RNU7"
"RNU7-76P",0.84799998998642,0.30799999833107,0.0489999987185001,0,"Pseudogene","RNU7"
"RNU7-77P",0.0540000014007092,0.214000001549721,0.46000000834465,8,"Pseudogene","RNU7"
"RNU7-78P",0.0504999998956919,0.30799999833107,0.00600000005215406,0,"Pseudogene","RNU7"
"RNU7-79P",0.179499998688698,-0.0665000006556511,0.408500000834465,2,"Pseudogene","RNU7"
"RNU7-7P",0.179000005125999,-0.22350000590086,0.816999971866608,1,"Pseudogene","RNU7"
"RNU7-80P",0.068000003695488,-0.256000012159348,0.796000003814697,4,"Pseudogene","RNU7"
"RNU7-81P",0.00300000014249235,0.0135000012814999,0.0764999985694885,1,"Pseudogene","RNU7"
"RNU7-82P",0.0209999997168779,-0.0270000007003546,0.0594999995082617,3,"Pseudogene","RNU7"
"RNU7-83P",0.0089999996125698,-0.137500002980232,0.0829999968409538,1,"Pseudogene","RNU7"
"RNU7-84P",0.0379999987781048,0.0640000030398369,0.0589999984949827,5,"Pseudogene","RNU7"
"RNU7-85P",0.0040000001899898,-0.172999992966652,0.00700000021606683,2,"Pseudogene","RNU7"
"RNU7-86P",0.283000007271767,0.279000014066696,0.773000001907349,2,"Pseudogene","RNU7"
"RNU7-87P",0.00100000004749745,-0.200499996542931,0.0299999993294477,3,"Pseudogene","RNU7"
"RNU7-88P",0.025000000372529,0.30799999833107,0.754999995231628,0,"Pseudogene","RNU7"
"RNU7-89P",0.0109999999403954,-0.25900000333786,0.0464999992400408,0,"Pseudogene","RNU7"
"RNU7-8P",0.601999998092651,0.252999991178513,0.0489999987185001,3,"Pseudogene","RNU7"
"RNU7-90P",0.118000000715256,0.140000000596046,0.524999976158142,1,"Pseudogene","RNU7"
"RNU7-92P",0.00800000037997961,-0.033500000834465,0.0410000011324883,0,"Pseudogene","RNU7"
"RNU7-93P",0.328999996185303,-0.168999999761581,0.310000002384186,0,"Pseudogene","RNU7"
"RNU7-94P",0.0439999997615814,0.347000002861023,0.0439999997615814,0,"Pseudogene","RNU7"
"RNU7-95P",0.0209999997168779,-0.00249999994412065,0.432499991729856,7,"Pseudogene","RNU7"
"RNU7-96P",0.0255000004544854,0.30799999833107,0.00250000017695129,10,"Pseudogene","RNU7"
"RNU7-97P",0.0379999987781048,0.319000005722046,0.74099999666214,4,"Pseudogene","RNU7"
"RNU7-99P",0.0040000001899898,0.185000006109476,0.0445000007748604,1,"Pseudogene","RNU7"
"RNU7-9P",0.00300000002607703,-0.0399999991059303,-0.0219999998807907,1,"Pseudogene","RNU7"
"RN7SK",0.0209999997168779,0.194999992847443,-0.0040000001899898,9,"Functional","RN7SK"
"RN7SKP1",0.0570000000298023,0.211999997496605,0.347000002861023,70,"Pseudogene","RN7SK"
"RN7SKP10",0.0040000001899898,0.239999994635582,-0.028999999165535,2,"Pseudogene","RN7SK"
"RN7SKP100",0.0089999996125698,0.281000003218651,0.0360000003129244,1,"Pseudogene","RN7SK"
"RN7SKP101",0.0525000002235174,0.173499993979931,0.0270000007003546,0,"Pseudogene","RN7SK"
"RN7SKP102",0.0120000001043081,0.214000001549721,0.46000000834465,0,"Pseudogene","RN7SK"
"RN7SKP103",0.0040000001899898,0.0425000004470348,0.00800000037997961,1,"Pseudogene","RN7SK"
"RN7SKP104",0.0219999998807907,0.034000001847744,-0.111000001430511,1,"Pseudogene","RN7SK"
"RN7SKP105",0.00100000004749745,-0.0830000005662441,-0.201499998569489,2,"Pseudogene","RN7SK"
"RN7SKP106",0.00750000029802322,0.305000007152557,0.00700000021606683,11,"Pseudogene","RN7SK"
"RN7SKP107",0.00499999988824129,0.00499999988824129,0.0489999987185001,1,"Pseudogene","RN7SK"
"RN7SKP108",0.00300000002607703,0.300499990582466,0.0040000001899898,1,"Pseudogene","RN7SK"
"RN7SKP109",0.00499999988824129,0.211999997496605,-0.0509999990463257,1,"Pseudogene","RN7SK"
"RN7SKP11",0.00800000037997961,0.305000007152557,0.0350000001490116,5,"Pseudogene","RN7SK"
"RN7SKP110",0.00800000037997961,-0.034000001847744,0.19200000166893,5,"Pseudogene","RN7SK"
"RN7SKP111",0.0089999996125698,0.211999997496605,0.448000013828278,0,"Pseudogene","RN7SK"
"RN7SKP112",0.017000000923872,0.211999997496605,0.444000005722046,2,"Pseudogene","RN7SK"
"RN7SKP113",0.0189999993890524,0.207000002264977,0.453999996185303,7,"Pseudogene","RN7SK"
"RN7SKP114",0.0140000004321337,-0.195999994874001,0.0469999983906746,4,"Pseudogene","RN7SK"
"RN7SKP115",0.00800000037997961,0.305000007152557,0.0350000001490116,5,"Pseudogene","RN7SK"
"RN7SKP116",0.00300000002607703,0.0430000014603138,-0.0769999995827675,33,"Pseudogene","RN7SK"
"RN7SKP117",0.00300000002607703,0.30799999833107,-0.0040000001899898,0,"Pseudogene","RN7SK"
"RN7SKP118",0.0650000013411045,0.266999989748001,0.791000008583069,7,"Pseudogene","RN7SK"
"RN7SKP119",0.00300000002607703,-0.10700000077486,0.0450000017881393,3,"Pseudogene","RN7SK"
"RN7SKP12",0.0869999974966049,0.734000027179718,0.175999999046326,1,"Pseudogene","RN7SK"
"RN7SKP120",0.0160000007599592,0.30799999833107,0.0450000017881393,0,"Pseudogene","RN7SK"
"RN7SKP121",0.00499999988824129,-0.164000004529953,0.00600000005215406,2,"Pseudogene","RN7SK"
"RN7SKP122",0.00700000021606683,-0.0449999999254942,0.00100000004749745,1,"Pseudogene","RN7SK"
"RN7SKP123",0.0869999974966049,0.734000027179718,0.175999999046326,1,"Pseudogene","RN7SK"
"RN7SKP124",0.0315000005066395,0.284000009298325,0.0455000009387732,3,"Pseudogene","RN7SK"
"RN7SKP125",0.0125000001862645,-0.113000001758337,0.00800000037997961,1,"Pseudogene","RN7SK"
"RN7SKP126",0.00600000005215406,-0.0749999992549419,0.00800000037997961,1,"Pseudogene","RN7SK"
"RN7SKP127",0.0160000007599592,0.30799999833107,-0.0149999996647239,11,"Pseudogene","RN7SK"
"RN7SKP128",0.00600000005215406,-0.0649999976158142,0.0219999998807907,1,"Pseudogene","RN7SK"
"RN7SKP129",0.418000012636185,0.214000001549721,0.439999997615814,4,"Pseudogene","RN7SK"
"RN7SKP13",0.0040000001899898,-0.0810000002384186,-0.0120000001043081,2,"Pseudogene","RN7SK"
"RN7SKP130",0.00700000021606683,0.303999990224838,0.0270000007003546,4,"Pseudogene","RN7SK"
"RN7SKP131",0.0604999996721745,0.322500005364418,0.0469999983906746,1,"Pseudogene","RN7SK"
"RN7SKP132",0.0040000001899898,-0.0810000002384186,-0.0120000001043081,2,"Pseudogene","RN7SK"
"RN7SKP133",0.00650000013411045,0.305000007152557,0.00799999991431832,1,"Pseudogene","RN7SK"
"RN7SKP134",0.0149999996647239,-0.127000004053116,0.00700000021606683,2,"Pseudogene","RN7SK"
"RN7SKP135",0.0040000001899898,-0.162000000476837,-0.115000002086163,0,"Pseudogene","RN7SK"
"RN7SKP136",0.00600000005215406,0.208499997854233,0.0265000006183982,5,"Pseudogene","RN7SK"
"RN7SKP137",0.00600000005215406,-0.0439999997615814,0.046000000089407,4,"Pseudogene","RN7SK"
"RN7SKP139",0.00600000005215406,0.305000007152557,0.0230000000447035,1,"Pseudogene","RN7SK"
"RN7SKP14",0.00600000005215406,0.30799999833107,0.0240000002086162,1,"Pseudogene","RN7SK"
"RN7SKP140",0.151500001549721,0.277999997138977,0.178999997675419,6,"Pseudogene","RN7SK"
"RN7SKP141",0.0040000001899898,0.037499999627471,0.113500002771616,1,"Pseudogene","RN7SK"
"RN7SKP142",0.0109999999403954,0.28099998831749,0.0255000004544854,0,"Pseudogene","RN7SK"
"RN7SKP143",0.00600000005215406,0.30799999833107,0.0240000002086162,1,"Pseudogene","RN7SK"
"RN7SKP144",0.0149999996647239,-0.180000007152557,0.449000000953674,2,"Pseudogene","RN7SK"
"RN7SKP145",0.0130000002682209,0.305000007152557,0.0430000014603138,2,"Pseudogene","RN7SK"
"RN7SKP146",0.0494999997317791,0.229000002145767,-0.097000002861023,3,"Pseudogene","RN7SK"
"RN7SKP147",0.0040000001899898,-0.0899999998509884,-0.28999999165535,3,"Pseudogene","RN7SK"
"RN7SKP148",0.00800000037997961,0.305000007152557,0.0450000017881393,1,"Pseudogene","RN7SK"
"RN7SKP149",0.0445000007748604,0.300999999046326,-0.018499999307096,0,"Pseudogene","RN7SK"
"RN7SKP15",0.0020000000949949,-0.258000001311302,-0.354499995708466,0,"Pseudogene","RN7SK"
"RN7SKP150",0.00999999977648258,0.195999994874001,0.0299999993294477,25,"Pseudogene","RN7SK"
"RN7SKP151",0.0189999993890524,0.305000007152557,0.0480000004172325,4,"Pseudogene","RN7SK"
"RN7SKP152",0.00700000021606683,0.305000007152557,0.0240000002086162,0,"Pseudogene","RN7SK"
"RN7SKP153",0.0940000005066395,0.206000000238419,0.444999992847443,2,"Pseudogene","RN7SK"
"RN7SKP154",0.0109999999403954,0.305000007152557,0.046000000089407,2,"Pseudogene","RN7SK"
"RN7SKP155",0.00100000004749745,-0.0689999982714653,-0.0499999988824129,0,"Pseudogene","RN7SK"
"RN7SKP156",0.0020000000949949,-0.258000001311302,-0.354499995708466,0,"Pseudogene","RN7SK"
"RN7SKP157",0.0625,0.110999997705221,0.229000002145767,0,"Pseudogene","RN7SK"
