"gene_name","gene_group","chromosome","start","end","gene_length","flank_length","intergenic_density_1000genomes","intergenic_density_gnomad","intergenic_density_pangenome","intergenic_density_dbsnp","locus_type","gene_type","Gene_group","Gene_Type","source","snp_count","snp_density","flank_count","flank_density","enrichment","enrichment_intergenic","Gene_Type_combined","Gene_group_f","y_num","y_offset","y_pos","q1","q3","iqr","is_outlier"
"RN7SL774P","RN7SL","chr17",4364164,4364453,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",172,0.593103448275862,11896,0.410206896551724,1.44586415601883,2.06010228647399,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL429P","RN7SL","chr15",74072454,74072676,223,22299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",131,0.587443946188341,7806,0.350060540831427,1.67812100385009,2.0404444119081,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL381P","RN7SL","chr16",85659378,85659675,298,29800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",175,0.587248322147651,18102,0.60744966442953,0.966744006187162,2.03976492583415,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL759P","RN7SL","chr15",20570886,20571175,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",170,0.586206896551724,10915,0.376379310344828,1.55748969308291,2.03614760872429,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL318P","RN7SL","chr8",5142411,5142707,297,29699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",172,0.579124579124579,16487,0.555136536583723,1.04321106783653,2.01154768712949,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL275P","RN7SL","chr4",110117736,110118070,335,33499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",191,0.570149253731343,7147,0.213349652228425,2.67237020438593,1.98037253814291,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL5P","RN7SL","chr9",9442060,9442380,321,32099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",183,0.570093457943925,15167,0.472506931680115,1.20652930088627,1.98017873547734,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL417P","RN7SL","chr15",84394072,84394336,265,26499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",151,0.569811320754717,14855,0.560587191969508,1.01645440516185,1.97919875218728,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL584P","RN7SL","chr15",20095733,20096029,297,29699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",168,0.565656565656566,11433,0.384962456648372,1.46938111986656,1.96476750835903,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL524P","RN7SL","chr10",103974515,103974814,300,30000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",167,0.556666666666667,10409,0.346966666666667,1.60438082428668,1.93354173902976,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL123P","RN7SL","chr9",6661651,6661942,292,29200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",161,0.551369863013699,13768,0.471506849315068,1.16937826844858,1.91514367146127,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL317P","RN7SL","chr19",53629713,53630041,329,32899,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",175,0.531914893617021,12611,0.383324721116143,1.38763524582558,1.84756823069476,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL92P","RN7SL","chr3",75713012,75713314,303,30299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",161,0.531353135313531,16144,0.532822865441104,0.997241615886068,1.84561700352043,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL484P","RN7SL","chr15",99791209,99791410,202,20200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",105,0.51980198019802,8391,0.41539603960396,1.25134072220236,1.80549489474824,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL525P","RN7SL","chr19",58543299,58543578,280,28000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",145,0.517857142857143,13389,0.478178571428571,1.08297856449324,1.79873964174068,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL178P","RN7SL","chr8",8582352,8582655,304,30400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",157,0.516447368421053,13996,0.460394736842105,1.12174907116319,1.79384289135482,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL592P","RN7SL","chr9",2228961,2229241,281,28099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",144,0.512455516014235,13587,0.483540339513862,1.05979889191757,1.77997747834052,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL65P","RN7SL","chr2",174240143,174240457,315,31499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",58,0.184126984126984,7286,0.231308930442236,0.79602194249463,0.63955187261891,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL321P","RN7SL","chr3",48379834,48380132,299,29899,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",54,0.180602006688963,6570,0.219739790628449,0.821890319329271,0.627308116321512,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL753P","RN7SL","chr2",202333439,202333728,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",52,0.179310344827586,6694,0.230827586206897,0.776815058261129,0.622821621492137,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL517P","RN7SL","chr3",43314951,43315255,305,30499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",53,0.173770491803279,6827,0.223843404701794,0.776303827377794,0.603579339365331,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL311P","RN7SL","chr4",139185441,139185746,306,30600,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",48,0.156862745098039,7456,0.243660130718954,0.643776824034335,0.54485149391469,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL717P","RN7SL","chr2",199901081,199901377,297,29699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",46,0.154882154882155,6668,0.224519344085659,0.689838799916784,0.537972055860211,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL331P","RN7SL","chr15",84205454,84205700,247,24699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",22,0.0890688259109311,4970,0.201222721567675,0.442638014320742,0.309374178224839,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL722P","RN7SL","chr9",61789143,61789426,284,28400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",9,0.0316901408450704,3006,0.105845070422535,0.29940119760479,0.110073431208998,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL640P","RN7SL","chr9",39191100,39191360,261,26099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",4,0.0153256704980842,2302,0.0882026131269397,0.173755288587968,0.0532326172215501,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL656P","RN7SL","chr17",46319679,46319959,281,28099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",3,0.0106761565836298,6218,0.221289013843909,0.0482453077908357,0.0370828641320941,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL544P","RN7SL","chr9",62363581,62363864,284,28400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",3,0.0105633802816901,3662,0.128943661971831,0.0819224467504096,0.0366911437363325,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL199P","RN7SL","chr17",46537534,46537814,281,28099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",2,0.0071174377224199,9622,0.342432115021887,0.0207849597341797,0.024721909421396,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"RN7SL763P","RN7SL","chr9",39886861,39887144,284,28400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","dbsnp",2,0.0070422535211267,2821,0.0993309859154929,0.0708968450903934,0.0244607624908883,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,1.0603096835524,1.34041695126244,0.280107267710037,TRUE
"TRS-ACT1-1","TRNA","chr6",27293892,27293965,74,7400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",72,0.972972972972973,2744,0.370810810810811,2.62390670553936,3.37955183387625,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRA-TGC9-1","TRNA","chr6",28634082,28634153,72,7200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",64,0.888888888888889,2544,0.353333333333333,2.51572327044025,3.08749179884991,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRV-CAC11-2","TRNA","chr1",16860198,16860270,73,7299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",63,0.863013698630137,2518,0.344978764214276,2.50164296517131,2.99761618141763,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRV-CAC11-1","TRNA","chr1",16547665,16547737,73,7299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",54,0.73972602739726,2821,0.386491300178107,1.91395259623276,2.56938529835797,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRK-CTT14-1","TRNA","chr16",3196153,3196225,73,7299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",51,0.698630136986301,3466,0.474859569804083,1.47123524808512,2.42664167067142,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRE-TTC6-1","TRNA","chr1",148308922,148308993,72,7200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",48,0.666666666666667,1868,0.259444444444444,2.56959314775161,2.31561884913743,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRE-TTC7-1","TRNA","chr1",143666988,143667059,72,7200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",46,0.638888888888889,3379,0.469305555555555,1.36134951168985,2.21913473042337,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"TRP-AGG6-1","TRNA","chr16",3152608,3152679,72,7200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","TRNA","Pseudogene","dbsnp",44,0.611111111111111,3585,0.497916666666667,1.22733612273361,2.12265061170931,"TRNA.Pseudogene","TRNA",4,-0.15,3.85,1.03702020986523,1.42000537863399,0.38298516876876,TRUE
"RN7SKP261","RN7SK","chr12",80343515,80343792,278,27800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",194,0.697841726618705,9840,0.353956834532374,1.97154471544715,2.42390318380933,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP159","RN7SK","chr8",5910945,5911236,292,29200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",177,0.606164383561644,17303,0.592568493150685,1.02294399815061,2.10546850837667,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP80","RN7SK","chr22",42565048,42565330,283,28299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",169,0.597173144876325,13602,0.480653026608714,1.24242044014521,2.07423808571145,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP176","RN7SK","chr16",81961926,81962243,318,31800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",188,0.591194968553459,15602,0.49062893081761,1.20497372131778,2.0534733190464,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP64","RN7SK","chr5",139333038,139333365,328,32800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",172,0.524390243902439,13629,0.415518292682927,1.26201482133686,1.82143189962639,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP111","RN7SK","chr20",11818821,11819091,271,27099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",139,0.512915129151292,10091,0.372375364404591,1.37741423891298,1.78157391160574,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP141","RN7SK","chr2",136390332,136390669,338,33800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",67,0.198224852071006,7914,0.23414201183432,0.846600960323478,0.688519805734651,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP83","RN7SK","chr2",85820435,85820612,178,17800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",35,0.196629213483146,4036,0.226741573033708,0.867195242814668,0.682977469548962,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP283","RN7SK","chr2",229236340,229236609,270,27000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",53,0.196296296296296,6031,0.22337037037037,0.878792903332781,0.681821105579355,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP88","RN7SK","chr1",148839483,148839732,250,25000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",48,0.192,7309,0.29236,0.656724586126693,0.66689822855158,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP12","RN7SK","chr1",242188647,242188789,143,14299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",27,0.188811188811189,3507,0.245261906427023,0.769834955463698,0.655822121608853,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP126","RN7SK","chr1",192875686,192875985,300,30000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",56,0.186666666666667,6428,0.214266666666667,0.871188550093342,0.648373277758481,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP260","RN7SK","chr2",206260066,206260214,149,14899,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",26,0.174496644295302,3663,0.245855426538694,0.709753072169179,0.606101577962147,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP49","RN7SK","chr1",224107282,224107541,260,26000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",45,0.173076923076923,6246,0.240230769230769,0.720461095100865,0.601170278141449,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP179","RN7SK","chr2",190553264,190553480,217,21699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",36,0.165898617511521,4414,0.203419512419927,0.815549184726436,0.576236948633278,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RN7SKP131","RN7SK","chr22",18605802,18606102,301,30099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SK","Pseudogene","dbsnp",48,0.159468438538206,7338,0.243795474932722,0.654107458648332,0.553902183182376,"RN7SK.Pseudogene","RN7SK",3,-0.15,2.85,1.07108514445481,1.31761159633737,0.246526451882563,TRUE
"RNU7-1","RNU7","chr12",6943816,6943878,63,6299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, small nuclear","functional","RNU7","Functional","dbsnp",101,1.6031746031746,3231,0.512938561676457,3.12547100755086,5.5685119943543,"RNU7.Functional","RNU7",2,0.15,2.15,1.39547251110702,1.6180993951053,0.222626883998275,TRUE
"SNORA70","RNU7","chrX",154400281,154400415,135,13499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, small nucleolar","functional","RNU7","Functional","dbsnp",37,0.274074074074074,4374,0.324024001777909,0.845844976206202,0.951976637978722,"RNU7.Functional","RNU7",2,0.15,2.15,1.39547251110702,1.6180993951053,0.222626883998275,TRUE
"RNY4P16","RNY","chr1",234837976,234838069,94,9400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNY","Pseudogene","dbsnp",16,0.170212765957447,2199,0.233936170212766,0.727603456116417,0.591221833822323,"RNY.Pseudogene","RNY",1,-0.15,0.85,1.02391836143343,1.2923502905988,0.268431929165366,TRUE
