gene_name,gene_group,chromosome,start,end,gene_length,flank_length,snp_count_1000genomes,snp_density_1000genomes,flank_count_1000genomes,flank_density_1000genomes,enrichment_1000genomes,snp_count_gnomad,snp_density_gnomad,flank_count_gnomad,flank_density_gnomad,enrichment_gnomad,snp_count_pangenome,snp_density_pangenome,flank_count_pangenome,flank_density_pangenome,enrichment_pangenome,snp_count_dbsnp,snp_density_dbsnp,flank_count_dbsnp,flank_density_dbsnp,enrichment_dbsnp,locus_type,gene_type
RNU6-957P,RNU6,chr6,110722250,110722348,99,989,3,0.030303030303030304,25,0.025278058645096056,1.198787878787879,21,0.21212121212121213,240,0.24266936299292213,0.8741161616161617,0,0.0,9,0.00910010111223458,0.0,28,0.2828282828282828,295,0.2982810920121335,0.9481938024310905,pseudogene,pseudogene
RNU6-1115P,RNU6,chr6,110856417,110856522,106,1060,3,0.02830188679245283,27,0.02547169811320755,1.1111111111111112,22,0.20754716981132076,208,0.19622641509433963,1.0576923076923077,1,0.009433962264150943,6,0.005660377358490566,1.6666666666666667,34,0.32075471698113206,300,0.2830188679245283,1.1333333333333333,pseudogene,pseudogene
RNU6-960P,RNU6,chr6,111091213,111091332,120,1200,2,0.016666666666666666,15,0.0125,1.3333333333333333,30,0.25,224,0.18666666666666668,1.3392857142857142,0,0.0,3,0.0025,0.0,40,0.3333333333333333,322,0.2683333333333333,1.2422360248447206,pseudogene,pseudogene
RNU6-1226P,RNU6,chr6,112196440,112196546,107,1069,3,0.028037383177570093,29,0.027128157156220765,1.0335159523042217,17,0.1588785046728972,194,0.1814780168381665,0.8754696984295212,0,0.0,12,0.011225444340505144,0.0,30,0.2803738317757009,311,0.2909260991580917,0.9637287015055442,pseudogene,pseudogene
RNU6-1163P,RNU6,chr6,112971493,112971599,107,1069,2,0.018691588785046728,22,0.0205799812909261,0.9082412914188615,20,0.18691588785046728,289,0.27034611786716556,0.6913947547133202,0,0.0,9,0.00841908325537886,0.0,44,0.411214953271028,432,0.40411599625818523,1.0175666320526133,pseudogene,pseudogene
RNU6-475P,RNU6,chr6,114866873,114866976,104,1040,2,0.019230769230769232,29,0.027884615384615386,0.6896551724137931,26,0.25,208,0.2,1.25,0,0.0,6,0.0057692307692307696,0.0,39,0.375,321,0.30865384615384617,1.2149532710280373,pseudogene,pseudogene
RN7SKP18,RN7SK,chr6,117299364,117299638,275,2749,5,0.01818181818181818,71,0.025827573663150236,0.7039692701664533,52,0.1890909090909091,842,0.30629319752637324,0.6173526236234075,4,0.014545454545454545,32,0.011640596580574755,1.2495454545454545,89,0.3236363636363636,918,0.3339396144052383,0.9691463656169538,pseudogene,pseudogene
RN7SKP51,RN7SK,chr6,117301455,117301758,304,3040,10,0.03289473684210526,93,0.030592105263157896,1.075268817204301,60,0.19736842105263158,682,0.2243421052631579,0.8797653958944281,1,0.003289473684210526,26,0.008552631578947369,0.3846153846153846,93,0.3059210526315789,934,0.30723684210526314,0.9957173447537473,pseudogene,pseudogene
RNU6-253P,RNU6,chr6,117457734,117457838,105,1049,5,0.047619047619047616,22,0.020972354623450904,2.2705627705627704,35,0.3333333333333333,211,0.2011439466158246,1.6571879936808844,1,0.009523809523809525,6,0.005719733079122974,1.6650793650793654,46,0.4380952380952381,350,0.3336510962821735,1.3130340136054421,pseudogene,pseudogene
RNU6-194P,RNU6,chr6,119327281,119327385,105,1049,7,0.06666666666666667,36,0.034318398474737846,1.9425925925925924,111,1.0571428571428572,320,0.30505243088655865,3.4654464285714286,2,0.01904761904761905,18,0.017159199237368923,1.1100529100529102,67,0.638095238095238,382,0.36415633937082936,1.7522562951882321,pseudogene,pseudogene
RNU6-214P,RNU6,chr6,120526294,120526400,107,1069,5,0.04672897196261682,35,0.03274087932647334,1.4272363150867822,27,0.2523364485981308,222,0.2076707202993452,1.2150795655468551,1,0.009345794392523364,3,0.002806361085126286,3.3302180685358254,48,0.4485981308411215,344,0.32179607109448083,1.394044772875462,pseudogene,pseudogene
RNU6-1286P,RNU6,chr6,121354354,121354460,107,1069,3,0.028037383177570093,24,0.02245088868101029,1.2488317757009346,22,0.205607476635514,212,0.19831618334892423,1.0367660024687004,2,0.018691588785046728,8,0.007483629560336763,2.497663551401869,35,0.32710280373831774,335,0.31337698783910195,1.0437996931231692,pseudogene,pseudogene
RNU4-35P,RNU4,chr6,121453981,121454121,141,1409,8,0.05673758865248227,30,0.021291696238467,2.6647754137115838,38,0.2695035460992908,260,0.18452803406671398,1.4605019094380798,2,0.014184397163120567,8,0.0056777856635912,2.49822695035461,51,0.3617021276595745,408,0.2895670688431512,1.249113475177305,pseudogene,pseudogene
RNU4-76P,RNU4,chr6,121542486,121542626,141,1409,4,0.028368794326241134,37,0.0262597586941093,1.0803143569101015,28,0.19858156028368795,522,0.37047551454932576,0.5360180429879623,1,0.0070921985815602835,11,0.007806955287437899,0.9084461637653127,42,0.2978723404255319,477,0.3385379701916253,0.8798786743387305,pseudogene,pseudogene
RNU2-8P,RNU2,chr6,121580332,121580521,190,1900,3,0.015789473684210527,55,0.02894736842105263,0.5454545454545455,50,0.2631578947368421,560,0.29473684210526313,0.8928571428571429,1,0.005263157894736842,24,0.01263157894736842,0.4166666666666667,60,0.3157894736842105,671,0.3531578947368421,0.894187779433681,pseudogene,pseudogene
RNU1-18P,RNU1,chr6,122211648,122211811,164,1640,6,0.036585365853658534,27,0.016463414634146342,2.222222222222222,37,0.22560975609756098,276,0.16829268292682928,1.3405797101449275,1,0.006097560975609756,13,0.007926829268292683,0.7692307692307693,51,0.31097560975609756,469,0.28597560975609754,1.0874200426439233,pseudogene,pseudogene
RN7SL564P,RN7SL,chr6,122745280,122745529,250,2500,18,0.072,67,0.0268,2.6865671641791042,65,0.26,564,0.2256,1.1524822695035462,7,0.028,26,0.0104,2.6923076923076925,98,0.392,854,0.3416,1.1475409836065573,pseudogene,pseudogene
TRE-CTC1-7,TRNA,chr6,125780247,125780318,72,720,16,0.2222222222222222,33,0.04583333333333333,4.848484848484849,135,1.875,296,0.4111111111111111,4.560810810810811,4,0.05555555555555555,11,0.015277777777777777,3.6363636363636362,84,1.1666666666666667,355,0.4930555555555556,2.3661971830985915,"RNA, transfer",functional
RN7SKP56,RN7SK,chr6,125875168,125875498,331,3309,7,0.021148036253776436,69,0.02085222121486854,1.0141862603441483,66,0.19939577039274925,614,0.18555454820187367,1.0745938179635297,1,0.0030211480362537764,10,0.0030220610456331218,0.9996978851963746,105,0.31722054380664655,944,0.2852825627077667,1.1119520968815608,pseudogene,pseudogene
TRMT11,TRNA,chr6,125986540,126039276,52737,527369,1321,0.025048827199120164,12070,0.02288720042323307,1.0944469719281524,11256,0.21343648671710563,107942,0.2046802144229183,1.0427802575782668,245,0.004645694673568842,2886,0.0054724490821417265,0.8489242391910348,17460,0.3310768530633142,158029,0.29965545946007444,1.1048584052493335,gene with protein product,functional
RNU6-200P,RNU6,chr6,126590287,126590393,107,1069,1,0.009345794392523364,30,0.02806361085126286,0.3330218068535825,24,0.22429906542056074,317,0.29653882132834425,0.7563902237683894,0,0.0,6,0.005612722170252572,0.0,41,0.38317757009345793,381,0.35640785781103834,1.075109770157235,pseudogene,pseudogene
RNU6-861P,RNU6,chr6,129436875,129436980,106,1060,3,0.02830188679245283,39,0.03679245283018868,0.7692307692307693,24,0.22641509433962265,204,0.19245283018867926,1.1764705882352942,2,0.018867924528301886,5,0.0047169811320754715,4.0,37,0.3490566037735849,318,0.3,1.1635220125786163,pseudogene,pseudogene
RNU4-18P,RNU4,chr6,131642818,131642966,149,1489,0,0.0,26,0.017461383478844864,0.0,23,0.15436241610738255,245,0.16453995970449967,0.9381454595260923,0,0.0,3,0.0020147750167897917,0.0,46,0.3087248322147651,434,0.29147078576225655,1.0591964865617172,pseudogene,pseudogene
RN7SKP245,RN7SK,chr6,131820334,131820653,320,3200,8,0.025,92,0.02875,0.8695652173913043,68,0.2125,631,0.1971875,1.0776545166402536,3,0.009375,22,0.006875,1.3636363636363635,114,0.35625,909,0.2840625,1.2541254125412542,pseudogene,pseudogene
RN7SL408P,RN7SL,chr6,134133573,134133868,296,2960,11,0.037162162162162164,54,0.018243243243243244,2.037037037037037,69,0.23310810810810811,620,0.20945945945945946,1.1129032258064517,5,0.016891891891891893,28,0.00945945945945946,1.7857142857142858,116,0.3918918918918919,878,0.29662162162162165,1.3211845102505693,pseudogene,pseudogene
RN7SKP299,RN7SK,chr6,136545192,136545492,301,3009,4,0.013289036544850499,80,0.026586905948820207,0.4998338870431894,85,0.2823920265780731,608,0.20206048521103356,1.397561855219444,2,0.006644518272425249,17,0.005649717514124294,1.176079734219269,92,0.30564784053156147,886,0.2944499833831838,1.0380297428436438,pseudogene,pseudogene
RN7SKP106,RN7SK,chr6,141486141,141486412,272,2720,11,0.04044117647058824,51,0.01875,2.1568627450980395,67,0.24632352941176472,625,0.22977941176470587,1.072,3,0.011029411764705883,12,0.004411764705882353,2.5,95,0.3492647058823529,861,0.3165441176470588,1.1033681765389083,pseudogene,pseudogene
ADAT2,TRNA,chr6,143422832,143450695,27864,278640,759,0.02723944875107666,6854,0.024598047660063165,1.1073825503355705,6532,0.23442434682744762,58018,0.2082184898076371,1.1258574925023268,244,0.008756818834338214,2121,0.007611972437553833,1.1504007543611503,9408,0.3376399655469423,85198,0.30576370944588,1.1042512735040728,gene with protein product,functional
TRL-TAA1-1,TRNA,chr6,144216547,144216629,83,829,4,0.04819277108433735,49,0.05910735826296743,0.8153430046717483,74,0.891566265060241,338,0.4077201447527141,2.1867113424110642,0,0.0,14,0.016887816646562123,0.0,83,1.0,408,0.49215922798552475,2.031862745098039,"RNA, transfer",functional
TRQ-TTG4-1,TRNA,chr6,145182723,145182794,72,720,5,0.06944444444444445,19,0.02638888888888889,2.6315789473684212,22,0.3055555555555556,191,0.2652777777777778,1.1518324607329844,1,0.013888888888888888,8,0.011111111111111112,1.2499999999999998,26,0.3611111111111111,254,0.3527777777777778,1.0236220472440944,"RNA, transfer",functional
RNU1-33P,RNU1,chr6,145463238,145463399,162,1620,3,0.018518518518518517,39,0.024074074074074074,0.7692307692307692,20,0.12345679012345678,310,0.19135802469135801,0.6451612903225806,0,0.0,10,0.006172839506172839,0.0,39,0.24074074074074073,484,0.29876543209876544,0.8057851239669421,pseudogene,pseudogene
RNU6-906P,RNU6,chr6,146639700,146639769,70,700,2,0.02857142857142857,27,0.03857142857142857,0.7407407407407408,17,0.24285714285714285,142,0.20285714285714285,1.1971830985915493,1,0.014285714285714285,10,0.014285714285714285,1.0,34,0.4857142857142857,205,0.29285714285714287,1.6585365853658536,pseudogene,pseudogene
RNU6-1222P,RNU6,chr6,148278672,148278778,107,1069,3,0.028037383177570093,27,0.025257249766136577,1.1100726895119417,20,0.18691588785046728,241,0.225444340505145,0.8290999340753092,0,0.0,10,0.009354536950420954,0.0,41,0.38317757009345793,317,0.29653882132834425,1.2921666322709986,pseudogene,pseudogene
RN7SL234P,RN7SL,chr6,149291352,149291646,295,2949,7,0.023728813559322035,78,0.026449643947100712,0.8971316818774446,69,0.23389830508474577,568,0.19260766361478468,1.214376939603724,3,0.010169491525423728,24,0.008138351983723296,1.2495762711864407,110,0.3728813559322034,879,0.2980671414038657,1.2509978596633309,pseudogene,pseudogene
RNU7-3P,RNU7,chr6,149516956,149517017,62,620,1,0.016129032258064516,10,0.016129032258064516,1.0,16,0.25806451612903225,105,0.1693548387096774,1.523809523809524,0,0.0,0,0.0,0.0,25,0.4032258064516129,165,0.2661290322580645,1.5151515151515151,pseudogene,pseudogene
RNU4-7P,RNU4,chr6,150326623,150326763,141,1409,7,0.04964539007092199,41,0.029098651525904896,1.7061062099982705,37,0.2624113475177305,325,0.23066004258339248,1.1376541189307146,0,0.0,25,0.017743080198722498,0.0,47,0.3333333333333333,423,0.30021291696238467,1.1103230890464932,pseudogene,pseudogene
RNU6-302P,RNU6,chr6,150939222,150939328,107,1069,4,0.037383177570093455,34,0.031805425631431246,1.1753710830126443,28,0.2616822429906542,356,0.333021515434986,0.7857817914522733,1,0.009345794392523364,15,0.01403180542563143,0.666043613707165,44,0.411214953271028,338,0.3161833489242282,1.3005585356412102,pseudogene,pseudogene
RNU6-300P,RNU6,chr6,151201341,151201444,104,1040,6,0.057692307692307696,21,0.020192307692307693,2.857142857142857,17,0.16346153846153846,181,0.17403846153846153,0.9392265193370166,2,0.019230769230769232,6,0.0057692307692307696,3.3333333333333335,28,0.2692307692307692,292,0.28076923076923077,0.958904109589041,pseudogene,pseudogene
RNU6-1247P,RNU6,chr6,151280515,151280612,98,980,4,0.04081632653061224,25,0.025510204081632654,1.5999999999999999,27,0.2755102040816326,283,0.28877551020408165,0.9540636042402825,0,0.0,10,0.01020408163265306,0.0,37,0.37755102040816324,331,0.3377551020408163,1.1178247734138973,pseudogene,pseudogene
RNY4P20,RNY,chr6,151298841,151298933,93,929,3,0.03225806451612903,26,0.02798708288482239,1.152605459057072,23,0.24731182795698925,215,0.23143164693218515,1.068617154288572,0,0.0,10,0.010764262648008612,0.0,34,0.3655913978494624,291,0.3132400430570506,1.1671285518974246,pseudogene,pseudogene
RN7SKP268,RN7SK,chr6,151319635,151319950,316,3160,17,0.05379746835443038,119,0.037658227848101265,1.4285714285714286,81,0.2563291139240506,1017,0.3218354430379747,0.7964601769911503,5,0.015822784810126583,43,0.01360759493670886,1.1627906976744187,109,0.3449367088607595,1256,0.39746835443037976,0.8678343949044586,pseudogene,pseudogene
RNU6-813P,RNU6,chr6,151615773,151615879,107,1069,2,0.018691588785046728,30,0.02806361085126286,0.666043613707165,30,0.2803738317757009,185,0.17305893358278765,1.6201060873958069,0,0.0,4,0.0037418147801683817,0.0,44,0.411214953271028,348,0.3255378858746492,1.263186163927382,pseudogene,pseudogene
RNU6-896P,RNU6,chr6,153681447,153681553,107,1069,4,0.037383177570093455,30,0.02806361085126286,1.33208722741433,19,0.17757009345794392,238,0.2226379794200187,0.7975732349014372,2,0.018691588785046728,12,0.011225444340505144,1.6651090342679127,39,0.3644859813084112,344,0.32179607109448083,1.1326613779613126,pseudogene,pseudogene
RNU6-824P,RNU6,chr6,154825176,154825279,104,1040,5,0.04807692307692308,20,0.019230769230769232,2.5,21,0.20192307692307693,356,0.3423076923076923,0.5898876404494382,1,0.009615384615384616,7,0.006730769230769231,1.4285714285714286,42,0.40384615384615385,373,0.35865384615384616,1.126005361930295,pseudogene,pseudogene
RNU7-152P,RNU7,chr6,155654963,155655026,64,640,2,0.03125,10,0.015625,2.0,13,0.203125,128,0.2,1.015625,0,0.0,3,0.0046875,0.0,20,0.3125,180,0.28125,1.1111111111111112,pseudogene,pseudogene
NMTRV-TAC1-1,TRNA,chr6,156547912,156547986,75,749,3,0.04,28,0.037383177570093455,1.07,19,0.25333333333333335,183,0.24432576769025366,1.0368670309653918,0,0.0,5,0.006675567423230975,0.0,31,0.41333333333333333,253,0.3377837116154873,1.2236627140974967,"RNA, transfer",functional
RNU6-786P,RNU6,chr6,157934168,157934257,90,900,0,0.0,24,0.02666666666666667,0.0,14,0.15555555555555556,173,0.1922222222222222,0.8092485549132948,0,0.0,6,0.006666666666666667,0.0,31,0.34444444444444444,285,0.31666666666666665,1.087719298245614,pseudogene,pseudogene
RN7SL173P,RN7SL,chr6,158437797,158438088,292,2920,9,0.030821917808219176,55,0.018835616438356163,1.6363636363636365,60,0.2054794520547945,611,0.20924657534246574,0.9819967266775778,6,0.02054794520547945,29,0.00993150684931507,2.068965517241379,92,0.3150684931506849,875,0.2996575342465753,1.0514285714285714,pseudogene,pseudogene
RNU6-293P,RNU6,chr6,158926466,158926571,106,1060,0,0.0,32,0.03018867924528302,0.0,11,0.10377358490566038,264,0.2490566037735849,0.4166666666666667,0,0.0,13,0.012264150943396227,0.0,29,0.27358490566037735,311,0.29339622641509433,0.932475884244373,pseudogene,pseudogene
RNU4ATAC18P,RNU4ATAC,chr6,159720415,159720540,126,1260,0,0.0,40,0.031746031746031744,0.0,35,0.2777777777777778,607,0.48174603174603176,0.5766062602965404,0,0.0,20,0.015873015873015872,0.0,51,0.40476190476190477,527,0.41825396825396827,0.967741935483871,pseudogene,pseudogene
TRE-TTC15-1,TRNA,chr6,162788982,162789050,69,689,2,0.028985507246376812,14,0.020319303338171262,1.4265010351966874,13,0.18840579710144928,132,0.19158200290275762,0.9834211682037769,1,0.014492753623188406,1,0.001451378809869376,9.985507246376812,32,0.463768115942029,184,0.26705370101596515,1.7366099558916195,"RNA, transfer",functional
RN7SL366P,RN7SL,chr6,163840561,163840852,292,2920,8,0.0273972602739726,93,0.03184931506849315,0.8602150537634408,64,0.2191780821917808,754,0.2582191780821918,0.8488063660477453,2,0.00684931506849315,20,0.00684931506849315,1.0,111,0.3801369863013699,1002,0.34315068493150686,1.1077844311377245,pseudogene,pseudogene
RNU6-730P,RNU6,chr6,165718235,165718338,104,1040,4,0.038461538461538464,20,0.019230769230769232,2.0,23,0.22115384615384615,212,0.20384615384615384,1.0849056603773584,2,0.019230769230769232,6,0.0057692307692307696,3.3333333333333335,38,0.36538461538461536,334,0.3211538461538462,1.1377245508982035,pseudogene,pseudogene
RNU6-153P,RNU6,chr6,166209403,166209506,104,1040,4,0.038461538461538464,23,0.022115384615384617,1.7391304347826086,26,0.25,176,0.16923076923076924,1.4772727272727273,1,0.009615384615384616,6,0.0057692307692307696,1.6666666666666667,33,0.3173076923076923,274,0.26346153846153847,1.2043795620437956,pseudogene,pseudogene
RN7SKP130,RN7SK,chr7,2999094,2999394,301,3009,15,0.04983388704318937,92,0.030574941841143236,1.6298931099234437,82,0.2724252491694352,872,0.28979727484214024,0.9400545582004938,3,0.009966777408637873,24,0.007976071784646061,1.2495847176079735,112,0.37209302325581395,1068,0.35493519441674976,1.0483407368696107,pseudogene,pseudogene
SNORD13P2,RNU1,chr7,4689429,4689633,205,2049,2,0.00975609756097561,82,0.04001952171791118,0.24378346222486613,51,0.24878048780487805,608,0.296730112249878,0.8384066110397946,0,0.0,11,0.005368472425573451,0.0,73,0.35609756097560974,796,0.38848218643240606,0.9166380683907341,pseudogene,pseudogene
RNU6-215P,RNU6,chr7,5180061,5180162,102,1020,0,0.0,35,0.03431372549019608,0.0,36,0.35294117647058826,249,0.24411764705882352,1.4457831325301207,0,0.0,10,0.00980392156862745,0.0,52,0.5098039215686274,369,0.36176470588235293,1.4092140921409213,pseudogene,pseudogene
RN7SL556P,RN7SL,chr7,5871753,5872050,298,2980,8,0.026845637583892617,113,0.03791946308724832,0.7079646017699115,78,0.26174496644295303,860,0.28859060402684567,0.9069767441860465,2,0.006711409395973154,31,0.01040268456375839,0.6451612903225806,120,0.40268456375838924,1134,0.38053691275167784,1.0582010582010581,pseudogene,pseudogene
AIMP2,TRNA,chr7,6009272,6023834,14563,145629,516,0.03543225983657213,3000,0.020600292524153845,1.7199881892467208,5967,0.40973700473803476,43681,0.29994712591585465,1.3660307745471776,190,0.013046762342923847,1551,0.010650351234987537,1.225007706794105,6690,0.45938336881137126,51642,0.3546134355107843,1.2954482904734748,gene with protein product,functional
RN7SL851P,RN7SL,chr7,6047721,6048023,303,3029,8,0.026402640264026403,75,0.024760647078243644,1.0663146314631464,74,0.24422442244224424,683,0.2254869593925388,1.083097768049133,4,0.013201320132013201,20,0.006602839220864972,1.9993399339933993,115,0.3795379537953795,1094,0.361175305381314,1.0508413729855617,pseudogene,pseudogene
